Investor_Id,co_investors_status_power_raw,year
42228-73,0,2017
42240-79,0.5262691789450931,2017
42241-78,-0.11464897498614464,2017
42242-14,0,2017
42246-64,0,2017
42246-73,0,2017
42247-63,0,2017
42248-71,0,2017
42252-85,0,2017
42254-83,-1.2855476489920132,2017
42255-82,0,2017
42256-27,0.07414715785237892,2017
42256-63,0,2017
42258-16,0,2017
42259-06,-0.3542498380826006,2017
42259-24,0,2017
42259-87,0,2017
42264-91,0,2017
42274-45,0,2017
42278-41,-0.34751712860010264,2017
42278-77,0,2017
42278-86,1.7265403133175488,2017
42282-37,1.1418739958592705,2017
42283-18,0,2017
42284-62,1.2772929299940108,2017
42297-04,-2.049851746143011,2017
42300-10,-2.262229578024243,2017
42305-95,0.23220545145778082,2017
42307-93,0,2017
42308-83,0,2017
42310-54,0,2017
42322-87,-0.39105610964367166,2017
42326-38,2.2000396848224844,2017
42329-89,0.27063851141737055,2017
42330-16,0.004447097715154325,2017
42336-37,-0.8758943752870276,2017
42340-15,-1.9839956165096655,2017
42344-47,0,2017
42348-43,0.5216509122714719,2017
42348-97,0,2017
42360-22,0.5048186915810705,2017
42360-31,0.0025411986943739,2017
42363-73,0.31428295875968026,2017
42365-62,-0.8085446905254778,2017
42384-25,0,2017
42389-47,0.05089954986643273,2017
42434-74,0,2017
42447-16,5.699615385783677,2017
42460-57,-2.3052598634707344,2017
42463-99,-2.839269029811699,2017
42465-43,-0.6184529980702786,2017
42476-86,6.847812596540747e-4,2017
42488-47,0,2017
42508-00,3.9953211706513216,2017
42511-24,0,2017
42520-24,2.795923044202332,2017
42711-76,0.23043839219701323,2017
42715-00,-0.38550012226647723,2017
42715-09,1.055813198827064,2017
42723-82,0,2017
42728-77,2.5823487141993122,2017
42737-23,0,2017
42739-66,0,2017
42739-75,0.7891031536545642,2017
42741-91,0.01016479477725639,2017
42755-77,-1.5475783354226578,2017
42757-93,0.3329661708856698,2017
42767-20,0,2017
42770-53,3.4207193332247883,2017
42771-34,0,2017
42775-48,0.49314458929621535,2017
42784-39,-0.7427077709586266,2017
42785-11,-1.2905543739002092,2017
42785-38,0,2017
42787-63,-0.6281125063129858,2017
42788-17,-0.6096953060790951,2017
42788-26,0,2017
42790-60,0.7885242618316858,2017
42796-99,0.8938914568936572,2017
42802-93,0,2017
42810-94,0.29335162203939263,2017
42813-01,0,2017
42833-44,0,2017
42833-98,0,2017
42834-43,-0.7394689410691275,2017
42837-67,0,2017
42839-74,1.3976278715956254,2017
42840-82,0,2017
42841-27,0,2017
42846-31,0,2017
42849-46,0,2017
42850-00,-4.2206800707604275,2017
42852-25,0,2017
42855-58,0.9153185663240656,2017
42856-84,0,2017
42857-74,-0.7142263571276988,2017
42858-91,0,2017
42862-24,0.42373612914260533,2017
42864-40,-0.2800525228849595,2017
42871-51,1.5032106662446358,2017
42874-30,-2.4608964363394645,2017
42876-55,0,2017
42883-84,0,2017
42889-96,0,2017
42906-61,0,2017
42909-13,0,2017
42909-58,0,2017
42925-33,0,2017
42926-23,-0.45007953191328187,2017
42941-44,0,2017
42943-96,0.9200339551345947,2017
42944-05,0.3771643297764944,2017
42955-30,0.6542835418759918,2017
42957-28,0.12325294359482689,2017
42967-45,-0.22112095893041417,2017
42968-17,-1.7816684726681238,2017
42976-72,1.2469804616257634,2017
42988-78,0,2017
42995-26,0.7860492593600935,2017
42999-58,-0.7701297421752127,2017
43003-54,0.40632721805537725,2017
43004-62,-2.4856433177575634,2017
43011-19,1.308114447576316,2017
43014-79,-1.448883818066414,2017
43039-27,5.604923754563147,2017
43044-13,4.689747720395155,2017
43053-49,0,2017
43057-36,-1.7105279246593459,2017
43058-08,0.12076439339435478,2017
43064-47,-2.4314623593030738,2017
43074-01,0.33304313533077173,2017
43075-63,0.035487848226785204,2017
43076-53,0,2017
43081-57,0.9205630401007613,2017
43085-53,1.6999387481036767,2017
43114-15,0,2017
43125-94,1.0226344222752208,2017
43126-03,-0.9713767796692782,2017
43133-95,3.0021577384476976,2017
43140-61,-0.18434712635208061,2017
43225-93,0,2017
43226-11,-3.039253333521364e-17,2017
44160-40,0.0025411986943739,2017
44459-02,0,2017
44459-38,-0.2317236732554653,2017
44756-83,-1.3984003006075682e-14,2017
44791-39,0,2017
44792-56,0,2017
45703-99,-0.126323253542529,2017
45704-44,1.6741018486355561,2017
46194-67,0.040659179109909356,2017
47291-95,0,2017
47556-19,0.002541198694391973,2017
47658-25,0,2017
47659-78,-0.25786664551874483,2017
48126-25,-0.1345934467756524,2017
48176-38,-0.008628793300363332,2017
49309-12,-0.4726214733266072,2017
49310-11,0.0025411986943739,2017
49922-20,0.5913120868675938,2017
49922-29,4.7964391025965906e-15,2017
50883-76,-1.3118185506090732,2017
50900-41,0,2017
50900-77,0,2017
50901-76,0.44564759107663626,2017
50901-85,0,2017
50901-94,-3.0869355440965274,2017
50906-17,0,2017
50906-26,-0.4095837946234157,2017
50907-70,0.040767749948277414,2017
50911-66,-0.7926332883947999,2017
50911-84,0,2017
50913-46,0,2017
50917-42,-0.3542498380826973,2017
50918-14,0,2017
50918-68,-0.985911999491965,2017
50919-40,0,2017
50925-70,0.11268455445376632,2017
50927-05,2.070735036005045e-14,2017
50931-73,-0.7471495002875381,2017
50931-82,-0.08640075560875571,2017
50933-17,0.0025411986943739,2017
50937-31,-0.7809518310058281,2017
50937-85,0,2017
50938-39,0,2017
50943-70,0.4361632599057568,2017
50946-31,1.0276385121050693,2017
50951-62,-0.060675714603465186,2017
50951-71,0,2017
50959-27,0,2017
50961-25,0,2017
50973-04,0.4586080559221014,2017
50973-49,0,2017
50974-39,-1.2791043023594255,2017
50980-24,0.11554126546711856,2017
50980-51,-1.7817437784483168,2017
50980-60,-0.35673425915425166,2017
50980-69,0.459382610590292,2017
50981-14,-1.337603883564371,2017
50984-74,-3.330052494648302,2017
50986-90,-0.16297330924093759,2017
50987-71,0.24216111764414247,2017
50987-89,0,2017
50987-98,0,2017
50990-59,-3.464464772151481,2017
50990-68,0,2017
50991-31,-1.4544272242856928,2017
50991-49,0,2017
50991-58,0,2017
50993-92,0,2017
50994-01,-2.215271091209628,2017
50994-64,0,2017
50996-62,0.41839640354384405,2017
51001-03,-2.538876275342253,2017
51001-57,-0.17269958691041157,2017
51001-93,0,2017
51004-09,0.16437405657328877,2017
51004-18,1.5315642470941504,2017
51004-36,0.010164794777096918,2017
51004-54,0.9666584857683476,2017
51004-81,0,2017
51005-08,-1.1771383434577525,2017
51005-26,-1.2036915371675088,2017
51005-53,0.5030995342726984,2017
51005-80,-2.0241432765216363,2017
51006-25,0,2017
51007-51,0.44763269544379586,2017
51009-13,-0.5689068716261356,2017
51009-31,0,2017
51009-49,0.4959611328121879,2017
51016-51,-0.2511044108787604,2017
51016-60,0.1766952872877095,2017
51016-78,0,2017
51017-50,-0.08406933960888072,2017
51020-65,0.008538400712356805,2017
51021-91,0,2017
51022-00,-0.151386506636839,2017
51023-26,0,2017
51029-47,-1.679514852700906,2017
51032-62,-2.312146673105762e-14,2017
51033-07,0,2017
51035-59,7.89581293445026e-14,2017
51036-49,0,2017
51037-12,-0.9460838108518727,2017
51037-39,1.37259508332,2017
51037-48,-2.2994837311823213,2017
51038-29,0.0025411986943739,2017
51038-56,0,2017
51038-83,0,2017
51041-26,-0.7648369546039504,2017
51042-43,0,2017
51042-70,0,2017
51043-24,0,2017
51043-51,0,2017
51043-87,0.0025411986943739,2017
51044-86,0.431544949901477,2017
51048-19,0,2017
51048-28,-1.0069056046421627,2017
51048-37,0.2643727043244174,2017
51057-82,-0.7430511283580271,2017
51057-91,0,2017
51061-15,1.4777381737100022,2017
51061-51,0,2017
51061-60,-0.3461423894754314,2017
51062-77,-0.41324132148252246,2017
51062-86,0,2017
51063-31,0,2017
51063-49,0.872740053475529,2017
51069-07,0.3994829597452559,2017
51073-93,0,2017
51076-45,0,2017
51076-63,0,2017
51076-81,-2.210837885565753,2017
51077-44,0,2017
51083-92,0,2017
51084-55,0,2017
51085-54,0,2017
51089-77,0.20883874367634456,2017
51090-49,0,2017
51090-58,0,2017
51094-72,1.5283438692687428,2017
51094-81,0,2017
51094-99,3.1135133657807437,2017
51095-17,0,2017
51095-26,0,2017
51095-62,0,2017
51097-51,1.1661621882874347,2017
51097-60,0.7292508342093201,2017
51098-59,-0.9805710204005238,2017
51099-22,0,2017
51102-19,0.9086818252629582,2017
51106-87,0,2017
51106-96,0,2017
51111-19,-0.19959346266875214,2017
51111-37,1.1898507472587203,2017
51111-46,0.01987860004647246,2017
51116-68,0,2017
51118-21,-0.3682084409559445,2017
51121-09,-0.8346903332156166,2017
51124-78,0,2017
51125-05,0,2017
51125-77,0,2017
51126-40,0,2017
51130-63,0,2017
51131-71,0,2017
51132-34,0,2017
51135-58,-0.6240330265926327,2017
51136-30,0,2017
51139-90,0,2017
51143-68,-1.7852086981223145,2017
51144-13,1.9768430738842843e-13,2017
51145-75,0.32451532884272477,2017
51145-93,0,2017
51160-87,1.5555996125637812,2017
51161-05,0.8522566046582583,2017
51162-31,0,2017
51166-18,0,2017
51167-26,0,2017
51167-44,0.130535773855749,2017
51167-62,1.322820885140597,2017
51180-58,0.21233783092361588,2017
51181-66,0,2017
51181-84,0,2017
51182-47,-1.598420983459277,2017
51187-33,0,2017
51189-94,0.2900154272400854,2017
51191-65,-1.9609916127086024,2017
51194-35,0,2017
51199-03,0,2017
51201-10,-0.502088485521924,2017
51204-16,0,2017
51209-02,0,2017
51212-98,0,2017
51216-04,-1.3070052624202766,2017
51216-67,-1.47431895869366,2017
51219-01,0.6060651913410685,2017
51243-40,-0.9667237107824678,2017
51246-64,0,2017
51249-07,3.2800413597646334,2017
51249-34,0.6817847591990032,2017
51253-75,0.7376871739574632,2017
51253-84,0.5402830758021654,2017
51254-02,-2.874653567379883,2017
51257-26,0,2017
51258-61,-4.1449468876836875,2017
51262-57,0,2017
51262-93,0,2017
51263-47,0.7395630182193784,2017
51265-09,0,2017
51269-50,-0.7731640272822228,2017
51273-01,1.4970806379616526,2017
51279-40,0,2017
51279-67,0,2017
51280-03,0,2017
51288-13,0.11855775670040648,2017
51288-22,0,2017
51290-83,0,2017
51296-59,-2.232693127769521,2017
51301-09,0.9243967820206545,2017
51311-35,0.3145540329948596,2017
51311-62,0.6619729362812333,2017
51312-25,0,2017
51312-97,0,2017
51313-15,-0.26589717398892954,2017
51322-24,1.4076361551942729,2017
51324-76,0.3183834055211111,2017
51327-55,0.8525153943124824,2017
51341-86,0,2017
51372-01,0,2017
51375-79,-0.05561059705224666,2017
51375-97,0.8102671157784112,2017
51376-15,0,2017
51386-23,0,2017
51389-83,0,2017
51391-54,0,2017
51399-28,0.09145951621967877,2017
51405-22,-1.2780455395782624e-14,2017
51407-11,-1.4245889452264244,2017
51409-09,0,2017
51409-27,0,2017
51410-53,-2.0132195533788906,2017
51423-40,0,2017
51428-08,0,2017
51428-17,0,2017
51435-46,-0.7261344163871578,2017
51437-44,0,2017
51438-79,0,2017
51440-95,-2.144807551601525,2017
51441-13,0,2017
51441-85,-0.1471538983071247,2017
51446-26,0,2017
51448-87,-0.8582820934057195,2017
51454-99,0.0025411986943739,2017
51455-80,-0.01563632989891679,2017
51460-12,0,2017
51463-18,0,2017
51464-53,0.0025411986943956917,2017
51464-98,-1.6109202584738667,2017
51468-67,0.0869183810890492,2017
51468-94,-1.2621411749101477,2017
51469-48,-2.26189291391125,2017
51472-45,1.2518801968427025,2017
51472-63,-1.261140513562531,2017
51472-99,0,2017
51474-25,0,2017
51477-67,1.8316403096798142,2017
51477-76,0.0025411986943739,2017
51477-85,0,2017
51478-39,-1.6338712160225537,2017
51478-84,0,2017
51480-28,-0.5260267560595695,2017
51482-89,0,2017
51483-16,0,2017
51485-32,-1.920513906333385,2017
51487-30,0,2017
51488-74,9.008417300623018,2017
51490-72,-1.0684962378185334,2017
51491-98,-0.030288240478082075,2017
51493-87,0.1493244562686802,2017
51495-85,0,2017
51496-03,0,2017
51496-84,-0.9382152265346495,2017
51499-90,0,2017
51500-08,-0.7880537101918695,2017
51500-35,0,2017
51501-07,0,2017
51501-97,0.762564104412222,2017
51505-39,0,2017
51505-48,0,2017
51507-64,-0.31480374559137614,2017
51508-36,0,2017
51508-72,0.7077551178135337,2017
51508-99,-0.07999090265541343,2017
51509-53,0.3915628672884551,2017
51516-10,0,2017
51518-53,0,2017
51519-88,0,2017
51524-47,0,2017
51529-33,0.002541198694393819,2017
51533-83,0.23082920243059613,2017
51536-62,0.7182052057569985,2017
51536-80,0,2017
51540-85,-0.023597603899077106,2017
51545-08,1.7673125626371748,2017
51550-39,-0.21758843599647412,2017
51552-19,0.5953534656532822,2017
51562-45,0,2017
51563-35,0,2017
51566-05,-3.464584126261142,2017
51566-41,0,2017
51567-58,0.8921644754151073,2017
51573-16,0,2017
51577-30,-1.7320810781201872,2017
51586-39,-1.4116890477688104,2017
51588-82,0,2017
51594-22,3.859281204393561,2017
51595-21,-0.5373277118643647,2017
51599-53,0.6545049805645868,2017
51609-88,0,2017
51612-13,0,2017
51612-22,0,2017
51615-46,0,2017
51618-52,0,2017
51621-58,0,2017
51621-94,0,2017
51622-57,-0.4095335111969709,2017
51623-20,0,2017
51625-09,-0.15337400049034675,2017
51625-27,-0.7969985992245643,2017
51625-72,0,2017
51625-90,0.137053551881922,2017
51626-26,0,2017
51627-16,0,2017
51629-14,9.441551813468164,2017
51631-48,3.0835908042526916,2017
51634-00,0,2017
51638-05,-0.18431406881060883,2017
51638-23,0,2017
51638-32,0,2017
51638-41,-0.4943837289511806,2017
51638-59,-0.5855305169525741,2017
51639-67,0.6289294561447214,2017
51639-76,0.016767636431938765,2017
51639-94,-0.4046738636737313,2017
51640-48,-0.9354223375347196,2017
51640-57,0,2017
51641-56,0,2017
51648-58,0,2017
51653-17,0.0025411986943739,2017
51653-62,0.049882361036697305,2017
51654-16,0.0025411986943739,2017
51655-96,-0.05617383798197226,2017
51656-23,0,2017
51658-75,0,2017
51661-18,-0.4562435986642097,2017
51663-16,1.1227134716262575,2017
51668-02,-0.08920644180523017,2017
51669-64,0.5929033269057243,2017
51670-09,-0.12115401275879842,2017
51675-76,0.4411219707337098,2017
51681-16,-0.4470626895488691,2017
51681-25,-0.2569165075675674,2017
51686-20,3.574473231711416,2017
51687-19,0,2017
51690-70,0,2017
51691-87,-0.045269433709666275,2017
51692-05,0,2017
51692-32,-6.5349183229833825,2017
51695-47,0,2017
51696-19,0,2017
51696-64,0,2017
51700-69,0.09983280585037414,2017
51702-67,-0.335763363893039,2017
51704-83,0,2017
51709-96,0.648264600757833,2017
51720-40,0,2017
51721-12,0,2017
51724-63,0,2017
51730-12,0,2017
51733-00,0.4930877410565883,2017
51733-90,0,2017
51734-08,4.893175981690653,2017
51736-24,0,2017
51738-58,0.5963641362941499,2017
51747-13,0,2017
51751-81,0,2017
51752-98,0,2017
51754-87,-0.6621408718065059,2017
51755-50,-0.1507205006307808,2017
51756-04,0.7345624949191745,2017
51759-01,0,2017
51762-25,1.032826483551038,2017
51763-51,3.6036740221579106e-15,2017
51768-10,1.726450779481775,2017
51779-44,1.258117585171023,2017
51779-53,0,2017
51779-71,-1.6599178909592303,2017
51781-42,-1.1371671980174032,2017
51782-14,0,2017
51981-22,0,2017
52063-21,0,2017
52067-44,0,2017
52107-58,1.2629601328936095,2017
52112-53,0,2017
52113-70,0,2017
52116-22,0,2017
52116-76,0,2017
52117-12,0,2017
52123-96,0,2017
52125-76,0,2017
52125-85,0,2017
52129-99,0,2017
52130-17,0,2017
52132-51,-0.10448107517005455,2017
52134-22,0,2017
52135-93,-1.685535644383386,2017
52136-74,0.2930830929203492,2017
52136-92,0.4212174585425041,2017
52137-01,0,2017
52140-79,0,2017
52148-44,2.383147756698537,2017
52149-25,0,2017
52153-84,0.34741647679197735,2017
52155-73,0,2017
52155-91,0,2017
52157-26,-1.2811239964533578,2017
52157-71,-0.8452111168333049,2017
52157-80,0,2017
52162-93,0.5686417105977215,2017
52163-20,-1.0570691167762998,2017
52166-62,0.31329495060748336,2017
52171-66,0.8981287875391684,2017
52172-20,0,2017
52173-28,-0.7207646096648657,2017
52180-48,0.0025411986943739,2017
52180-75,0,2017
52184-71,1.3375064003851633,2017
52188-67,-0.3031717086814017,2017
52191-46,1.8277189896248716,2017
52195-24,0.43607528308427246,2017
52196-50,-0.48298953911918596,2017
52200-28,1.8593118868207852,2017
52201-09,-1.901577084491574,2017
52202-35,-0.180813019610117,2017
52202-44,-4.321229956893376,2017
52204-87,-0.08674122019071658,2017
52206-58,-0.7032177065383014,2017
52206-94,1.268213502671186,2017
52209-10,0,2017
52211-62,-4.275048467596191,2017
52213-33,0,2017
52218-55,0,2017
52224-13,0,2017
52225-66,-0.5373933821610903,2017
52225-75,-0.7851763820264601,2017
52232-95,0,2017
52233-76,0,2017
52237-54,0,2017
52237-72,0,2017
52237-99,0,2017
52239-34,3.2114246313154117e-15,2017
52242-13,0,2017
52242-22,0,2017
52242-40,0,2017
52244-38,-3.911506179904215,2017
52247-89,0.6566251472599177,2017
52248-52,0,2017
52255-72,0,2017
52260-94,0,2017
52266-52,0.2492924671755036,2017
52267-69,2.0058433752812726e-14,2017
52268-50,0,2017
52272-28,0.5787503093433185,2017
52273-45,0,2017
52274-89,-0.7140679462449189,2017
52281-10,0,2017
52281-19,0.2273988897621359,2017
52281-82,0,2017
52282-99,0,2017
52283-62,0,2017
52283-71,0,2017
52284-34,-0.2219781248931592,2017
52284-61,0,2017
52284-70,0.17383146128251462,2017
52287-04,0,2017
52288-03,4.104950134900677,2017
52291-90,0,2017
52296-76,-0.3117127492988939,2017
52298-74,0,2017
52298-92,0,2017
52299-64,0.05452286251892558,2017
52304-50,-1.2812154877775472,2017
52317-28,0,2017
52317-73,0,2017
52320-25,0.7512320665204903,2017
52321-42,0,2017
52325-38,-1.5223395525748014,2017
52326-01,0,2017
52326-10,0.6186269053980317,2017
52329-25,0,2017
52329-52,-0.44894315404786933,2017
52332-40,0,2017
52337-08,0,2017
52337-26,0,2017
52337-44,0.9120405949767115,2017
52337-71,0,2017
52339-60,-2.787082916362628,2017
52341-67,0,2017
52343-92,-0.1570664676797463,2017
52344-19,-0.01771578518397195,2017
52344-55,0,2017
52346-53,0,2017
52346-71,0,2017
52348-33,2.5576465716033727,2017
52348-42,0,2017
52353-37,0,2017
52353-46,2.4009985255350945,2017
52353-55,0,2017
52355-26,-1.3479287930725601e-13,2017
52358-05,-2.331592465580565,2017
52359-22,0,2017
52359-49,-0.4858788204602374,2017
52360-57,4.741964359850475,2017
52363-99,-0.6316052048790501,2017
52364-44,0,2017
52364-53,0,2017
52364-98,-0.3391919516772101,2017
52365-34,0.0025411986943739,2017
52365-70,-0.07642385433005475,2017
52366-06,0,2017
52367-05,0,2017
52367-23,0,2017
52370-29,0.4091857546505977,2017
52370-83,0.0025411986943739,2017
52370-92,0,2017
52371-46,0,2017
52371-64,0,2017
52372-18,0,2017
52372-27,0,2017
52372-45,0,2017
52372-72,0.0050823973887478,2017
52373-26,-2.2201056865020546e-14,2017
52376-14,0,2017
52377-22,0,2017
52382-44,5.787588414038295,2017
52382-98,0,2017
52383-79,0,2017
52383-97,0.0025411986943739,2017
52384-06,0.055815970413768005,2017
52384-15,-0.1544264607281163,2017
52384-42,0.9095199114377032,2017
52385-23,0,2017
52386-40,0,2017
52388-92,0.014521135396422287,2017
52390-00,1.2170740612180406,2017
52464-16,0,2017
52498-72,0.0025411986943739,2017
52498-99,-3.31757935526925,2017
52504-12,0,2017
52506-19,0,2017
52506-28,0.0025411986943739,2017
52506-82,0.3630758263401068,2017
52507-00,0.15126238527099864,2017
52507-54,-0.17125155624722507,2017
52507-90,1.2656460157535614,2017
52508-08,0,2017
52514-20,2.4716918951602973,2017
52516-09,0,2017
52520-95,3.2750413108273246,2017
52524-82,-1.0541265451817425,2017
52537-24,0,2017
52539-85,-0.91876944304517,2017
52540-66,0,2017
52559-83,2.0366411547654213,2017
52563-61,-0.9878122486573239,2017
52563-79,0,2017
52565-05,0,2017
52567-03,-1.336365324897362,2017
52568-20,-0.8644243961831405,2017
52568-38,0,2017
52575-04,0.7633356267150723,2017
52575-22,0,2017
52577-38,-0.8744073430847107,2017
52577-92,0.6837119079086358,2017
52579-18,-0.9220290818914224,2017
52579-81,0,2017
52582-96,0,2017
52586-47,-1.5870957120057068,2017
52588-54,0,2017
52589-44,1.1862412776095663,2017
52589-80,0,2017
52589-98,0,2017
52590-43,0,2017
52593-04,1.5369821298401911,2017
52596-01,0,2017
52604-38,0,2017
52604-65,0.27972884297232264,2017
52604-74,1.8059444295144889,2017
52606-36,-1.284489653677684e-13,2017
52606-90,0,2017
52610-23,0,2017
52615-00,0,2017
52618-96,0.5485621010394671,2017
52642-09,0,2017
52643-71,4.302646970831736,2017
52646-23,1.5128815598916485,2017
52648-03,0,2017
52648-93,1.7299498124078792,2017
52649-11,1.1569885419475012,2017
52653-25,0.42591057527196935,2017
52654-87,0,2017
52678-36,0.07911053437356726,2017
52678-54,-0.12964650950013404,2017
52679-89,0,2017
52681-42,0,2017
52682-95,0,2017
52683-58,4.278444347115532,2017
52685-74,6.989687966126575,2017
52687-99,0,2017
52688-71,1.4549805955194494e-15,2017
52689-16,-4.896106344848789,2017
52689-61,0,2017
52697-17,0,2017
52697-53,1.412391415052556,2017
52698-52,-0.4453624503905765,2017
52703-74,0.37227861393247924,2017
52705-81,-0.16781953893573265,2017
52705-90,0,2017
52711-75,0,2017
52714-81,0,2017
52715-62,0,2017
52718-50,0,2017
52721-11,0,2017
52725-16,-0.36290124478646485,2017
52735-51,0,2017
52736-14,0,2017
52742-89,0,2017
52743-25,0.0025411986943739,2017
52743-52,0,2017
52743-88,0,2017
52744-87,0,2017
52745-05,-3.705298987457025,2017
52748-83,0,2017
52749-73,0,2017
52750-18,-0.9502112300717269,2017
52750-99,-1.4500663500481417,2017
52751-80,0,2017
52753-96,-1.3022787552264292,2017
52755-85,0,2017
52757-11,0,2017
52757-74,0,2017
52758-10,0,2017
52758-82,0,2017
52760-98,0.0025411986943739,2017
52761-16,0,2017
52765-57,2.65587573853892e-14,2017
52773-04,-1.910933501417991,2017
52774-75,0.12036586404619858,2017
52775-83,0.15126238527116487,2017
52782-76,0,2017
52790-68,0,2017
52791-40,-2.813622201228759e-14,2017
52791-85,0,2017
52794-10,0,2017
52797-88,0,2017
52798-24,0,2017
52799-59,1.025064409730887,2017
52813-63,0,2017
52815-70,0.7552669115612235,2017
52819-93,2.905530655879327e-14,2017
52825-24,0.1614449006267765,2017
52827-67,0.9020710670645097,2017
52830-64,-1.2387888820617725,2017
52833-25,-1.1505744089206449,2017
52833-34,0.4641919520418992,2017
52836-94,0,2017
52837-03,0.010164794777320643,2017
52838-74,0,2017
52839-82,0,2017
52839-91,0,2017
52852-69,0,2017
52854-85,-0.3818948157911912,2017
52858-63,1.1967425529867373,2017
52862-05,0,2017
52869-52,0.009529495103902125,2017
52871-23,0.09621959449304301,2017
52871-95,0,2017
52873-03,1.221266055185939,2017
52874-92,-0.9554500500722564,2017
52879-60,-2.0763286719311463e-13,2017
52898-41,0,2017
52899-04,0,2017
52899-76,0,2017
52902-10,0.029776454498559618,2017
52903-63,0,2017
52907-41,0,2017
52910-92,0.11855775670040648,2017
52912-00,1.537175831070811,2017
52913-08,0,2017
52916-50,0.06871591484310052,2017
52917-22,1.182975457353157,2017
52925-23,-2.8305630956276904,2017
52930-27,-1.544552550805121,2017
52947-10,0,2017
52947-19,0,2017
52959-43,0.9515472632815558,2017
52968-70,2.5435902882087465e-15,2017
52970-68,0,2017
52976-71,0,2017
52981-12,0,2017
52984-18,0,2017
52984-54,0,2017
52984-99,-0.9794049139446831,2017
52985-44,0,2017
52988-86,0,2017
52990-84,0,2017
52991-29,0,2017
52996-42,0,2017
53002-18,-1.0841216648554366,2017
53003-17,0,2017
53003-26,0.7434635427679465,2017
53008-84,0,2017
53010-82,0,2017
53010-91,0,2017
53013-34,0.0101647947774956,2017
53015-77,-0.40152777780260746,2017
53156-71,-0.15843324007455087,2017
53190-64,0,2017
53210-26,-3.217399826734656,2017
53228-80,-6.92659584098672e-14,2017
53279-47,0.1599031067658087,2017
53279-74,0.615654495736989,2017
53281-27,0,2017
53284-51,0.2947024679264612,2017
53290-90,0.11915721311549894,2017
53301-07,0,2017
53301-16,-0.7052014557991217,2017
53309-62,0,2017
53315-65,2.092072854037373,2017
53316-37,0.4572786235015083,2017
53317-72,0,2017
53319-70,0,2017
53324-02,0.9439688593878377,2017
53324-20,0.10018139295837641,2017
53325-55,0.06671820673683315,2017
53326-54,-0.034851736791268004,2017
53327-17,0.1727744105052472,2017
53329-24,5.6941605052350335,2017
53330-14,3.4935909234357,2017
53330-32,-1.5917107937722168,2017
53333-02,1.6644832214487029,2017
53333-83,0.6022481101545161,2017
53334-37,0,2017
53334-46,0,2017
53334-64,0,2017
53335-90,1.4096124073431242,2017
53336-17,-0.6572576169392825,2017
53340-67,0,2017
53343-19,0,2017
53345-35,-2.8998876966995875,2017
53345-44,1.765320623069738,2017
53346-25,-1.1094065854616628,2017
53347-78,0,2017
53354-71,0,2017
53356-96,0,2017
53357-95,0,2017
53360-02,-2.568391131639396,2017
53366-41,0.4579020360396996,2017
53366-50,0,2017
53367-94,0,2017
53369-02,0.8988575049339093,2017
53369-29,0,2017
53370-37,0,2017
53375-32,0,2017
53381-17,0,2017
53389-00,0,2017
53389-63,2.8834079055259143,2017
53390-71,0,2017
53393-41,0,2017
53395-75,0,2017
53398-18,0,2017
53398-54,-0.1879964244971949,2017
53399-98,1.2812656182048785,2017
53402-68,0,2017
53403-58,-0.3302318866082174,2017
53406-01,-0.9484396784198781,2017
53406-37,0,2017
53406-55,0,2017
53406-91,0,2017
53407-63,0.18420740403473154,2017
53408-89,0,2017
53410-15,0,2017
53411-68,0,2017
53414-20,0,2017
53414-56,-0.5331285691514002,2017
53421-49,0,2017
53430-22,0.05889996568632988,2017
53437-15,0,2017
53437-60,0,2017
53443-09,-1.3565479047757016,2017
53449-21,0,2017
53450-56,0,2017
53451-01,-0.17600263911418995,2017
53451-10,0.4172905376042988,2017
53452-18,-2.003750859671655,2017
53452-81,-0.07751435624471714,2017
53456-77,0,2017
53458-21,-2.0414145217587567,2017
53460-37,0,2017
53462-80,0,2017
53465-95,0.5068508981593316,2017
53468-29,0,2017
53468-92,0,2017
53476-93,-1.7733282154556298,2017
53480-53,0,2017
53482-87,0,2017
53483-86,0.23315569695154376,2017
53486-47,0,2017
53486-65,0.7591069757645084,2017
53487-28,-0.673918661721915,2017
53492-05,0,2017
53496-46,0,2017
53498-35,-0.8777713602045667,2017
53501-59,-3.2148586280402776,2017
53503-93,0.6409775769892677,2017
53506-36,-8.712283294932477e-14,2017
53509-60,0.09508065244331815,2017
53510-77,0,2017
53512-30,0.06169130017164822,2017
53517-70,2.003918755122519,2017
53518-60,0,2017
53518-78,0,2017
53521-48,0,2017
53524-09,0,2017
53527-24,0,2017
53538-22,0.00585236275194185,2017
53539-93,1.579906274274886,2017
53540-47,0,2017
53542-36,0,2017
53543-53,0,2017
53545-42,0,2017
53546-32,0,2017
53554-78,0,2017
53556-94,0.010164794777490603,2017
53564-32,0,2017
53564-68,0,2017
53564-95,0,2017
53565-13,0,2017
53565-40,0,2017
53567-74,0,2017
53571-07,0.0050823973887478,2017
53574-04,0,2017
53575-75,0,2017
53578-36,0,2017
53579-62,0,2017
53580-07,0,2017
53581-15,0,2017
53581-87,0.5414376168184382,2017
53583-22,0,2017
53589-79,0,2017
53592-76,0,2017
53601-22,0.15342704005089458,2017
53605-81,-0.7052843360070685,2017
53613-10,0,2017
53616-79,0.21233783092361588,2017
53617-87,0.9602144413773371,2017
53618-59,0.12678712676042214,2017
53619-76,0,2017
