Investor_Id,first,IT,early,year
51490-72,1,1,1,2004
51491-98,0,0,1,2004
51500-08,1,0,1,2004
51501-07,0,0,1,2004
51501-97,1,1,0,2004
51505-39,1,0,1,2004
51509-53,0,0,1,2004
51516-10,0,0,0,2004
51518-53,0,0,0,2004
51519-88,0,0,0,2004
51524-47,0,0,0,2004
51529-33,0,1,0,2004
51533-83,0,0,0,2004
51536-62,0,0,0,2004
51545-08,0,1,0,2004
51550-39,0,0,0,2004
51566-41,1,0,1,2004
51567-58,0,0,1,2004
51573-16,1,0,0,2004
51586-39,0,1,0,2004
51599-53,0,0,1,2004
51609-88,0,0,0,2004
51618-52,0,0,0,2004
51621-58,0,1,0,2004
51621-94,0,0,1,2004
51622-57,0,1,0,2004
51623-20,0,0,0,2004
51625-09,0,1,1,2004
51625-27,1,1,1,2004
51625-72,0,0,1,2004
51626-26,0,0,0,2004
51627-16,0,1,1,2004
51629-14,0,0,0,2004
51634-00,0,1,0,2004
51638-05,0,1,0,2004
51638-23,0,0,1,2004
51638-41,0,0,0,2004
51638-59,0,0,0,2004
51639-67,0,1,0,2004
51648-58,0,0,0,2004
51654-16,0,0,0,2004
51655-96,0,0,0,2004
51663-16,0,1,0,2004
51666-31,0,1,1,2004
51669-64,1,0,0,2004
51691-87,0,0,0,2004
51692-05,0,0,0,2004
51692-32,0,0,0,2004
51696-19,0,0,0,2004
51696-64,0,1,0,2004
51702-67,1,0,1,2004
51704-83,0,1,0,2004
51709-96,0,0,0,2004
51721-12,0,1,1,2004
51724-63,0,1,1,2004
51730-21,1,0,1,2004
51734-08,0,0,1,2004
51736-24,0,1,0,2004
51738-58,1,0,1,2004
51747-13,0,0,0,2004
51750-55,0,1,0,2004
51754-87,0,0,1,2004
51755-05,0,0,0,2004
51755-50,1,0,0,2004
51762-25,1,0,1,2004
51763-51,1,0,0,2004
51779-44,0,0,0,2004
51779-53,1,1,1,2004
51779-71,0,0,0,2004
51956-65,0,1,1,2004
51981-22,0,0,0,2004
52116-76,0,1,1,2004
52125-76,0,0,0,2004
52125-85,0,0,0,2004
52132-51,1,0,1,2004
52140-79,0,0,0,2004
52153-84,1,0,1,2004
52155-91,0,0,1,2004
52166-62,0,0,1,2004
52173-28,1,0,1,2004
52200-28,1,1,1,2004
52204-87,1,1,1,2004
52209-10,0,1,1,2004
52225-66,0,1,0,2004
52225-75,1,1,0,2004
52232-95,0,1,1,2004
52233-76,0,1,0,2004
52239-34,1,0,1,2004
52242-22,0,1,1,2004
52244-38,0,1,1,2004
52247-89,1,0,1,2004
52248-52,0,0,0,2004
52267-69,0,1,0,2004
52268-50,0,0,1,2004
52272-28,0,1,0,2004
52282-99,0,0,0,2004
52283-71,0,1,1,2004
52291-90,0,1,0,2004
52296-76,1,1,0,2004
52298-74,1,0,0,2004
52298-92,1,0,0,2004
52299-64,0,1,1,2004
52304-50,0,1,0,2004
52317-28,0,1,1,2004
52326-01,0,0,0,2004
52326-10,0,0,0,2004
52337-26,0,1,0,2004
52344-19,1,0,1,2004
52346-53,0,0,1,2004
52346-71,0,1,1,2004
52348-42,0,0,0,2004
52353-37,0,1,0,2004
52353-46,0,0,1,2004
52355-26,1,1,0,2004
52359-22,1,0,1,2004
52359-49,1,0,1,2004
52363-99,0,1,1,2004
52364-53,1,0,0,2004
52364-98,0,0,0,2004
52365-34,1,0,1,2004
52367-05,0,0,1,2004
52369-93,0,1,0,2004
52370-29,0,0,1,2004
52370-83,0,0,1,2004
52371-46,0,0,1,2004
52372-18,0,1,0,2004
52372-27,0,1,0,2004
52372-45,0,1,0,2004
52376-14,0,1,1,2004
52383-79,0,0,0,2004
52383-97,0,0,1,2004
52384-06,1,0,1,2004
52384-42,1,1,1,2004
52385-23,0,1,0,2004
52385-59,1,0,0,2004
52386-40,0,0,0,2004
52388-92,0,0,1,2004
52504-12,1,1,1,2004
52506-19,0,0,1,2004
52506-82,1,1,1,2004
52507-00,1,0,0,2004
52507-54,0,1,0,2004
52515-28,0,1,1,2004
52516-09,1,1,1,2004
52524-82,1,0,1,2004
52539-85,1,0,1,2004
52540-66,0,1,0,2004
52559-83,1,0,1,2004
52563-61,0,0,1,2004
52565-05,1,0,1,2004
52568-20,0,0,1,2004
52568-38,0,1,1,2004
52575-04,1,0,1,2004
52575-67,0,1,1,2004
52577-38,1,0,1,2004
52577-92,0,1,1,2004
52579-18,0,0,1,2004
52582-96,0,0,1,2004
52586-47,0,0,0,2004
52589-44,0,0,1,2004
52589-98,0,1,0,2004
52590-43,0,0,1,2004
52593-04,0,0,1,2004
52604-38,0,0,0,2004
52606-36,1,1,1,2004
52606-90,0,0,0,2004
52618-96,1,1,1,2004
52643-71,1,0,0,2004
52672-78,0,1,1,2004
52678-54,0,1,1,2004
52681-42,0,1,0,2004
52682-95,1,0,0,2004
52685-74,0,1,0,2004
52687-99,0,0,0,2004
52689-16,1,0,1,2004
52697-53,1,0,0,2004
52705-81,0,1,1,2004
52705-90,0,0,1,2004
52711-75,0,1,1,2004
52715-62,0,0,1,2004
52721-11,0,0,0,2004
52730-92,1,0,1,2004
52735-51,0,0,1,2004
52736-14,0,0,0,2004
52744-87,0,0,0,2004
52745-05,0,1,0,2004
52749-28,1,1,0,2004
52750-99,1,0,1,2004
52751-80,0,1,1,2004
52753-96,0,0,0,2004
52758-10,0,1,1,2004
52760-98,0,0,0,2004
52761-16,0,0,0,2004
52765-57,0,1,0,2004
52775-83,0,1,1,2004
52790-68,0,0,0,2004
52794-10,0,1,0,2004
52798-24,0,0,1,2004
52799-59,0,1,0,2004
52827-67,0,1,1,2004
52833-25,1,0,1,2004
52833-34,1,1,1,2004
52836-94,0,0,0,2004
52837-03,0,0,0,2004
52839-82,0,1,0,2004
52839-91,0,0,0,2004
52843-33,0,0,0,2004
52852-69,1,0,1,2004
52869-52,1,0,1,2004
52871-95,0,1,1,2004
52873-03,0,0,0,2004
52899-04,1,1,0,2004
52899-76,0,1,0,2004
52907-41,1,0,1,2004
52912-00,1,1,1,2004
52916-50,0,1,0,2004
52917-22,0,1,0,2004
52925-23,1,0,0,2004
52947-10,0,1,0,2004
52959-43,1,0,1,2004
52970-77,1,0,1,2004
52976-71,0,0,0,2004
52985-44,1,1,1,2004
53003-26,0,1,1,2004
53005-78,0,0,0,2004
53007-31,0,1,1,2004
53015-68,0,1,1,2004
53279-47,0,1,1,2004
53279-74,1,1,1,2004
53284-51,1,0,1,2004
53290-90,1,0,1,2004
53316-37,0,1,1,2004
53317-72,1,1,1,2004
53317-90,0,1,1,2004
53324-20,0,0,1,2004
53326-54,1,0,1,2004
53327-17,1,0,1,2004
53334-37,1,1,1,2004
53334-46,1,0,1,2004
53334-64,0,0,0,2004
53336-17,1,0,1,2004
53336-62,0,1,0,2004
53346-25,1,1,1,2004
53347-78,0,0,0,2004
53353-81,0,0,0,2004
53354-71,0,0,1,2004
53356-96,0,1,0,2004
53360-02,1,0,1,2004
53366-41,1,0,1,2004
53369-29,1,0,1,2004
53375-32,0,0,0,2004
53381-17,0,0,1,2004
53388-28,0,1,1,2004
53389-63,0,0,1,2004
53393-41,0,0,1,2004
53395-75,0,1,1,2004
53402-68,1,0,1,2004
53406-37,0,1,0,2004
53406-55,0,0,0,2004
53406-91,0,1,0,2004
53407-63,1,1,1,2004
53410-15,0,1,0,2004
53411-68,0,0,0,2004
53414-20,0,0,1,2004
53421-49,0,0,0,2004
53437-60,1,1,1,2004
53443-09,1,1,0,2004
53450-56,0,0,0,2004
53452-81,0,0,1,2004
53458-21,0,0,1,2004
53460-37,0,1,0,2004
53462-80,0,1,0,2004
53465-95,0,1,0,2004
53468-29,0,0,1,2004
53468-92,0,0,1,2004
53486-65,0,1,1,2004
53497-81,0,0,1,2004
53506-36,0,1,1,2004
53509-60,0,0,0,2004
53510-77,0,1,0,2004
53512-30,1,0,0,2004
53517-70,1,1,1,2004
53521-48,0,0,0,2004
53538-22,0,1,1,2004
53540-47,0,0,0,2004
53542-36,1,1,0,2004
53554-78,0,1,0,2004
53556-94,1,1,1,2004
53564-68,0,0,0,2004
53565-13,0,1,0,2004
53565-40,0,1,0,2004
53567-74,0,0,1,2004
53574-04,0,1,0,2004
53578-36,1,1,1,2004
53579-62,0,1,0,2004
53580-07,0,1,0,2004
53593-03,0,1,1,2004
53595-37,0,0,1,2004
53613-10,0,1,0,2004
53616-79,0,0,1,2004
53618-59,1,1,0,2004
53618-95,1,0,0,2004
53619-76,1,0,1,2004
53629-03,0,1,1,2004
53640-01,1,1,1,2004
53642-08,0,0,1,2004
53646-49,0,0,1,2004
53656-12,1,0,0,2004
53659-27,0,0,0,2004
53664-31,1,0,1,2004
53690-68,0,1,0,2004
53707-15,1,0,0,2004
53721-28,1,1,0,2004
53729-11,0,1,1,2004
53733-61,0,0,0,2004
53739-64,0,1,0,2004
53781-58,0,1,1,2004
53786-17,1,0,0,2004
53788-78,0,0,0,2004
53799-40,1,0,1,2004
53802-10,0,1,0,2004
53802-64,1,0,1,2004
53816-05,1,1,0,2004
53820-46,0,1,1,2004
53820-64,0,0,0,2004
53822-89,0,1,1,2004
53824-15,0,1,0,2004
53824-51,0,0,0,2004
53865-28,0,0,1,2004
53926-30,0,0,0,2004
53928-19,0,0,0,2004
53939-35,1,1,0,2004
53961-94,1,0,0,2004
53967-52,1,1,1,2004
53974-45,0,1,0,2004
53980-21,0,0,1,2004
53986-78,0,1,0,2004
53987-14,0,1,0,2004
53987-59,0,1,1,2004
53990-02,0,1,1,2004
53991-28,0,1,0,2004
53991-55,1,1,1,2004
53999-38,0,0,0,2004
54007-03,0,1,0,2004
54008-11,0,0,1,2004
54013-69,0,1,0,2004
54013-87,0,1,0,2004
54023-86,0,1,0,2004
54023-95,0,1,1,2004
54041-86,1,0,1,2004
54045-64,0,1,1,2004
54051-94,0,1,0,2004
54053-38,0,0,0,2004
54058-60,0,0,0,2004
54064-99,0,0,1,2004
54084-97,1,0,1,2004
54094-15,0,1,1,2004
54096-49,0,0,1,2004
54096-94,0,1,0,2004
54103-15,1,0,1,2004
54114-85,0,0,1,2004
54115-39,0,1,0,2004
54146-71,0,0,1,2004
54149-23,0,0,0,2004
54150-58,0,0,0,2004
54161-29,0,0,1,2004
54169-03,1,1,1,2004
54172-63,1,0,0,2004
54183-52,0,0,0,2004
54184-51,0,1,1,2004
54185-41,0,1,0,2004
54190-90,0,1,0,2004
54191-53,0,1,0,2004
54195-40,0,1,1,2004
54195-67,0,0,1,2004
54206-47,0,1,0,2004
54220-69,1,0,1,2004
54312-67,0,1,1,2004
54321-85,0,1,1,2004
54334-18,0,0,1,2004
54342-19,0,0,0,2004
54345-25,0,1,0,2004
54367-21,1,0,1,2004
54369-91,0,0,1,2004
54376-03,0,0,0,2004
54379-54,0,0,0,2004
54402-76,1,0,1,2004
54462-79,1,1,1,2004
54482-95,1,0,1,2004
54503-74,0,1,0,2004
54511-75,1,1,1,2004
54521-47,0,1,0,2004
54541-63,0,0,0,2004
54543-07,1,0,1,2004
54556-57,0,0,0,2004
54581-86,0,1,1,2004
54587-71,0,0,0,2004
54605-08,0,0,0,2004
54624-97,0,0,0,2004
54632-26,0,0,1,2004
54663-31,0,0,1,2004
54670-24,1,0,1,2004
54678-52,0,0,0,2004
54680-23,0,1,1,2004
54688-15,1,1,1,2004
54704-62,0,1,0,2004
54714-34,0,0,1,2004
54746-20,0,1,1,2004
54760-60,0,1,0,2004
54770-68,1,1,1,2004
54799-30,0,0,0,2004
54839-89,1,1,1,2004
54858-79,1,0,1,2004
54895-87,0,1,0,2004
54898-93,1,1,1,2004
54899-74,0,1,0,2004
54910-72,0,1,1,2004
54925-30,1,1,1,2004
54925-66,0,1,0,2004
54942-85,1,0,0,2004
54963-10,1,1,1,2004
54983-26,0,1,1,2004
55003-69,0,1,1,2004
55017-91,0,0,1,2004
55018-00,0,0,1,2004
55064-98,0,1,1,2004
55092-52,1,0,0,2004
55123-21,1,0,1,2004
55138-96,0,0,0,2004
55161-37,0,0,1,2004
55162-36,0,0,1,2004
55214-02,1,0,1,2004
55254-70,0,0,1,2004
55285-66,1,0,0,2004
55326-61,0,1,0,2004
55329-94,0,0,1,2004
55333-36,1,0,1,2004
55364-86,0,1,1,2004
55387-09,0,1,0,2004
55397-44,0,0,1,2004
55412-29,0,0,0,2004
55430-29,0,0,1,2004
55445-68,1,1,1,2004
55449-28,0,0,1,2004
55459-00,0,0,0,2004
55460-08,1,0,1,2004
55505-08,0,1,1,2004
55536-40,0,0,0,2004
55568-62,0,0,1,2004
55582-48,0,0,0,2004
55612-00,0,1,1,2004
55614-79,0,0,0,2004
55624-96,0,0,0,2004
55661-86,0,0,1,2004
55670-23,1,0,0,2004
55671-13,0,0,0,2004
55680-31,0,1,1,2004
55681-57,0,0,1,2004
55696-60,0,0,1,2004
55698-04,0,1,1,2004
55699-12,0,0,1,2004
55703-71,0,1,0,2004
55721-08,0,0,1,2004
55739-44,0,1,0,2004
55747-18,1,0,0,2004
55756-45,0,0,1,2004
55763-56,1,0,0,2004
55763-65,1,0,0,2004
55763-74,1,0,0,2004
55770-94,0,1,1,2004
55772-74,1,0,1,2004
55773-73,0,1,0,2004
55775-53,0,0,0,2004
55787-23,1,0,0,2004
55787-59,1,0,1,2004
55789-12,0,1,1,2004
55792-63,0,0,0,2004
55805-68,1,0,1,2004
55805-77,1,0,1,2004
55827-01,1,1,1,2004
55858-33,1,0,1,2004
55869-67,1,1,1,2004
55887-31,0,1,0,2004
55898-74,0,1,0,2004
55907-29,0,0,0,2004
55907-38,1,0,0,2004
55943-38,0,0,1,2004
55961-83,0,1,0,2004
55971-10,0,1,0,2004
55977-31,1,1,0,2004
55982-98,0,1,0,2004
55984-51,0,1,1,2004
55985-23,0,1,0,2004
55986-40,0,0,1,2004
56010-97,0,1,0,2004
56040-58,0,0,1,2004
56040-94,0,0,0,2004
56041-75,1,1,0,2004
56056-06,1,1,0,2004
56061-91,1,0,1,2004
56065-33,0,0,1,2004
56070-01,1,1,1,2004
56093-68,0,0,0,2004
56095-39,0,0,1,2004
56126-44,1,0,1,2004
56135-89,0,0,1,2004
56138-77,1,0,1,2004
56141-38,0,1,0,2004
56142-55,0,1,0,2004
56147-77,1,0,1,2004
56147-86,1,0,1,2004
56148-04,1,0,1,2004
56148-13,0,0,0,2004
56151-28,0,0,1,2004
56151-55,0,0,1,2004
56167-57,0,0,0,2004
56201-32,1,0,0,2004
56205-37,1,0,1,2004
56210-77,1,0,1,2004
56216-26,1,1,0,2004
56217-25,0,0,0,2004
56226-79,0,0,1,2004
56231-38,1,0,1,2004
56255-86,1,0,0,2004
56257-66,0,1,1,2004
56262-61,1,0,0,2004
56268-10,0,1,0,2004
56271-25,0,0,0,2004
56306-35,1,1,1,2004
56336-59,1,0,0,2004
56350-00,0,0,0,2004
56378-71,1,0,1,2004
56380-87,0,1,0,2004
56387-35,0,1,1,2004
56395-99,1,0,0,2004
56410-30,1,0,0,2004
56435-41,0,0,1,2004
56445-94,1,0,1,2004
56451-79,1,0,1,2004
56479-33,0,1,0,2004
56503-00,1,0,0,2004
56510-20,0,0,1,2004
56527-21,1,1,0,2004
56528-74,1,0,1,2004
56545-66,1,1,1,2004
56562-85,1,0,0,2004
56567-26,1,0,1,2004
56595-16,1,0,0,2004
56595-43,0,0,1,2004
56599-57,1,0,1,2004
56606-86,1,0,1,2004
56608-03,1,0,0,2004
56613-43,1,0,0,2004
56628-91,1,0,0,2004
56656-99,0,0,1,2004
56660-14,1,0,1,2004
56666-17,1,0,1,2004
56666-44,0,0,0,2004
56667-07,0,0,0,2004
56671-12,0,0,1,2004
56682-64,0,0,1,2004
56687-50,1,1,1,2004
56712-34,1,0,1,2004
56745-73,0,0,1,2004
56752-21,1,1,1,2004
56769-67,1,0,1,2004
56773-18,1,1,0,2004
56819-98,1,0,1,2004
56823-49,1,1,1,2004
56886-22,1,0,0,2004
56889-19,1,1,1,2004
57070-36,1,1,0,2004
57103-39,0,1,0,2004
57106-09,1,0,1,2004
57171-88,0,1,0,2004
57220-30,1,1,1,2004
57245-59,1,1,1,2004
57300-85,1,0,1,2004
57314-80,1,0,1,2004
57319-21,0,1,0,2004
57355-12,1,0,1,2004
57371-86,1,0,1,2004
57405-97,1,0,0,2004
57436-57,0,1,1,2004
57500-11,0,1,0,2004
57523-87,1,0,1,2004
57571-75,1,0,0,2004
57595-33,1,0,0,2004
57697-12,1,1,1,2004
57743-92,0,0,0,2004
57781-45,0,1,0,2004
57829-69,1,0,0,2004
57834-73,1,1,1,2004
57866-14,0,1,1,2004
57976-75,1,0,1,2004
58027-24,1,1,1,2004
58098-34,1,0,0,2004
58146-58,0,1,1,2004
58215-70,1,0,1,2004
58240-81,1,1,1,2004
58241-17,0,0,0,2004
58241-26,0,0,0,2004
58463-56,0,0,0,2004
58546-18,1,0,1,2004
58578-13,1,1,1,2004
58591-90,1,0,0,2004
58631-14,1,0,1,2004
58783-06,0,0,0,2004
58804-66,1,1,1,2004
58833-19,0,0,1,2004
58910-86,1,0,1,2004
58917-79,1,0,1,2004
58984-57,1,0,0,2004
59079-34,0,0,1,2004
59095-45,1,0,0,2004
59134-96,0,0,1,2004
59193-73,1,1,0,2004
59207-68,1,1,1,2004
59900-77,0,0,1,2004
59902-84,1,0,0,2004
59916-70,0,0,1,2004
59932-45,0,0,1,2004
59977-63,1,0,0,2004
59978-26,1,0,1,2004
60009-22,1,1,1,2004
60012-37,0,0,1,2004
60028-30,1,0,1,2004
60036-22,1,0,1,2004
60056-29,1,1,0,2004
60093-91,0,1,1,2004
60104-89,0,0,0,2004
60125-14,1,0,1,2004
60152-86,0,0,1,2004
60197-14,0,0,0,2004
60269-14,1,1,0,2004
60271-57,0,0,0,2004
60288-85,0,0,0,2004
60293-62,1,0,1,2004
60341-41,1,0,1,2004
60593-77,0,0,0,2004
60603-22,0,0,0,2004
60603-31,0,0,1,2004
60630-67,1,0,1,2004
60640-03,0,0,1,2004
60670-81,1,1,1,2004
60756-94,0,0,0,2004
60808-87,1,0,1,2004
60873-76,0,0,0,2004
60912-82,1,1,1,2004
60924-16,0,0,0,2004
60945-31,1,1,1,2004
60968-35,0,0,1,2004
60973-39,0,1,1,2004
61016-86,0,0,1,2004
61306-30,0,0,0,2004
61317-19,0,0,1,2004
61386-22,1,0,0,2004
61456-33,0,1,0,2004
61465-60,1,0,1,2004
61474-69,0,0,0,2004
61537-42,1,0,0,2004
61637-68,1,1,1,2004
61717-06,1,0,1,2004
61992-91,1,0,1,2004
62013-97,0,0,0,2004
62057-08,0,1,1,2004
62156-26,1,0,0,2004
62297-65,0,0,1,2004
62500-96,0,1,1,2004
62544-07,0,0,1,2004
62766-73,0,1,1,2004
62900-11,0,1,1,2004
63137-17,1,1,1,2004
63290-17,1,1,1,2004
63463-06,1,0,1,2004
63650-98,0,1,1,2004
63700-75,1,1,1,2004
63967-15,0,1,1,2004
63967-33,0,1,1,2004
64072-09,0,1,0,2004
64401-22,1,0,0,2004
64416-25,0,0,0,2004
64689-67,0,1,0,2004
65458-90,1,1,1,2004
65813-23,0,0,0,2004
65912-59,0,0,1,2004
82403-74,0,0,0,2004
82426-69,0,1,0,2004
82445-68,0,1,0,2004
83336-23,0,0,1,2004
83382-13,0,0,1,2004
85493-26,1,1,1,2004
88113-70,1,0,1,2004
88130-98,0,1,0,2004
88768-72,0,1,1,2004
89936-74,1,0,1,2004
89969-68,1,0,0,2004
91610-83,0,1,0,2004
92744-20,0,1,1,2004
93383-56,0,1,1,2004
93803-95,1,0,1,2004
94801-06,1,0,1,2004
95663-89,1,0,1,2004
96644-53,1,1,1,2004
98013-52,1,0,1,2004
98783-56,0,1,0,2004
99092-80,0,0,1,2004
10020-07,0,0,1,2005
10022-14,0,0,0,2005
100470-79,0,0,1,2005
10052-20,0,1,1,2005
100534-78,0,0,0,2005
10060-57,0,0,0,2005
10068-04,0,1,0,2005
10070-83,0,1,0,2005
100761-31,0,0,1,2005
10077-85,0,1,1,2005
10095-31,0,0,0,2005
10102-42,0,1,0,2005
10103-41,0,0,0,2005
10109-26,0,1,0,2005
10123-03,0,1,1,2005
10133-20,0,1,1,2005
10134-73,0,1,1,2005
10135-81,1,1,0,2005
10139-41,0,1,1,2005
10146-16,0,1,1,2005
10155-07,1,0,0,2005
10156-69,0,1,0,2005
10181-17,0,0,1,2005
10195-75,0,1,0,2005
10215-55,0,0,1,2005
10215-64,0,0,0,2005
10215-73,1,0,1,2005
10228-51,0,0,1,2005
10230-94,0,1,1,2005
10241-02,0,0,1,2005
10242-91,0,0,0,2005
10271-98,0,1,0,2005
10281-70,1,0,0,2005
10335-25,0,0,1,2005
10344-70,1,0,1,2005
10346-14,0,0,1,2005
10353-97,0,1,1,2005
10357-03,0,1,1,2005
10364-77,0,1,1,2005
10367-47,0,0,0,2005
10381-24,1,0,1,2005
10382-41,0,0,0,2005
10388-53,0,1,1,2005
10401-94,0,0,1,2005
10405-45,0,0,1,2005
10411-93,1,1,1,2005
10416-88,1,0,1,2005
10420-66,0,0,1,2005
10446-40,0,0,0,2005
10458-73,0,0,0,2005
10521-46,0,1,0,2005
10522-18,0,0,1,2005
10524-79,1,0,1,2005
10532-80,0,1,1,2005
10557-73,0,1,0,2005
10563-22,1,0,0,2005
10581-22,0,0,0,2005
10594-72,1,0,1,2005
10602-46,0,0,0,2005
10618-12,1,0,1,2005
10630-27,0,0,0,2005
10634-77,0,1,1,2005
10639-63,0,0,1,2005
10640-26,1,0,0,2005
10660-69,0,0,0,2005
10666-90,0,0,1,2005
106900-39,0,0,1,2005
10722-16,0,0,1,2005
10745-11,0,0,1,2005
10754-47,1,0,0,2005
107627-50,0,1,1,2005
107903-44,0,0,1,2005
108154-72,0,0,0,2005
108253-18,0,1,1,2005
10836-19,0,1,0,2005
10883-44,1,0,1,2005
10884-34,0,0,1,2005
10884-43,1,0,1,2005
108904-69,0,1,0,2005
10905-04,1,1,1,2005
10914-67,0,0,0,2005
109340-20,0,1,1,2005
10948-78,1,0,0,2005
109500-58,1,1,1,2005
10985-23,1,1,0,2005
11000-08,0,1,1,2005
11028-16,0,0,1,2005
110331-10,1,0,1,2005
11037-07,1,0,1,2005
11077-21,1,1,1,2005
110861-11,0,0,0,2005
11097-01,0,0,0,2005
11104-03,0,0,1,2005
11104-57,0,0,0,2005
11104-66,0,0,1,2005
11104-84,1,1,1,2005
11105-29,0,1,1,2005
11105-38,0,1,1,2005
11105-65,0,1,1,2005
11105-74,1,0,1,2005
11106-01,0,1,0,2005
11106-19,0,1,1,2005
11106-73,0,0,1,2005
11106-82,0,0,1,2005
11107-45,0,1,1,2005
11107-90,0,1,0,2005
11108-17,1,0,1,2005
11108-44,0,0,1,2005
11108-80,1,1,1,2005
11108-89,0,1,1,2005
11108-98,0,0,0,2005
11109-61,0,1,1,2005
11110-06,0,0,1,2005
11110-15,1,0,0,2005
11110-24,0,1,1,2005
11110-33,0,0,1,2005
11110-42,1,0,0,2005
11110-60,0,0,0,2005
11110-69,0,1,1,2005
11110-78,0,0,1,2005
11110-87,0,0,0,2005
11110-96,0,1,1,2005
11111-05,0,0,1,2005
11111-23,0,1,0,2005
11111-41,0,0,0,2005
11111-59,0,1,1,2005
11111-68,0,0,1,2005
11111-86,0,1,1,2005
11111-95,0,0,1,2005
11112-31,0,1,1,2005
11112-58,0,1,1,2005
11112-67,0,1,1,2005
11113-03,1,1,1,2005
11113-84,0,1,0,2005
11114-11,0,0,0,2005
11114-38,0,1,1,2005
11114-47,0,0,1,2005
11114-56,0,0,1,2005
11114-65,0,0,0,2005
11114-74,0,1,1,2005
11114-92,0,1,0,2005
11115-01,1,0,1,2005
11115-19,0,0,1,2005
11115-28,0,0,0,2005
11115-46,0,1,1,2005
11115-64,0,0,1,2005
11115-73,0,1,1,2005
11116-09,0,1,1,2005
11117-08,0,1,1,2005
11117-44,0,1,1,2005
11117-62,0,0,1,2005
11118-25,1,0,0,2005
11118-79,0,0,1,2005
11118-97,0,1,0,2005
11119-15,0,0,1,2005
11119-42,0,1,1,2005
11119-69,0,0,0,2005
11120-32,0,0,0,2005
11120-41,0,0,1,2005
11120-59,0,0,1,2005
11120-68,0,0,1,2005
11120-77,0,0,1,2005
11121-49,0,1,0,2005
11121-67,0,0,0,2005
11121-76,0,0,0,2005
11121-85,0,0,1,2005
11121-94,0,0,1,2005
11122-12,0,0,1,2005
11122-21,0,1,1,2005
11122-30,0,1,1,2005
11122-48,0,1,1,2005
11123-20,1,1,1,2005
11123-38,0,0,0,2005
11124-01,0,0,1,2005
11124-19,0,0,1,2005
11124-28,0,0,1,2005
11124-46,0,1,0,2005
11124-64,0,1,1,2005
11124-91,1,0,1,2005
11125-00,0,0,1,2005
11125-18,0,0,1,2005
11125-45,0,0,1,2005
11125-99,0,0,0,2005
111257-20,0,0,0,2005
11126-17,0,1,1,2005
11126-62,0,1,1,2005
11126-80,0,1,1,2005
11126-89,0,0,0,2005
11127-07,0,1,1,2005
11127-16,1,1,0,2005
11127-25,0,1,1,2005
11127-34,1,0,1,2005
11127-79,0,0,0,2005
11127-88,0,1,0,2005
11128-06,0,1,1,2005
11128-33,0,1,1,2005
11128-42,0,0,1,2005
11128-60,1,0,0,2005
11128-69,0,0,1,2005
11129-23,0,1,1,2005
11129-32,0,1,1,2005
11129-41,0,0,0,2005
11129-59,0,1,1,2005
11129-86,0,1,0,2005
11130-04,1,1,0,2005
11131-03,0,1,1,2005
11131-93,1,0,1,2005
11132-20,0,0,1,2005
11132-38,0,1,1,2005
11132-47,1,1,1,2005
11132-92,0,0,0,2005
11133-01,0,1,1,2005
11133-37,1,1,1,2005
11134-81,0,0,1,2005
11135-08,0,0,1,2005
11135-26,0,1,1,2005
11135-35,1,0,0,2005
11135-62,1,1,1,2005
11135-71,0,0,0,2005
111357-01,1,1,1,2005
11136-16,0,1,1,2005
11136-34,1,0,1,2005
11136-61,0,1,0,2005
11137-51,1,1,1,2005
11137-69,0,1,0,2005
11137-87,0,0,1,2005
11138-68,1,0,1,2005
11138-77,0,1,1,2005
11138-86,0,1,0,2005
11139-04,0,0,1,2005
11139-13,0,0,0,2005
11140-03,0,0,0,2005
11140-12,0,0,1,2005
11140-30,0,0,0,2005
11140-93,1,0,1,2005
11141-11,0,0,0,2005
11141-38,0,1,0,2005
11141-65,0,0,1,2005
11142-19,0,1,1,2005
11142-28,0,1,1,2005
11142-73,0,1,1,2005
11142-91,1,1,1,2005
11143-27,0,0,0,2005
11143-54,0,1,1,2005
11144-35,0,0,0,2005
11145-52,0,0,1,2005
11146-33,0,1,1,2005
11146-42,0,0,0,2005
11147-05,0,0,1,2005
11147-68,0,0,0,2005
11147-77,0,1,1,2005
11147-95,0,0,0,2005
11148-04,0,1,0,2005
11148-13,0,0,0,2005
11148-67,0,1,0,2005
11148-94,0,0,1,2005
11149-21,0,0,0,2005
11149-30,1,0,1,2005
11149-93,0,0,0,2005
111498-04,0,0,1,2005
11150-11,1,1,1,2005
11150-29,0,1,1,2005
11150-83,1,0,1,2005
11151-28,0,1,0,2005
11151-91,1,0,1,2005
11152-27,1,0,1,2005
11153-44,0,0,0,2005
11153-71,0,0,1,2005
11153-98,1,0,1,2005
11154-25,0,1,0,2005
11154-70,1,1,1,2005
11155-42,0,1,0,2005
11155-51,0,0,1,2005
11155-87,0,1,1,2005
11156-14,1,1,1,2005
11156-32,1,0,1,2005
11156-41,0,0,1,2005
11156-50,0,0,0,2005
11156-68,0,1,0,2005
11156-77,0,1,1,2005
11156-95,0,1,0,2005
11157-04,0,1,1,2005
11157-58,0,1,0,2005
11157-76,1,0,1,2005
11157-94,0,0,0,2005
11158-30,0,1,1,2005
11158-39,0,0,0,2005
11158-48,0,0,1,2005
11158-57,0,0,1,2005
11158-84,0,1,1,2005
11159-29,0,1,1,2005
