Investor_Id,date,avg_own_dist,avg_syn_dist,status,first,IT,early,age
25121-17,2014,0.460001599544965,0.23518185490889704,0.01573621124154156,1,0,0,14
25163-83,2002,0.07731960416467282,0.17438282967986393,-0.11068604111329396,0,1,1,4
25164-64,2000,0.34267350613608394,0.5543454651866385,-0.2874354180385038,0,1,0,1
25164-73,2008,0.49389427971884464,0.04907774218010825,1.1497146813127528,0,1,1,0
25255-63,2009,0.2506621476260223,0.2697611787072396,-4.618983160682699,0,0,0,3
25255-63,2010,0.20584351428384187,0.2803690398289471,1.7816640803574895,0,0,0,4
25255-63,2011,0.20663888078969775,0.1663827892184821,0.6597604289945715,0,0,0,5
25255-63,2012,0.25397903641956293,0.5594369926973717,0.03469037556107676,0,0,0,6
25255-63,2013,0.28675878724423803,0.25514513352292406,0.184372371915855,0,0,0,7
25255-63,2015,0.3133644778315653,0.3898325758720823,1.9133655767536968,0,0,0,9
25257-16,2000,0.10232975301343047,0.11411233907932884,-0.6134672686728908,0,0,1,0
25257-16,2002,0.31307475330924506,0.20624434032168087,3.890413529119327,0,0,1,2
25257-16,2005,0.22066352787104526,0.21510579817339723,-0.3688827439794987,0,0,1,5
25264-09,2005,0.2371587578676158,0.2015260607250614,1.1351048176521186,0,1,0,3
25264-09,2006,0.34563311622504056,0.138523440149749,-1.6093286999218366,0,1,0,4
25264-09,2007,0.1508340994099657,0.10308003808916075,1.377068089068329,0,1,0,5
25264-09,2010,0.2846681313259479,0.1699682144975332,2.993115309244183,0,1,0,8
25264-09,2012,0.198750400912617,0.1260504031830455,-1.3838282708608916,0,1,0,10
25264-09,2013,0.12802710404420403,0.14406289747154055,0.6227855820071713,0,1,0,11
25264-09,2014,0.22574816856604574,0.07043950327730861,1.5291992998062829,0,1,0,12
25267-78,2008,0.10508707674008026,0.16430682575480787,-2.7921028902584326,0,0,1,6
25267-78,2011,0.0738565691889875,0.17274220161506912,0.2362550617247869,0,0,0,9
25267-78,2014,0.09984679945724079,0.17479757184553918,0.9496047776513519,0,0,0,12
25268-05,2009,0.26033079937200654,0.3144524973911599,-0.5407910949358871,1,1,1,1
25268-05,2012,0.13268088941880943,0.21028768360940153,-0.1600127057479686,0,1,0,4
25268-05,2013,0.1754040156865202,0.08829245845360921,1.1300297382933369,0,1,0,5
25268-05,2014,0.13793891052617663,0.08856849991370178,2.4191735020783995,0,0,0,6
25297-12,2015,0.3407202380121228,0.19907392066451732,-1.1598894331003928,1,0,0,4
25332-67,2005,0.19170090652752805,0.11708471049532196,1.2376879863421633,0,0,0,3
25332-67,2007,0.3102492064250198,0.17758135159274802,-0.02862920770274457,0,0,1,5
25332-67,2009,0.2764896867211536,0.09359124554980279,1.16852820834046,0,0,1,7
25332-67,2013,0.16185762610146615,0.27657337553955735,1.040484634080284,0,0,1,11
25338-70,2011,0.11140333891790465,0.11141419873393764,0.04827725989041344,0,0,0,4
25338-70,2013,0.30157653070347273,0.33108368953552936,0.1167120467776141,0,0,0,6
25338-70,2015,0.27063811833821805,0.10859243003369082,0.06655081414197989,0,0,1,8
25344-37,2010,0.13504439872296037,0.12099557462499581,1.1094177674256451,0,0,1,6
25380-82,2010,0.14527933998350834,0.029514355135903766,0.002255248927605616,1,0,1,5
25380-82,2011,0.0997202477640701,0.13277242519981258,0.22039243766277508,1,0,1,6
25380-82,2012,0.19638169463432384,0.11468409447256461,0.5509785780215887,1,0,1,7
25380-82,2014,0.2639509417967697,0.3211338912527225,-0.7520431600957354,1,0,1,9
25380-82,2015,0.3405688369691589,0.6526943700059314,-0.7639911789857845,0,0,1,10
25383-07,2013,0.14129759083134807,0.03450954470714754,0.02523848843829859,1,0,1,4
25383-79,2005,0.20514871072671123,0.5311403033419839,0.034248337635803906,1,1,1,2
25383-79,2010,0.2097802591011429,0.22870748355630272,0.014175850402092443,1,1,1,7
25592-77,2006,0.17066554650160065,0.15164120462382932,9.519049302963554,0,0,1,1
25592-77,2007,0.11280604265805472,0.08842831402179589,1.45535091193448,0,0,1,2
25592-77,2013,0.04143170239729029,0.10542888068410558,-0.21945648964338715,0,0,1,8
25770-34,2009,0.0628635142373434,0.11907598170625484,0.9117645786377904,0,0,1,0
25770-34,2011,0.17560400886852226,0.19900562825226856,1.3634467074991437,0,0,0,2
25770-34,2013,0.15512917740454696,0.4098054063192392,1.8779500090521173,0,0,0,4
25915-87,2010,0.1634543794787286,0.020212105857883158,0.002255248927605616,1,0,1,9
25915-87,2014,0.2566363695472914,0.23286268977777463,0.023604316862357675,1,0,1,13
25915-87,2015,0.2521212705781875,0.2868471121674702,0.446631320982044,1,0,1,14
34108-03,2008,0.023344548284764302,0.15072332481290085,-2.4250474984794463,0,0,0,2
34108-03,2011,0.09240120413427384,0.11324410955830871,-0.8786108792042052,0,0,0,5
34108-03,2013,0.11767324275911226,0.07089655435922376,-1.0720171963601217,0,0,0,7
34108-03,2014,0.2705863319925221,0.42595630249674954,0.6093955706925644,0,0,0,8
39055-24,2013,0.31025372829503434,0.03254169999008282,-0.6058650200579467,0,1,1,11
39055-24,2015,0.3538911011258722,0.1610702819706955,0.7384340908585324,0,1,1,13
39276-28,2009,0.2866911378448976,0.1990902625343842,0.14147368952983475,0,1,1,9
39277-27,2007,0.2684908831283977,0.20393288294061135,0.2250766558614451,0,0,0,3
39277-27,2008,0.17929839495414293,0.07354565621595432,0.6228226876859669,0,0,0,4
39277-27,2009,0.15508576378967215,0.06674767628690607,-1.0871972474920013,0,0,0,5
39277-27,2010,0.0884604421455887,0.06779425570173898,-1.716645562265655,0,0,0,6
39277-27,2012,0.3212737579774468,0.3427415349804242,1.988030548478891,0,0,0,8
39717-73,2006,0.17720907055619314,0.011628628257668009,-0.2635702181376156,1,0,1,6
39717-73,2009,0.25908973994077494,0.1820090625057641,3.3366339445304245,0,0,1,9
39717-73,2015,0.10516808726083977,0.27673477668087,-3.183316003711731,0,0,1,15
39761-56,2008,0.22347496565658734,0.2718252368503661,-3.8647711065039068,0,0,1,0
39761-56,2009,0.3802255519210907,0.15468174722430916,0.0846664019689473,1,0,1,1
39761-56,2010,0.3138399325384227,0.18538238140799926,-2.2184083271197803,0,0,1,2
39761-56,2011,0.1611712610558541,0.2312030263954847,-0.2636036044031334,1,0,1,3
39761-56,2012,0.25802889243158095,0.15767420814982064,-1.2840601308182789,0,0,1,4
39761-56,2013,0.13333188792299422,0.2690726485047414,-0.6533305136200599,0,0,1,5
39761-56,2014,0.1143877763904528,0.19680626491418513,0.3775215876288769,0,0,1,6
39761-56,2015,0.08326253061503705,0.11846626731529733,-0.16847955314074967,0,0,1,7
39894-31,2004,0.1329344281907157,0.1773593167292391,-0.4926269434275625,0,0,1,6
39894-31,2009,0.11679337617125746,0.14670498527211645,-2.364995863423835,0,0,1,11
39894-31,2012,0.13675295636829493,0.0978788653342666,-0.5029435624101538,0,0,1,14
39894-31,2014,0.15256046602073858,0.22467772528352914,-0.44520110498354737,0,0,1,16
39895-30,2009,0.2724911503992724,0.42738358805296844,0.035368422382445454,0,0,1,3
39895-30,2010,0.07062945229575461,0.28596413951859617,-0.21174405515010325,0,0,0,4
40376-26,2005,0.2797924480473456,0.15545754372200993,0.19570478649030865,1,0,1,3
40376-26,2007,0.3409626777275746,0.21213750398898767,-12.655789775196927,1,0,1,5
40376-26,2009,0.3797069859631159,0.22353320471800067,2.5850974612747457,1,0,1,7
40376-26,2010,0.28147139328738247,0.25669181919835315,7.401903423617382,1,0,1,8
40376-26,2011,0.1727037768232892,0.4779062532150169,-4.231808409690653,1,0,1,9
40376-26,2014,0.21201231420643354,0.07014049575417929,0.27195521326248995,0,0,1,12
40380-22,2015,0.29322072313953196,0.34129594280021186,0.0286544874933086,0,1,1,9
40380-31,2008,0.165583076480415,0.03394574887978044,0.04157803236688483,0,0,1,6
40380-31,2010,0.15326583567307367,0.2358754448534179,0.8352792232949586,0,0,1,8
40380-31,2013,0.27524664784410036,0.1878368329158646,-4.230522370232562,0,0,1,11
40380-31,2014,0.2605119543759684,0.2495712217453368,-0.7250606281521876,0,0,1,12
40380-31,2015,0.31443411160579954,0.24124996263911774,-0.8002661091084018,0,0,1,13
40392-37,2008,0.26070011502714213,0.17932860482212185,3.4019209428049155,1,0,1,3
40404-07,2015,0.14880254177919455,0.312878859318384,0.030404536082278433,0,0,0,6
40414-78,2014,0.13231068080848074,0.24567980026856553,2.54817893058793,1,0,1,9
40431-25,2012,0.28003002296424867,0.10206009180136998,0.002540596507777506,0,1,0,1
40431-25,2013,0.38985983533353175,0.2090531048137814,-3.248369579496535,0,1,0,2
40431-25,2014,0.25054747105891995,0.2538733538181533,0.318371240177573,0,1,0,3
40431-25,2015,0.3941960270752662,0.6134334801892743,2.916015504384316,0,1,0,4
40450-60,2009,0.29518341230067247,0.15508805981633844,0.0868720827818235,0,0,1,2
40450-60,2011,0.10826445416471148,0.47643564575730685,0.4311129374303362,0,0,1,4
40450-60,2013,0.09069358555425974,0.2845620205692015,-2.2859750259043206,0,0,1,6
40451-14,2012,0.1492239944614809,0.15097527034364855,0.831913680792124,1,0,1,4
40451-14,2014,0,0.234575715434752,-0.637646244123792,1,0,1,6
40451-14,2015,0.058532824519116754,0.18175008907766982,0.8077588556023501,1,0,1,7
40451-32,2010,0.2825254193385402,0.08035570537751831,0.009020995710422464,0,0,1,2
40457-98,2012,0.12896189988015966,0.18225328691962217,1.4751740110318188,0,0,1,3
40665-97,2013,0.20341730415649575,0.06665905580016304,-1.974331395335934,0,0,1,5
40666-78,2015,0.1397895102372902,0.009914828354378508,0.013587457887294197,1,1,0,3
40668-76,2011,0.20398370579455444,0.3799540273159613,-0.47527249306835767,0,1,1,18
40668-76,2015,0.41573521987718004,0.7468238214168228,0.36129981488779656,0,0,0,22
40732-48,2008,0.22487481177431135,0.21551956003867984,0.3426371484052251,1,0,1,4
40732-48,2009,0.3725097675406444,0.2884327280541503,-0.12260412742781653,1,0,1,5
40732-48,2010,0.20243622371857906,0.3471324179728462,3.53923094537669,1,0,1,6
40732-48,2011,0.3217702139750486,0.1789281492793589,1.8753930488590516,1,0,1,7
40732-48,2012,0.23408775447140012,0.262259927567176,2.0468553727063297,0,0,1,8
40732-48,2013,0.314382734996196,0.2529365085434701,0.38877176133356994,0,0,1,9
40732-48,2014,0.3718084201655994,0.6980494600229702,-1.9053918424103125,0,1,1,10
40732-48,2015,0.34459140274155253,0.2370121073768588,4.316177796814022,0,1,1,11
40744-00,2008,0.004252224568225615,0.007496566636804034,0.020789016183442414,1,0,1,8
40764-07,2003,0.19172715659582865,0.10015524843957443,-0.5163030988696565,0,1,0,3
40764-07,2004,0.20873757278804392,0.10940774127852125,2.6790801798318937,0,1,0,4
40764-07,2005,0.16215420646408057,0.14151795073194823,0.581272529698723,0,1,0,5
40764-07,2007,0.20197423395825545,0.13364709718881818,4.970150807641038,0,1,0,7
40764-07,2008,0.19691917214044838,0.13648780166488322,1.0484245329499482,0,1,0,8
40764-07,2009,0.1813741808544214,0.16899750684060624,-1.4121243380276547,0,1,0,9
40764-07,2010,0.22940665020150447,0.2428390177769043,-0.5826101576130247,0,1,0,10
40764-07,2011,0.26265266413267724,0.1903920846138595,-0.6442995340886862,0,1,0,11
40764-07,2012,0.12179400967825015,0.14311928843678415,-1.9787766088126875,0,1,0,12
40764-07,2013,0.32870288999848624,0.17175250057306943,2.0442860151557407,0,1,0,13
40764-07,2014,0.23824787903663155,0.17082425066243617,-2.350989216597314,0,1,0,14
40764-07,2015,0.33757254844119483,0.20890378556963085,2.3856297758094587,0,1,0,15
40773-97,2009,0.13447945375398723,0.1690967933095447,1.3275884355632095,0,1,0,0
40773-97,2010,0.17531566124491368,0.25355873724002875,0.3395312593548789,0,1,0,1
40773-97,2011,0.16842291902065254,0.1706954878149884,-2.2866371363561857,0,1,0,2
40773-97,2014,0.3632465648745012,0.44025106490770394,1.5309622322819352,0,1,0,5
40773-97,2015,0.3223157436948507,0.32080764595081745,-2.4131014814847966,0,1,0,6
40780-45,2004,0.19995247226379814,0.1036347428624068,0.11139289843781582,0,1,1,4
40784-32,2009,0.32603823131732357,0.5877403020337623,-0.7211641421620839,1,1,1,5
40784-32,2010,0.337920717122686,0.34868514734468786,2.7831604329405573,1,1,1,6
40784-32,2011,0.21293457609515143,0.21020547716522425,2.1840113012279114,0,1,1,7
40784-32,2012,0.2719792886387575,0.1696426805069057,0.2551817454841994,0,1,1,8
40784-32,2013,0.244822876008556,0.28699649961108425,-4.153124302624572,0,1,1,9
40784-32,2014,0.26525207394782396,0.2122465536419584,-0.17638646899232727,0,1,1,10
40784-32,2015,0.41447397229405863,0.29465146887081156,3.7118977771766968,0,1,1,11
40785-58,2012,0.09828407248018597,0.1116939361484722,-0.6256094444503842,0,1,0,5
40786-30,2013,0.127338612967121,0.08763716744482988,0.14255421225328352,0,0,0,5
40801-15,2010,0.19869158467928666,0.32714539100476636,0.00845718347848253,0,0,0,0
40801-15,2014,0.11820673690301148,0.13033740909563846,-1.2920843668197726,0,0,0,4
40801-15,2015,0.09720514880177221,0.11352602488863275,0.322954066573955,0,0,0,5
40822-84,2013,0.19837691115050554,0.029843091667809976,0.2776233728211886,1,0,1,5
40822-84,2014,0.23062765044598443,0.16348492304523746,0.05226670162375677,0,0,1,6
40829-14,2009,0.22725733851306626,0.3037661780227106,0.035368422382445454,1,1,1,9
40829-14,2010,0.22019488063711434,0.267895159584391,-0.3734312646151523,1,1,1,10
40829-14,2011,0.24936312965702265,0.24721326601231838,-0.3051845910609516,1,1,1,11
40829-14,2012,0.2912180448444889,0.4419007472219063,-1.931080626771639,1,1,1,12
40829-14,2013,0.33716871648966695,0.23176391703380786,1.4953792732574416,0,1,1,13
40829-14,2014,0.36190462509446386,0.21446775088069706,0.17041196415182933,0,1,1,14
40829-14,2015,0.33101771667703983,0.24800751378111402,-2.106812049325701,0,1,1,15
40845-43,2009,0.07711696241315162,0.11927651687828611,-3.3232599573119836,0,1,1,4
40845-79,2010,0.1713157512141852,0.23586079562675735,0.002255248927605616,1,0,1,2
40845-79,2013,0.17333909192002803,0.2865614049079252,0.02523848843829859,1,0,1,5
40845-79,2014,0.18009491141061285,0.2001975236809838,3.3923265037033925,1,0,1,6
40845-79,2015,0.22669291412314524,0.33062129458242256,5.332084734443896,0,0,1,7
40850-20,2002,0.33242820372392257,0.37859774592727236,0.07742133172352555,0,0,1,0
40850-20,2009,0.09808812311035366,0.13702390375083562,-3.038270684549118,0,0,1,7
40850-20,2011,0.19556066365862707,0.42759401163860106,0.80786355617778,0,0,0,9
40993-12,2005,0.01741429646955018,0.17262912249249274,-2.7548260979447496,0,0,0,2
40993-12,2007,0.14618600956955718,0.0872618467179733,0.8818754884121525,0,1,0,4
40993-12,2009,0.14022746874121123,0.08275725695460202,3.435318326808514,0,1,0,6
40993-12,2011,0.1740407440719612,0.09372288417271218,-1.8067075481412587,0,1,0,8
40993-12,2012,0.238809719339936,0.2109948144607604,6.048586320457426,0,1,0,9
40993-12,2013,0.23296644356258472,0.1491642967147387,-2.5046967402737104,0,1,0,10
40993-12,2014,0.3747167458704534,0.2468909516195264,1.7973360155931764,0,1,0,11
40993-12,2015,0.19026641683109938,0.30885994096765307,-2.2432324088286624,0,1,0,12
40995-55,2006,0.32299426907396217,0.48239363636758953,-0.9369018996972285,1,1,1,9
40995-55,2009,0.2871365938608955,0.16458310643262075,0.4243943054035551,0,1,1,12
40995-55,2011,0.1809262507959204,0.12604627934448948,0.5622838893117921,0,1,1,14
40995-55,2012,0.1612402277052636,0.18724997779846192,-3.014009554241295,0,1,1,15
40995-55,2013,0.23304773872961645,0.24799343733129312,-3.656338240882937,0,1,1,16
40997-80,2010,0.2791086696289934,1.5133772245050502e-15,0.0090209957104834,0,1,1,10
40998-88,2005,0.2795107711433389,0.17783710447378895,1.6415110182434425,0,0,1,5
41002-75,2000,0.11298568323914429,0.05235761529279447,0.03780168028794221,0,0,1,0
41003-11,2010,0.17230308687727083,0.1722285175080143,5.391387239744371,0,0,0,14
41003-11,2011,0.23456172255192226,0.17523439230818907,4.952813619666777,0,0,1,15
41003-11,2012,0.3383407770867306,0.4190909263530156,-3.490740443638739,0,0,1,16
41003-11,2013,0.13491835026797475,0.1167146348398316,-1.1299117206695297,0,0,0,17
41003-11,2014,0.35604570896785204,0.08258127514941355,-1.4689484713818395,0,0,0,18
41003-11,2015,0.22093521082914327,0.2788705035644593,2.895289679735659,0,0,0,19
41013-28,2011,0.22789972455258192,0.028305172968343555,0.006138379955924687,0,1,1,12
41013-28,2013,0.29722905463733834,0.3578466578437055,1.9708321026367785,0,1,1,14
41013-28,2014,0.34452203332911263,0.14673625091257242,0.6315021977999662,0,1,1,15
41021-92,2007,0.13158178506685947,0.1400815138785388,-2.447539932523861,0,0,0,3
41021-92,2008,0.10075145882282896,0.05673847718140796,4.97817478140931,0,0,0,4
41021-92,2010,0.08866381770308573,0.11789071589669187,-4.78225282902894,0,0,0,6
41021-92,2011,0.10717006161212504,0.07105765980811685,-6.007521645625682,0,0,0,7
41693-68,2000,0.21153145124136286,0.4501751573540597,-0.24963373775056136,1,0,1,1
41699-53,1999,0.222474320179368,0.020962891842292407,0.09421503802084244,0,0,1,5
41701-51,2010,0.28003753139293686,0.19506275169422502,0.01288713672917495,1,1,0,0
41706-10,2006,0,0.0835636883317319,-0.504198387741834,1,1,1,2
41716-90,2009,0.2106177629735844,0.15976636931920163,0.01253914068352869,0,1,1,1
41716-90,2010,0.24433082629090708,0.2765587319731177,-0.17076124615141416,0,1,1,2
41716-90,2011,0.22886924436369863,0.31618067401894207,-1.995970688094894,0,1,1,3
41716-90,2012,0.30358713339451254,0.3315247922267956,0.6853444926270618,0,1,1,4
41716-90,2013,0.30705701843733363,0.2774897375530661,0.10390447407638022,0,1,1,5
41716-90,2014,0.3016820092175438,0.3098224832399921,-1.1299679344848286,0,1,1,6
41716-90,2015,0.33802722502357885,0.29725681415219246,-0.614208745999532,0,1,1,7
41747-05,2001,0.07629944100728468,0.1469873162451466,-6.02137843829355,0,1,0,0
41762-98,2014,0.2504722763372327,0.07023113077106795,1.9784957456973034,0,0,1,7
41895-55,2013,0.34559637418103223,0.3047664697448013,-1.771840741748528,0,1,1,14
41895-55,2014,0.39670310243826795,0.23230372421439097,-0.007240563431079288,0,1,1,15
41895-55,2015,0.3816044398990361,0.20729725801059126,-0.10250300047795126,0,1,1,16
42134-05,2010,0.13761015658545145,0.20678377195205333,-1.0374976138073104,0,0,1,12
42151-42,2008,0.08887361219318868,0.0888736121931897,0.08315606473376966,1,1,1,0
42155-83,2012,0.2678006101460496,0.5928716710959099,-0.5675299131937367,0,0,0,11
42155-83,2013,0.20674926498681276,0.2361651983459294,0.6834833136886344,0,0,0,12
42155-83,2014,0.20668775219528415,0.1888086999201011,1.5341157379929575,0,0,0,13
42156-01,2012,0.23397807881193292,0.4611031981949848,1.155870903064518,1,0,1,7
42156-01,2014,0.22968093741673135,0.2728297331424712,-1.891161095416624,0,0,1,9
42156-01,2015,0.22391815095146728,0.2047434191486394,-2.2007710894639216,0,0,1,10
42173-20,2010,0.25509963028382426,0.13638630597290385,-0.15170956766464416,1,1,1,0
42173-20,2011,0.2497625906290061,0.10603679456718511,-1.8309032536812824,1,1,1,1
42173-20,2012,0.21667243265583744,0.26704536040032845,-1.4629779657066064,0,1,1,2
42173-20,2014,0.37497451481549987,0.20308435381428924,-1.1311518206768547,0,1,1,4
42183-19,2007,0.2568716489374069,0.09435993778371424,2.315682913620496,0,1,1,1
42183-19,2008,0.17957832323933937,0.10116890338497464,2.9022905843034144,0,1,1,2
42183-19,2009,0.2652692632285745,0.22593536154204696,-2.152953676115108,0,1,1,3
42183-19,2011,0.1213047854781322,0.05210235797775167,-0.8822739709494802,0,1,1,5
42183-19,2012,0.20248255983073238,0.22150125409735438,2.2779450608459944,0,1,0,6
42183-19,2013,0.10580810651596295,0.10922136765274355,-1.8734193147823381,0,1,1,7
42183-19,2014,0.19258311707822134,0.1502852725896458,-3.5931939165631204,0,1,1,8
42183-19,2015,0.32245860145289823,0.28500876686377685,-0.37672523332773544,0,1,1,9
42202-18,2000,0.0465619745922909,0.12344940732533893,-3.7939077436429978,1,1,1,3
42202-18,2001,0.11906876705692074,0.26860249355292665,-0.1446525356637262,1,1,1,4
42202-18,2002,0.16179656977727086,0.11731842857480254,-0.16016243620902706,1,1,0,5
42202-18,2004,0.2176896436284475,0.2343954948659725,-0.343828642712814,0,1,0,7
42202-18,2005,0.21165074995928135,0.16812533667720347,-0.09755101584366015,0,1,1,8
42202-18,2006,0.17067780987710066,0.24115500919835897,1.321762371282354,0,1,1,9
42202-18,2007,0.21315814968942356,0.27460261677865655,0.6085528571706049,0,1,0,10
42202-18,2008,0.14330682098662134,0.16962421462521984,0.2752906596565335,0,1,0,11
42202-18,2009,0.1605878417912817,0.11323093865613984,0.09561154552986567,0,1,0,12
42202-18,2010,0.23660607538178574,0.19754355533013035,2.6266618254739944,0,1,0,13
42202-18,2011,0.19417787807975476,0.3215210907414888,-1.9634622487811553,0,1,0,14
42202-18,2012,0.26861071836497796,0.10907772881743666,-2.402701738958492,0,1,0,15
42202-18,2013,0.14876294309730537,0.13962794225795574,-1.1332425953598586,0,1,1,16
42202-18,2014,0.2604544123186287,0.31458003642181404,-0.817996633227653,0,1,1,17
42202-18,2015,0.3042000701316414,0.24658852335746773,-0.4025054639887985,0,1,1,18
42202-81,2009,0.20023221320786017,0.22815174377176542,0.035368422382445454,0,0,1,5
42240-79,2008,0.21689535211324135,0.18497072250873367,1.5301465129019836,0,1,1,2
42240-79,2009,0.31308732694605595,0.5890818841283232,0.06341866290282687,0,1,1,3
42240-79,2010,0.23114398445230322,0.2840375932974456,2.0991691186154924,0,1,1,4
42240-79,2011,0.2382547620747272,0.16595062505282993,-0.36281951975658905,0,1,1,5
42240-79,2012,0.3219114919897814,0.28640907882125466,3.758304423173498,0,1,1,6
42240-79,2013,0.28823269719125677,0.22024930323735262,-1.2399312003338834,0,1,1,7
42240-79,2014,0.41032401247538974,0.3045846089455113,0.5753319755890324,0,1,1,8
42240-79,2015,0.4454427011267914,0.41414294166286786,0.8339505809303976,0,1,1,9
42241-78,2006,0.31893249480021624,0.14876111399875844,0.8054695395676734,1,0,1,0
42254-83,2015,0.059080735926403755,0.1358785435322222,0.05767737225631195,0,0,1,5
42256-27,2008,0.011523068244083992,0.07262417777569853,0.24946819420130897,0,0,1,2
42256-27,2015,0.24546253185714226,0.45501258307294357,-0.9950684042071815,1,0,1,9
42259-06,2006,0.4236739777307072,0.45342526647012205,0.08566160019642682,1,1,1,1
42259-24,2000,0.3654207352365644,0.342409034090312,0.17010756129573995,1,1,1,3
42259-24,2001,0.30808369328501595,0.1948718434056389,-3.9096316766042447,0,1,1,4
42278-41,2013,0.34511360753628073,0.17012399399595954,0.6965324096973134,0,1,1,5
42278-41,2014,0.36907523254257985,0.22863435488554318,-0.0402682931203501,0,1,1,6
42278-41,2015,0.399993716865966,0.4073667666787567,0.7708556391135222,0,1,1,7
42278-86,2007,0.1910586456461292,0.005051456602118335,0.02573723411462285,0,1,1,3
42278-86,2010,0.2255148205030678,0.280517914438339,0.004510497855211232,0,1,1,6
42278-86,2011,0.3284141734948139,0.19261820308940938,0.018415139867734874,0,1,1,7
42278-86,2013,0.3946025774008785,0.24216523700766032,1.8830243881831885,0,1,1,9
42278-86,2014,0.3358392734126475,0.5379530340758963,0.7316204969145041,0,1,1,10
42282-37,2011,0.18776165879892412,0.0806777281846048,0.006138379955911625,1,0,1,9
42283-18,2005,0.1940613003610137,0.14313524960885116,16.149733355250856,0,1,0,0
42297-04,2007,0.11116233365926229,0.14423996500724046,1.7301877506341974,0,1,0,5
42297-04,2008,0.1653228125887289,0.149631584445636,-2.616030473749798,0,1,0,6
42297-04,2009,0.0929539527298042,0.1553768558418788,-1.7505623935898391,0,1,0,7
42297-04,2015,0.4089685859014764,0.35675036574425784,0.49093688787993206,0,1,1,13
42300-10,2013,0.2915120572527236,0.7366060814825695,0.09625784816655165,0,0,1,9
42305-95,2009,0.08922744927558615,0.028116374047184138,0.03536842238250998,0,0,1,6
42305-95,2010,0.17332164373074127,0.1404372993456204,-1.1710029800328594,0,0,1,7
42305-95,2013,0.05940840947295567,0.04929050072114858,-1.1873822467785873,0,0,1,10
42305-95,2015,0.06472357224626948,0.03579115565626362,-2.3667605770281863,0,0,1,12
42308-83,2008,0.22881838325264528,0.0833049964156625,0.020789016183424824,1,0,1,4
42326-38,2015,0.34229059956318825,0.3167997637159418,-0.9188437113250201,0,0,1,8
42329-89,2014,0.12197527339016383,0.12413350443144622,-0.17687842864981296,0,1,1,6
42329-89,2015,0.3264877985254069,0.3449741895712961,-5.092799375267719e-4,0,1,1,7
42330-16,2012,0.18055158735660898,0.061550108567213616,0.017179131005999614,0,0,1,2
42336-37,2004,0.19307329636103,0.1011959538686372,-0.4356677453473939,0,1,0,5
42340-15,2014,0.19152629960721343,0.1743435619487741,-1.5937575667600539,1,0,0,13
42342-49,2011,0.3647845042392705,0.3908134080753837,2.58843981287966,0,0,0,4
42348-43,2008,0.46640304142987943,0.11778157120585714,0.028755838445357652,0,0,0,6
42348-43,2011,0.18958656325624015,0.07098433270298724,-4.1877721521573505,0,0,1,9
42348-43,2013,0.146479014525464,0.15433343568283855,1.7623998144095454,0,0,1,11
42348-43,2014,0.1573830595110291,0.2104508495598012,1.2244752834989707,0,0,1,12
42348-43,2015,0.12404009901002774,0.21068378464571125,-1.1940861612276663,0,0,1,13
42360-22,2013,0.3144355109836778,0.2095460406543202,-0.8476413372770781,0,1,1,11
42360-22,2015,0.3253619300347609,0.3112903711680774,2.1786238015994184,0,1,1,13
42360-31,2002,0.3403461349146709,0.11793278676140366,0.15484266344704983,1,1,1,3
42363-73,2014,0.3696194061375349,0.45275017573152915,0.006884592418173799,0,0,0,5
42365-62,2004,0.21194188758906252,0.15807739034140544,-1.1090735732134378,0,0,0,2
42365-62,2007,0.1934971606546181,0.2312340490151015,-5.921203263047548,0,0,0,5
42365-62,2009,0.30537918777429796,0.13711838483229155,0.8926776536531643,0,0,0,7
42365-62,2010,0.36096421622244323,0.19014493804032043,-0.1599980652698544,0,0,0,8
42365-62,2011,0.18671308838800335,0.177199728183086,2.981760985394819,0,0,0,9
42365-62,2012,0.23538067664777262,0.2445467414588274,-2.035938813741679,0,0,0,10
42365-62,2014,0.09365947742378167,0.1339266196635748,0.28788197725277853,0,0,0,12
42365-62,2015,0.15798466564410898,0.7303604137385264,-1.0480225670596204,0,0,0,13
42389-47,2007,0.07765575099447901,0.3074685347308852,-1.5540912813052996,0,0,1,0
42389-47,2008,0.2068601318699768,0.14616921797324414,-2.4956108572604014,0,0,1,1
42389-47,2009,0.2634227011062029,0.27066689076184397,1.366291360400313,0,0,1,2
42447-16,2008,0.030615358378549833,0.1643230415439763,0.020789016183442414,1,0,0,0
42447-16,2010,0,0.20354712884830448,3.966551285331873,1,0,1,2
42447-16,2012,0.3797051008951716,0.46848467796956983,0.9989226310763941,0,0,1,4
42447-16,2013,0.2191849944539303,0.32970350662069725,5.480163808357035,0,0,1,5
42460-57,2010,0.2464786757209398,0.29744921496881815,0.4150245439273635,0,1,0,4
42460-57,2011,0.20345472014804503,0.0700202644842215,-3.2123942701810946,0,1,0,5
42460-57,2012,0.2051207273792481,0.31790027917476815,-1.9520063227964162,0,1,0,6
42460-57,2013,0.33587112291894167,0.27434500381629284,0.12076844659572651,0,1,0,7
42460-57,2015,0.38561599831198445,0.14154341073493948,-2.8702316654350675,0,1,0,9
42463-99,2008,0.18457498775923126,0.14710036180313066,-0.5094005878355699,0,0,1,3
42463-99,2013,0.28459881586757824,0.28214259805647984,0.0946007040738763,0,0,1,8
42463-99,2014,0.16297255934929988,0.16608217520047197,0.4332184633107248,0,0,0,9
