Investor_Id,hhi,year
11105-29,1,1999
11106-82,1,1999
11108-80,0.5,1999
11108-89,0.25,1999
11108-98,1,1999
11109-61,0.25,1999
11110-15,0.5,1999
11110-69,0.375,1999
11111-23,1,1999
11111-68,0.2711111111111111,1999
11111-86,1,1999
11112-31,1,1999
11112-67,1,1999
11114-11,0.2781065088757397,1999
11114-38,1,1999
11114-47,0.28,1999
11114-92,1,1999
11115-19,0.5,1999
11115-28,0.5,1999
11117-62,0.5,1999
11118-79,0.5,1999
11119-42,0.5,1999
11120-32,1,1999
11120-59,0.33333333333333337,1999
11120-77,0.5,1999
11121-85,0.20000000000000004,1999
11122-12,0.20000000000000004,1999
11122-30,0.5,1999
11122-48,0.5,1999
11123-20,1,1999
11123-38,0.375,1999
11124-19,0.5555555555555556,1999
11124-28,0.375,1999
11124-46,1,1999
11125-00,0.5,1999
11125-45,1,1999
11125-99,1,1999
111257-20,1,1999
11126-53,1,1999
11126-89,0.375,1999
11127-16,1,1999
11127-25,1,1999
11127-34,0.5,1999
11127-79,0.3333333333333333,1999
11127-88,0.52,1999
11128-06,1,1999
11128-42,0.375,1999
11128-69,1,1999
11129-23,0.25,1999
11129-41,0.625,1999
11129-59,0.25,1999
11131-03,0.22448979591836735,1999
11132-20,0.14127423822714683,1999
11132-38,0.25,1999
11133-01,0.10726643598615918,1999
11133-37,1,1999
11134-81,0.20000000000000004,1999
11135-08,1,1999
11135-62,0.5,1999
11135-71,0.25,1999
11136-61,1,1999
11137-69,1,1999
11137-87,1,1999
11138-68,0.5,1999
11139-04,0.5,1999
11141-65,0.3333333333333333,1999
11142-19,0.375,1999
11142-28,0.44000000000000006,1999
11142-73,0.52,1999
11143-54,0.3333333333333333,1999
11145-52,1,1999
11146-42,0.3333333333333333,1999
11147-95,1,1999
11148-04,0.3333333333333333,1999
11148-67,0.15625,1999
11148-94,1,1999
11149-21,0.3333333333333333,1999
11149-93,1,1999
11151-91,1,1999
11153-98,0.2839506172839506,1999
11157-04,1,1999
11157-58,1,1999
11159-29,0.5555555555555556,1999
11159-74,0.5,1999
11159-83,1,1999
11160-10,1,1999
11160-28,1,1999
11160-55,1,1999
11161-36,0.5,1999
11162-08,0.2959183673469388,1999
11165-05,1,1999
11165-50,0.25,1999
11165-59,1,1999
11165-68,0.25,1999
11166-31,1,1999
11166-49,0.28,1999
11166-58,0.21893491124260359,1999
11168-02,0.5,1999
11168-38,1,1999
11168-92,0.375,1999
11169-91,0.52,1999
11170-72,1,1999
11170-81,0.25,1999
11171-44,1,1999
11172-43,0.083984375,1999
11173-42,0.5,1999
11173-51,0.5,1999
11173-60,0.3877551020408163,1999
11173-78,0.5555555555555556,1999
11174-14,0.5,1999
11174-77,0.30000000000000004,1999
11175-13,0.5,1999
11176-39,1,1999
11177-02,1,1999
11177-11,0.30612244897959184,1999
11177-20,0.18367346938775508,1999
11179-00,1,1999
11179-99,0.375,1999
11181-43,0.5555555555555556,1999
11181-79,1,1999
11183-32,1,1999
11184-40,1,1999
11184-49,0.16666666666666669,1999
11184-67,0.28,1999
11186-92,0.5,1999
11188-99,1,1999
11190-70,1,1999
11191-96,0.13494809688581316,1999
11192-41,0.3333333333333333,1999
11192-68,0.3333333333333333,1999
11193-13,0.2,1999
11193-49,1,1999
11193-76,0.5,1999
11194-12,0.3877551020408163,1999
11194-48,0.5,1999
11195-65,0.3333333333333333,1999
11196-10,1,1999
11196-28,0.3333333333333333,1999
11197-00,1,1999
11197-54,1,1999
11197-81,0.3888888888888889,1999
11197-90,1,1999
11198-62,1,1999
11199-79,1,1999
11200-78,1,1999
11201-59,0.15625,1999
11201-77,0.3333333333333333,1999
11203-21,0.5,1999
11204-83,1,1999
11205-64,0.22448979591836732,1999
11206-54,1,1999
11207-44,0.5,1999
11207-89,0.4375,1999
11208-07,0.3125,1999
11208-16,0.3333333333333333,1999
11208-34,1,1999
11208-79,0.25,1999
11210-32,0.16666666666666669,1999
11211-40,0.08539944903581267,1999
11211-94,0.3333333333333333,1999
11213-92,0.26530612244897955,1999
11214-82,0.18000000000000002,1999
11215-36,1,1999
11216-98,0.5,1999
11217-25,0.5555555555555556,1999
11217-61,1,1999
11218-78,0.28,1999
11219-14,1,1999
11219-23,0.10743801652892562,1999
11219-77,1,1999
11220-04,0.3333333333333333,1999
11220-22,0.1875,1999
11220-31,0.2777777777777778,1999
11221-93,1,1999
11222-11,1,1999
11222-83,1,1999
11223-37,0.375,1999
11224-18,0.25,1999
11224-45,0.25,1999
11224-99,1,1999
11226-16,0.5,1999
11226-25,0.5,1999
11226-79,1,1999
11227-33,0.5555555555555556,1999
11228-14,1,1999
11228-32,1,1999
11228-50,0.09168241965973536,1999
11228-95,1,1999
11229-85,0.5,1999
11230-12,1,1999
11230-66,1,1999
11230-93,0.3333333333333333,1999
11232-55,1,1999
11233-72,1,1999
11234-17,0.3600000000000001,1999
11234-26,0.5,1999
11235-16,0.5,1999
11237-14,1,1999
11237-23,0.5555555555555556,1999
11237-50,0.5555555555555556,1999
11237-68,0.375,1999
11237-95,0.07692307692307693,1999
11239-12,1,1999
11239-48,1,1999
11240-38,1,1999
11240-47,0.3333333333333333,1999
11241-73,1,1999
11241-82,0.5555555555555556,1999
11241-91,1,1999
11242-18,0.2777777777777778,1999
11242-54,0.3333333333333333,1999
11243-89,0.28,1999
11244-52,0.3333333333333333,1999
11246-68,1,1999
11247-13,1,1999
11247-40,1,1999
11247-85,1,1999
11247-94,1,1999
11248-21,0.24489795918367344,1999
11248-93,0.5,1999
11250-91,1,1999
11251-09,1,1999
11251-18,1,1999
11251-45,0.28,1999
11251-81,0.05786911844240131,1999
11252-44,0.16666666666666669,1999
11252-80,1,1999
11253-25,1,1999
11255-59,1,1999
11256-40,0.20000000000000004,1999
11258-38,0.18367346938775508,1999
11258-56,0.5,1999
11258-83,0.12244897959183673,1999
11259-28,0.3333333333333333,1999
11259-64,0.625,1999
11259-73,0.5,1999
11260-27,0.5,1999
11261-71,0.28,1999
11261-80,1,1999
11261-89,0.5555555555555556,1999
11261-98,0.3333333333333333,1999
11262-52,0.5555555555555556,1999
11262-88,0.15625,1999
11263-42,0.28,1999
11263-51,0.375,1999
11265-13,0.17159763313609472,1999
11265-31,1,1999
11265-94,1,1999
11266-03,0.5,1999
11267-47,0.25,1999
11268-19,1,1999
11268-55,0.3333333333333333,1999
11268-82,1,1999
11269-99,1,1999
11270-08,1,1999
11270-71,1,1999
11271-16,0.5555555555555556,1999
11271-79,1,1999
11272-78,0.5555555555555556,1999
11272-96,1,1999
11273-95,1,1999
11274-04,0.3333333333333333,1999
11274-22,0.18343195266272194,1999
11275-03,0.5,1999
11275-75,1,1999
11276-38,1,1999
11276-65,0.20000000000000004,1999
11277-37,0.5,1999
11277-46,0.25,1999
11277-55,0.5,1999
11278-00,0.5,1999
11278-36,1,1999
11279-71,1,1999
11279-80,1,1999
11280-70,1,1999
11281-06,0.16666666666666669,1999
11281-24,0.44,1999
11282-32,1,1999
11283-94,0.3333333333333333,1999
11287-27,1,1999
11288-17,0.2222222222222222,1999
11288-98,1,1999
11289-07,0.5,1999
11290-51,0.20000000000000004,1999
11290-78,0.3333333333333333,1999
11290-96,1,1999
11291-32,0.3333333333333333,1999
11292-85,1,1999
11293-30,0.625,1999
11293-66,0.3333333333333333,1999
11293-75,1,1999
11293-84,0.3333333333333333,1999
11295-73,0.12031558185404338,1999
11295-82,1,1999
11295-91,0.2040816326530612,1999
11296-45,0.3333333333333333,1999
11297-98,1,1999
11298-25,1,1999
11298-61,0.3600000000000001,1999
11300-05,0.40625,1999
11300-14,0.3333333333333333,1999
11300-41,1,1999
11300-59,1,1999
11300-95,0.3600000000000001,1999
11301-49,1,1999
11302-84,1,1999
11303-11,0.5,1999
11303-38,1,1999
11303-56,0.33333333333333337,1999
11303-65,0.5,1999
11303-83,0.5555555555555556,1999
11304-28,0.140625,1999
11304-73,0.625,1999
11305-63,1,1999
11306-62,1,1999
11307-34,1,1999
11307-61,1,1999
11308-51,0.19444444444444445,1999
11308-69,0.13580246913580246,1999
11309-95,1,1999
11312-29,0.5555555555555556,1999
11312-38,1,1999
11312-92,0.5,1999
11313-01,1,1999
11313-10,1,1999
11313-28,0.3333333333333333,1999
11313-46,1,1999
11314-63,1,1999
11314-99,1,1999
11315-71,1,1999
11315-89,0.5,1999
11316-79,0.26530612244897955,1999
11317-42,0.5,1999
11317-60,1,1999
11318-32,1,1999
11318-77,0.140625,1999
11318-86,0.3333333333333333,1999
11319-67,0.5555555555555556,1999
11320-66,0.1124260355029586,1999
11322-28,0.3877551020408163,1999
11322-46,0.25,1999
11322-91,0.5,1999
11324-08,1,1999
11324-26,1,1999
11324-44,1,1999
11324-80,0.2777777777777778,1999
11325-43,0.25,1999
11325-61,0.3333333333333333,1999
11325-79,1,1999
11326-24,0.25,1999
11326-33,0.07388137356919873,1999
11327-32,0.5555555555555556,1999
11327-41,1,1999
11327-95,0.5,1999
11328-13,1,1999
11328-40,1,1999
11328-49,0.28,1999
11328-67,0.3333333333333333,1999
11328-76,1,1999
11329-30,1,1999
11330-38,0.3333333333333333,1999
11330-83,0.5,1999
11331-28,0.25,1999
11331-37,0.18518518518518517,1999
11331-46,1,1999
11331-91,1,1999
11333-26,0.25,1999
11333-44,1,1999
11335-42,0.12000000000000002,1999
11336-32,0.3333333333333333,1999
11336-77,0.5555555555555556,1999
11337-76,0.3333333333333333,1999
11338-03,0.5555555555555556,1999
11338-12,0.19008264462809915,1999
11338-48,1,1999
11338-93,0.5,1999
11339-29,1,1999
11339-74,1,1999
11340-01,0.625,1999
11340-28,1,1999
11410-66,1,1999
11605-96,0.3333333333333333,1999
11851-57,0.22222222222222227,1999
11851-66,1,1999
11867-23,0.12244897959183673,1999
11877-94,1,1999
12075-22,0.12396694214876033,1999
121784-59,1,1999
123123-88,1,1999
124929-64,1,1999
12604-06,0.20000000000000004,1999
12604-33,0.5555555555555556,1999
12621-34,1,1999
12646-00,0.5,1999
12749-50,1,1999
12768-94,1,1999
13174-21,1,1999
151294-06,1,1999
167041-63,1,1999
179240-41,0.5,1999
226161-01,1,1999
226559-44,1,1999
25163-83,0.375,1999
25164-64,1,1999
25164-82,1,1999
25197-58,1,1999
25310-62,0.5,1999
29407-24,1,1999
39894-31,1,1999
40425-49,1,1999
40443-13,0.6800000000000002,1999
40445-56,0.5,1999
40668-76,1,1999
40849-84,0.18000000000000002,1999
40995-55,1,1999
40998-97,0.2222222222222222,1999
41001-49,1,1999
41003-11,0.5,1999
41009-95,0.5555555555555556,1999
41012-11,0.5,1999
41013-28,1,1999
41014-54,0.5,1999
41017-06,1,1999
41020-03,1,1999
41693-68,1,1999
41695-39,0.5,1999
41699-53,0.375,1999
41895-55,1,1999
42134-05,0.5555555555555556,1999
42202-18,1,1999
42205-24,1,1999
42205-42,1,1999
42246-64,1,1999
42246-73,1,1999
42247-63,1,1999
42248-71,1,1999
42259-24,0.5,1999
42259-87,1,1999
42278-77,0.375,1999
42336-37,1,1999
42344-47,1,1999
42348-97,1,1999
42349-87,0.5,1999
42360-31,1,1999
42739-75,0.25,1999
42767-02,1,1999
42767-20,0.5555555555555556,1999
42775-48,0.375,1999
42837-67,0.5,1999
42841-27,1,1999
42852-25,0.5,1999
42871-51,0.48148148148148145,1999
42889-96,1,1999
42944-05,1,1999
42955-30,0.5555555555555556,1999
43064-47,0.5,1999
43133-95,0.28,1999
43140-61,0.5,1999
44459-02,1,1999
44791-39,1,1999
48126-25,1,1999
49310-02,1,1999
50837-23,1,1999
50880-43,1,1999
50893-66,1,1999
50901-94,1,1999
50973-04,1,1999
50980-60,0.5,1999
50987-98,1,1999
50993-92,0.5,1999
51016-78,0.3600000000000001,1999
51041-26,1,1999
51044-86,1,1999
51048-28,1,1999
51050-17,0.3333333333333333,1999
51063-31,1,1999
51076-45,1,1999
51077-44,0.5555555555555556,1999
51090-58,1,1999
51094-99,0.5,1999
51095-17,1,1999
51095-26,0.5555555555555556,1999
51106-96,0.375,1999
51131-71,0.3333333333333333,1999
51167-44,1,1999
51187-33,1,1999
51189-85,1,1999
51191-65,1,1999
51216-04,0.30612244897959184,1999
51219-01,0.3333333333333333,1999
51249-07,0.5,1999
51257-26,0.3333333333333333,1999
51265-09,1,1999
51288-13,1,1999
51288-22,1,1999
51313-15,1,1999
51376-15,1,1999
51383-98,1,1999
51391-54,1,1999
51410-17,1,1999
51435-01,1,1999
51435-10,1,1999
51438-79,1,1999
51440-95,1,1999
51441-85,0.5,1999
51464-98,1,1999
51478-39,1,1999
51490-72,0.3333333333333333,1999
51491-98,1,1999
51516-10,0.625,1999
51518-53,1,1999
51566-41,1,1999
51567-58,1,1999
51634-00,0.5,1999
51638-05,0.28,1999
51693-13,1,1999
51696-64,1,1999
51702-67,1,1999
51704-83,1,1999
51721-12,1,1999
51724-90,1,1999
51747-13,1,1999
51754-87,1,1999
51779-53,1,1999
52225-66,1,1999
52244-38,1,1999
52248-52,1,1999
52267-69,1,1999
52272-28,0.5,1999
52282-99,1,1999
52287-04,1,1999
52291-90,1,1999
52304-41,1,1999
52346-71,1,1999
52364-53,0.3333333333333333,1999
52369-93,1,1999
52370-83,1,1999
52372-18,1,1999
52383-97,1,1999
52385-23,1,1999
52385-59,0.5555555555555556,1999
52504-12,1,1999
52507-00,1,1999
52524-82,1,1999
52577-92,1,1999
52589-98,0.5,1999
52593-04,1,1999
52705-81,0.3333333333333333,1999
52744-87,1,1999
52745-05,0.625,1999
52751-80,0.5,1999
52758-10,1,1999
52765-57,0.5,1999
52790-68,1,1999
52794-10,1,1999
52833-25,0.3333333333333333,1999
52833-34,0.5,1999
52970-77,1,1999
53005-78,1,1999
53279-74,0.5,1999
53284-51,0.5,1999
53346-25,1,1999
53360-02,1,1999
53389-63,1,1999
53402-68,1,1999
53404-57,1,1999
53444-89,1,1999
53454-25,1,1999
53455-15,1,1999
53460-37,1,1999
53468-29,0.625,1999
53506-36,1,1999
53517-70,1,1999
53521-48,1,1999
53574-04,1,1999
53593-03,1,1999
53616-79,1,1999
53822-89,1,1999
53928-19,1,1999
53980-21,1,1999
54051-94,1,1999
54058-60,1,1999
54084-97,1,1999
54089-02,1,1999
54096-49,1,1999
54183-52,1,1999
54185-41,1,1999
54195-40,1,1999
54321-85,1,1999
54334-18,1,1999
54345-25,1,1999
54369-91,1,1999
54680-23,1,1999
54688-15,1,1999
55138-96,0.5,1999
55430-29,1,1999
55681-57,1,1999
55699-12,1,1999
55703-71,1,1999
55763-65,1,1999
55772-38,1,1999
55858-33,1,1999
55893-43,1,1999
55943-38,1,1999
55978-03,1,1999
55986-40,1,1999
56040-94,1,1999
56095-39,1,1999
56142-55,1,1999
56151-28,1,1999
56171-98,1,1999
56201-32,1,1999
56217-25,1,1999
56386-27,1,1999
56479-33,0.5,1999
56599-57,0.28,1999
56660-77,1,1999
56682-64,0.5,1999
57103-39,1,1999
57697-12,1,1999
57746-26,1,1999
57781-45,1,1999
58241-26,1,1999
58578-13,1,1999
58804-66,0.5,1999
58917-79,1,1999
59095-45,1,1999
59193-73,1,1999
59900-77,1,1999
59902-84,1,1999
59932-45,1,1999
60708-61,1,1999
60873-76,1,1999
61098-40,1,1999
61317-19,0.25,1999
62013-97,0.5555555555555556,1999
62483-86,1,1999
63967-15,0.5,1999
64072-09,1,1999
64689-67,0.18055555555555558,1999
65241-28,1,1999
83336-23,1,1999
91915-66,1,1999
95663-89,1,1999
98783-56,0.5,1999
10020-07,0.7551020408163265,2000
10022-14,0.22448979591836732,2000
10052-20,0.140625,2000
100534-78,1,2000
10060-57,1,2000
10068-04,0.21875,2000
10070-83,0.04336734693877549,2000
100761-31,1,2000
10077-85,0.18367346938775508,2000
10103-41,1,2000
10109-26,0.12500000000000003,2000
10123-03,0.5555555555555556,2000
10133-20,0.10803324099722991,2000
10134-73,0.07125000000000001,2000
10135-81,0.28,2000
10139-41,0.05761316872427983,2000
10146-16,0.1634349030470914,2000
10181-17,0.242603550295858,2000
10195-75,0.2777777777777778,2000
10215-64,0.5,2000
10228-51,1,2000
10230-94,0.3333333333333333,2000
10241-02,0.13777777777777778,2000
10242-91,1,2000
10271-98,0.08418367346938777,2000
10335-25,0.5555555555555556,2000
10346-14,1,2000
10353-97,1,2000
10357-03,0.3333333333333333,2000
10367-47,0.5,2000
10371-16,1,2000
10381-24,0.5555555555555556,2000
10405-45,0.3333333333333333,2000
10411-93,0.5,2000
10446-40,0.08506616257088845,2000
10458-73,0.5510204081632654,2000
10521-46,0.11418685121107267,2000
10594-72,1,2000
10602-46,0.3333333333333333,2000
10639-63,0.5,2000
10660-69,1,2000
10666-90,1,2000
10836-19,0.28,2000
108904-69,1,2000
10905-04,0.3333333333333333,2000
10916-56,1,2000
11000-08,1,2000
11077-21,0.5,2000
110861-11,1,2000
11105-29,1,2000
11105-38,1,2000
11106-19,0.5,2000
11106-82,0.5,2000
11107-45,1,2000
11108-17,1,2000
11108-80,0.3333333333333333,2000
11108-89,0.1875,2000
11108-98,0.5,2000
11109-61,0.16049382716049382,2000
11110-06,0.5,2000
11110-15,0.5,2000
11110-33,1,2000
11110-42,1,2000
11110-69,0.44000000000000006,2000
11111-23,0.5,2000
11111-68,0.22704081632653061,2000
11111-86,0.28,2000
11112-31,0.25,2000
11112-67,0.3333333333333333,2000
11113-84,1,2000
11114-11,0.2387543252595156,2000
11114-38,0.3333333333333333,2000
11114-47,0.20987654320987653,2000
11114-65,1,2000
11114-92,0.28,2000
11115-19,0.5,2000
11115-28,0.2727272727272727,2000
11116-09,1,2000
11117-44,1,2000
11117-62,0.2222222222222222,2000
11118-79,0.14285714285714285,2000
11118-97,0.5,2000
11119-42,0.5555555555555556,2000
11120-32,0.5,2000
11120-41,1,2000
11120-59,0.18000000000000005,2000
11120-68,1,2000
11120-77,0.3600000000000001,2000
11121-85,0.14049586776859505,2000
11122-12,0.15625,2000
11122-30,0.5555555555555556,2000
11122-48,0.5,2000
11123-20,0.3333333333333333,2000
11123-38,0.13580246913580246,2000
11124-01,1,2000
11124-19,0.5,2000
11124-28,0.375,2000
11124-46,1,2000
11124-64,1,2000
11125-00,0.5555555555555556,2000
11125-18,1,2000
11125-45,1,2000
11125-99,0.5,2000
111257-20,1,2000
11126-53,1,2000
11126-62,0.5,2000
11126-80,0.5,2000
11126-89,0.28,2000
11127-16,1,2000
11127-25,1,2000
11127-34,0.375,2000
11127-79,0.15625,2000
11127-88,0.3888888888888889,2000
11128-06,0.3888888888888889,2000
11128-42,0.2839506172839506,2000
11128-60,1,2000
11128-69,1,2000
11129-23,0.18518518518518517,2000
11129-41,0.625,2000
11129-59,0.2222222222222222,2000
11129-86,1,2000
11131-03,0.1875,2000
11132-20,0.10493827160493827,2000
11132-38,0.12244897959183676,2000
11132-92,1,2000
11133-01,0.06777645659928654,2000
11133-37,0.5,2000
11134-81,0.13609467455621305,2000
11135-08,1,2000
11135-62,0.5,2000
11135-71,0.14878892733564014,2000
11136-61,1,2000
11137-51,0.5,2000
11137-69,1,2000
11137-87,1,2000
11138-68,0.5,2000
11139-04,0.375,2000
11140-03,1,2000
11141-38,1,2000
11141-65,0.14285714285714285,2000
11142-19,0.1875,2000
11142-28,0.20000000000000004,2000
11142-73,0.25,2000
11143-27,1,2000
11143-54,0.16666666666666669,2000
11145-52,0.5555555555555556,2000
11146-33,1,2000
11146-42,0.2777777777777778,2000
11147-05,1,2000
11147-95,0.5,2000
11148-04,0.15625,2000
11148-67,0.08875739644970417,2000
11148-94,1,2000
11149-21,0.20000000000000004,2000
11149-93,1,2000
11150-83,1,2000
11151-91,1,2000
11153-98,0.2839506172839506,2000
11155-42,1,2000
11156-14,1,2000
11156-50,1,2000
11156-77,0.3333333333333333,2000
11156-95,1,2000
11157-04,1,2000
11157-58,1,2000
11157-94,1,2000
11158-84,1,2000
11159-29,0.3600000000000001,2000
11159-74,0.1875,2000
11159-83,1,2000
11160-10,1,2000
11160-28,1,2000
11160-37,1,2000
11160-55,1,2000
11161-36,0.375,2000
11161-90,1,2000
11162-08,0.23356009070294786,2000
11162-17,0.5,2000
11162-44,1,2000
11163-70,1,2000
11164-33,1,2000
11165-05,1,2000
11165-50,0.13609467455621305,2000
11165-59,0.5555555555555556,2000
11165-68,0.13580246913580246,2000
11165-86,1,2000
11166-31,0.5,2000
11166-49,0.10743801652892562,2000
11166-58,0.12960000000000002,2000
11166-67,0.5555555555555556,2000
11166-76,1,2000
11167-93,1,2000
11168-02,0.25,2000
11168-38,0.375,2000
11168-47,1,2000
11168-92,0.3600000000000001,2000
11169-91,0.52,2000
11170-72,0.5555555555555556,2000
11170-81,0.2231404958677686,2000
11171-08,1,2000
11171-44,1,2000
11172-43,0.06111362607514712,2000
11172-61,0.5,2000
11173-42,0.3333333333333333,2000
11173-51,0.20000000000000004,2000
11173-60,0.2231404958677686,2000
11173-78,0.44000000000000006,2000
11174-14,0.33333333333333337,2000
11174-32,1,2000
11174-77,0.1953125,2000
11175-13,0.375,2000
11176-39,0.5555555555555556,2000
11177-02,1,2000
11177-11,0.2781065088757397,2000
11177-20,0.13609467455621305,2000
11178-46,1,2000
11178-91,1,2000
11179-00,1,2000
11179-81,1,2000
11179-99,0.2777777777777778,2000
11181-43,0.28,2000
11181-70,1,2000
11181-79,1,2000
11182-24,1,2000
11183-32,1,2000
11183-95,0.25,2000
11184-40,1,2000
11184-49,0.14000000000000004,2000
11184-67,0.17346938775510204,2000
11184-85,1,2000
11186-92,0.5,2000
11187-01,0.5,2000
11188-99,1,2000
11190-70,1,2000
11191-42,0.5,2000
11191-96,0.07253269916765753,2000
11192-41,0.25,2000
11192-68,0.20000000000000004,2000
11193-13,0.1530612244897959,2000
11193-49,1,2000
11193-76,0.375,2000
11194-03,1,2000
11194-12,0.17333333333333334,2000
11194-30,0.5,2000
11194-48,0.3333333333333333,2000
11195-65,0.375,2000
11196-10,0.5,2000
11196-28,0.25,2000
11196-73,0.5,2000
11197-00,1,2000
11197-54,1,2000
11197-81,0.3061224489795918,2000
11197-90,0.3333333333333333,2000
11198-62,1,2000
11199-79,0.25,2000
11200-69,1,2000
11200-78,1,2000
11201-59,0.12426035502958582,2000
11201-77,0.25,2000
11201-95,1,2000
11203-21,0.3333333333333333,2000
11204-83,1,2000
11205-64,0.1124260355029586,2000
11206-54,1,2000
11207-44,0.5,2000
11207-89,0.3055555555555556,2000
11208-07,0.24444444444444446,2000
11208-16,0.28,2000
11208-34,0.5,2000
11208-79,0.14285714285714285,2000
11210-32,0.12396694214876033,2000
11211-40,0.07936507936507936,2000
11211-94,0.2222222222222222,2000
11212-21,0.5555555555555556,2000
11212-66,1,2000
11213-74,0.5,2000
11213-92,0.17159763313609472,2000
11214-82,0.10330578512396693,2000
11215-18,1,2000
11215-36,0.3333333333333333,2000
11215-54,0.25,2000
11215-72,1,2000
11216-62,1,2000
11216-80,0.3333333333333333,2000
11216-98,0.25,2000
11217-25,0.375,2000
11217-61,0.5555555555555556,2000
11218-24,1,2000
11218-69,1,2000
11218-78,0.09500000000000003,2000
11219-14,1,2000
11219-23,0.08500000000000005,2000
11219-77,0.5,2000
11220-04,0.2777777777777778,2000
11220-22,0.140625,2000
11220-31,0.22000000000000003,2000
11221-93,0.3333333333333333,2000
11222-02,1,2000
11222-11,0.5,2000
11222-83,0.5,2000
11223-37,0.375,2000
11223-55,1,2000
11223-64,1,2000
11224-18,0.25,2000
11224-45,0.18367346938775508,2000
11224-99,1,2000
11225-89,1,2000
11226-16,0.3333333333333333,2000
11226-25,0.10000000000000003,2000
11226-79,1,2000
11227-06,1,2000
11227-33,0.375,2000
11227-51,1,2000
11228-14,1,2000
11228-23,1,2000
11228-32,1,2000
11228-50,0.0646153846153846,2000
11228-95,0.5,2000
11229-85,0.11111111111111113,2000
11229-94,1,2000
11230-12,0.5,2000
11230-30,0.3333333333333333,2000
11230-66,0.3333333333333333,2000
11230-93,0.20000000000000004,2000
11231-92,0.5,2000
11232-55,0.375,2000
11233-72,1,2000
11234-17,0.3125,2000
11234-26,0.5555555555555556,2000
11234-35,0.5,2000
11235-16,0.3333333333333333,2000
11237-14,0.2222222222222222,2000
11237-23,0.375,2000
11237-41,0.5,2000
11237-50,0.15625,2000
11237-68,0.2222222222222222,2000
11237-95,0.0650109569028488,2000
11238-49,1,2000
11239-12,0.375,2000
11239-48,0.5,2000
11239-93,1,2000
11240-02,1,2000
11240-38,1,2000
11240-47,0.14000000000000004,2000
11240-92,1,2000
11241-55,1,2000
11241-73,1,2000
11241-82,0.3061224489795918,2000
11241-91,0.3333333333333333,2000
11242-18,0.26530612244897955,2000
11242-27,0.3333333333333333,2000
11242-54,0.2345679012345679,2000
11243-89,0.20000000000000004,2000
11244-52,0.20000000000000004,2000
11246-68,1,2000
11247-13,0.375,2000
11247-40,0.5,2000
11247-85,1,2000
11247-94,1,2000
11248-21,0.16049382716049382,2000
11248-84,1,2000
11248-93,0.5,2000
