Investor_Id,hhi,year,status
51493-87,0.17901234567901234,2017,0.1493244562686802
51508-72,0.08179012345679015,2017,0.7077551178135337
51508-99,0.11296076099881094,2017,-0.07999090265541343
51529-33,0.15432098765432106,2017,0.002541198694393819
51533-83,0.0578623606305267,2017,0.23082920243059613
51552-19,0.12665406427221174,2017,0.5953534656532822
51563-35,0.3333333333333333,2017,0
51566-05,0.07673469387755104,2017,-3.464584126261142
51567-58,0.14600550964187325,2017,0.8921644754151073
51577-30,0.20415224913494812,2017,-1.7320810781201872
51586-39,0.11505588428665349,2017,-1.4116890477688104
51594-22,0.1220850480109739,2017,3.859281204393561
51595-21,0.06117658565211016,2017,-0.5373277118643647
51599-53,0.07120000000000001,2017,0.6545049805645868
51622-57,0.1124260355029586,2017,-0.4095335111969709
51625-09,0.08299039780521261,2017,-0.15337400049034675
51625-27,0.09559999999999999,2017,-0.7969985992245643
51625-90,0.05883472057074913,2017,0.137053551881922
51631-48,0.0825,2017,3.0835908042526916
51639-67,0.07167275383491603,2017,0.6289294561447214
51639-76,0.04343182627269489,2017,0.016767636431938765
51639-94,0.08913580246913581,2017,-0.4046738636737313
51640-48,0.15625,2017,-0.9354223375347196
51655-96,0.2109375,2017,-0.05617383798197226
51661-18,0.11979316288422873,2017,-0.4562435986642097
51670-09,0.1715976331360947,2017,-0.12115401275879842
51675-76,0.4489795918367348,2017,0.4411219707337098
51695-47,0.5555555555555556,2017,0
51700-69,0.07500000000000001,2017,0.09983280585037414
51702-67,0.08722222222222221,2017,-0.335763363893039
51709-96,0.11338842975206609,2017,0.648264600757833
51734-08,0.09615384615384619,2017,4.893175981690653
51738-58,0.07958477508650519,2017,0.5963641362941499
51754-87,0.22448979591836732,2017,-0.6621408718065059
51755-50,0.07314660558100791,2017,-0.1507205006307808
51756-04,0.20987654320987653,2017,0.7345624949191745
51762-25,0.07524858908895456,2017,1.032826483551038
51763-51,0.0657596371882086,2017,3.6036740221579106e-15
51768-10,0.05802420154731204,2017,1.726450779481775
51779-44,0.07029478458049883,2017,1.258117585171023
51779-53,0.10726643598615916,2017,0
52107-58,0.06664337496724602,2017,1.2629601328936095
52117-12,0.1875,2017,0
52130-17,0.44000000000000006,2017,0
52135-93,0.16942148760330575,2017,-1.685535644383386
52148-44,0.20000000000000004,2017,2.383147756698537
52153-84,0.07232049947970863,2017,0.34741647679197735
52157-26,0.0703125,2017,-1.2811239964533578
52157-71,0.10400000000000001,2017,-0.8452111168333049
52162-93,0.10502958579881659,2017,0.5686417105977215
52163-20,0.13421550094517956,2017,-1.0570691167762998
52166-62,0.04437869822485208,2017,0.31329495060748336
52171-66,0.5399999999999999,2017,0.8981287875391684
52180-48,0.7551020408163265,2017,0.0025411986943739
52184-71,0.08203125,2017,1.3375064003851633
52195-24,0.12925170068027209,2017,0.43607528308427246
52196-50,0.10093652445369407,2017,-0.48298953911918596
52202-35,0.06938775510204084,2017,-0.180813019610117
52206-94,0.17036011080332408,2017,1.268213502671186
52211-62,0.12018140589569158,2017,-4.275048467596191
52225-75,0.14049586776859502,2017,-0.7851763820264601
52239-34,0.08935546875,2017,3.2114246313154117e-15
52272-28,0.07226771092915629,2017,0.5787503093433185
52274-89,0.09000000000000002,2017,-0.7140679462449189
52284-61,0.6800000000000002,2017,0
52284-70,0.1419753086419753,2017,0.17383146128251462
52288-03,0.5,2017,4.104950134900677
52296-76,0.09695999999999996,2017,-0.3117127492988939
52299-64,0.5555555555555556,2017,0.05452286251892558
52304-50,0.08375,2017,-1.2812154877775472
52320-25,0.06427221172022682,2017,0.7512320665204903
52325-38,0.28,2017,-1.5223395525748014
52343-92,0.20987654320987664,2017,-0.1570664676797463
52348-33,0.17355371900826447,2017,2.5576465716033727
52353-46,0.06852996506315506,2017,2.4009985255350945
52359-49,0.07112648981161096,2017,-0.4858788204602374
52360-57,0.2589792060491495,2017,4.741964359850475
52363-99,0.10331632653061221,2017,-0.6316052048790501
52365-70,0.18343195266272191,2017,-0.07642385433005475
52367-23,0.10000000000000003,2017,0
52370-29,0.05362565933187708,2017,0.4091857546505977
52372-45,0.3600000000000001,2017,0
52382-98,0.5,2017,0
52383-97,0.3333333333333333,2017,0.0025411986943739
52384-42,0.14049586776859505,2017,0.9095199114377032
52386-40,1,2017,0
52498-99,0.17355371900826447,2017,-3.31757935526925
52506-82,0.04890738813735687,2017,0.3630758263401068
52507-90,0.12615580826867892,2017,1.2656460157535614
52508-08,0.24000000000000005,2017,0
52514-20,0.1301775147928994,2017,2.4716918951602973
52524-82,0.08072916666666664,2017,-1.0541265451817425
52568-20,0.15625,2017,-0.8644243961831405
52577-38,0.2421875,2017,-0.8744073430847107
52582-96,0.30864197530864196,2017,0
52588-54,0.1875,2017,0
52589-44,0.0729783037475345,2017,1.1862412776095663
52589-98,0.09917355371900821,2017,0
52604-65,0.08163265306122448,2017,0.27972884297232264
52604-74,0.1753902662993571,2017,1.8059444295144889
52606-36,0.1866825208085613,2017,-1.284489653677684e-13
52618-96,0.13682277318640956,2017,0.5485621010394671
52643-71,0.20987654320987653,2017,4.302646970831736
52646-23,0.09495844875346261,2017,1.5128815598916485
52648-93,0.09869203329369797,2017,1.7299498124078792
52649-11,0.08247701460248782,2017,1.1569885419475012
52653-25,0.13365051903114192,2017,0.42591057527196935
52678-36,0.20221606648199444,2017,0.07911053437356726
52683-58,0.3400000000000001,2017,4.278444347115532
52688-71,0.10657596371882083,2017,1.4549805955194494e-15
52697-53,0.22314049586776857,2017,1.412391415052556
52698-52,0.12757201646090532,2017,-0.4453624503905765
52703-74,0.125,2017,0.37227861393247924
52718-50,0.3333333333333333,2017,0
52725-16,0.07836734693877549,2017,-0.36290124478646485
52753-96,0.06327160493827164,2017,-1.3022787552264292
52765-57,0.13494809688581316,2017,2.65587573853892e-14
52773-04,0.1190123456790124,2017,-1.910933501417991
52774-75,0.062326869806094184,2017,0.12036586404619858
52775-83,0.05851239669421485,2017,0.15126238527116487
52782-76,0.375,2017,0
52799-59,0.32,2017,1.025064409730887
52815-70,0.0710048462667658,2017,0.7552669115612235
52819-93,0.07084910762574365,2017,2.905530655879327e-14
52827-67,0.04851352305628136,2017,0.9020710670645097
52830-64,0.3333333333333333,2017,-1.2387888820617725
52833-25,0.05366591080876794,2017,-1.1505744089206449
52833-34,0.06370370370370373,2017,0.4641919520418992
52838-74,0.2222222222222222,2017,0
52858-63,0.21095821234692586,2017,1.1967425529867373
52871-23,0.1728395061728395,2017,0.09621959449304301
52874-92,0.1192626953125,2017,-0.9554500500722564
52898-41,0.3061224489795918,2017,0
52902-10,0.10221741481882099,2017,0.029776454498559618
52912-00,0.10848126232741614,2017,1.537175831070811
52913-08,0.08012486992715924,2017,0
52916-50,0.055093143083630586,2017,0.06871591484310052
52917-22,0.07202216066481991,2017,1.182975457353157
52925-23,0.09079716835949521,2017,-2.8305630956276904
52930-27,0.13777777777777778,2017,-1.544552550805121
52959-43,0.15646258503401364,2017,0.9515472632815558
52984-18,0.25,2017,0
52984-99,0.18298027757487215,2017,-0.9794049139446831
52996-42,0.5,2017,0
53003-26,0.13019390581717452,2017,0.7434635427679465
53008-84,0.3888888888888889,2017,0
53228-80,0.09551020408163265,2017,-6.92659584098672e-14
53279-47,0.20415224913494812,2017,0.1599031067658087
53279-74,0.072396694214876,2017,0.615654495736989
53284-51,0.04293628808864263,2017,0.2947024679264612
53301-16,0.40270551508844954,2017,-0.7052014557991217
53315-65,0.1288888888888889,2017,2.092072854037373
53324-02,0.15625,2017,0.9439688593878377
53324-20,0.0772569444444444,2017,0.10018139295837641
53325-55,0.07569204152249139,2017,0.06671820673683315
53326-54,0.19754253308128544,2017,-0.034851736791268004
53327-17,0.05588585017835908,2017,0.1727744105052472
53329-24,0.3541666666666667,2017,5.6941605052350335
53333-02,0.1597633136094675,2017,1.6644832214487029
53333-83,0.07632325141776938,2017,0.6022481101545161
53335-90,0.2781065088757397,2017,1.4096124073431242
53345-35,0.1303407247160627,2017,-2.8998876966995875
53345-44,0.10557094490612492,2017,1.765320623069738
53346-25,0.32231404958677684,2017,-1.1094065854616628
53360-02,0.29639889196675895,2017,-2.568391131639396
53369-29,0.25,2017,0
53398-54,0.052734375,2017,-0.1879964244971949
53403-58,0.10204081632653063,2017,-0.3302318866082174
53406-01,0.17355371900826444,2017,-0.9484396784198781
53407-63,0.07277882797731566,2017,0.18420740403473154
53437-15,0.13636363636363638,2017,0
53437-60,0.163265306122449,2017,0
53443-09,0.1361932528113286,2017,-1.3565479047757016
53450-56,0.2916666666666665,2017,0
53451-10,0.1328125,2017,0.4172905376042988
53452-18,0.05891688157111686,2017,-2.003750859671655
53452-81,0.12629757785467127,2017,-0.07751435624471714
53465-95,0.3333333333333333,2017,0.5068508981593316
53483-86,0.2839506172839506,2017,0.23315569695154376
53486-65,0.08917954815695599,2017,0.7591069757645084
53487-28,0.09615384615384617,2017,-0.673918661721915
53492-05,1,2017,0
53498-35,0.24489795918367346,2017,-0.8777713602045667
53503-93,0.25897920604914937,2017,0.6409775769892677
53506-36,0.18367346938775508,2017,-8.712283294932477e-14
53509-60,0.24691358024691357,2017,0.09508065244331815
53518-60,0.3333333333333333,2017,0
53538-22,0.07270233196159119,2017,0.00585236275194185
53539-93,0.09943181818181814,2017,1.579906274274886
53545-42,0.5,2017,0
53565-40,0.1875,2017,0
53571-07,0.1412742382271468,2017,0.0050823973887478
53575-75,0.5555555555555556,2017,0
53583-22,0.16000000000000003,2017,0
53601-22,0.09607438016528924,2017,0.15342704005089458
53616-79,0.11111111111111113,2017,0.21233783092361588
53618-59,0.1015625,2017,0.12678712676042214
53619-76,0.21893491124260359,2017,0
53641-36,0.10059171597633133,2017,-1.136638388168441
53647-03,0.11111111111111112,2017,0
53647-57,0.5,2017,0
53656-12,0.1285444234404537,2017,0.02752033127581793
53670-61,0.14878892733564014,2017,0.6925666650453242
53675-65,0.15625,2017,-0.2541326159603462
53687-62,0.23966942148760328,2017,1.6186013019791636e-13
53699-95,0.3333333333333333,2017,0
53707-15,0.038265306122448994,2017,0.43054600881982513
53715-43,0.06109851347946585,2017,1.2704225486806475
53721-37,0.36842105263157887,2017,1.5252998806739313
53733-61,0.33333333333333337,2017,0
53737-66,0.10726643598615918,2017,0.14873866559972843
53738-11,0.08641975308641976,2017,0.03194649787215613
53775-82,0.11224489795918367,2017,-1.292544413195956
53788-78,0.09511111111111112,2017,-3.454404759547264
53788-87,0.1020793950850662,2017,0.07160595915821286
53790-31,0.12244897959183672,2017,1.6180100667038186
53804-17,0.08906666666666666,2017,0.07694949559279288
53805-43,0.26530612244897955,2017,0
53811-28,0.12396694214876033,2017,0
53830-54,0.053400540580027814,2017,0.01016479477746589
53858-62,0.05770743671618304,2017,-0.4265148573068319
53863-84,0.28750000000000003,2017,-1.4275426892572054
53882-02,0.10650887573964495,2017,0
53885-26,0.10657596371882083,2017,-0.4676332966165167
53897-32,0.33333333333333326,2017,-0.2904648730415889
53906-41,0.04520707972404064,2017,-0.019817675325154726
53920-36,0.1201814058956916,2017,2.666698912789715
53926-30,0.18000000000000002,2017,0
53933-14,0.20987654320987653,2017,0.20082483576399965
53940-61,0.2110726643598616,2017,0.34887633900661735
53941-06,0.20833333333333334,2017,0.007623596083078053
53961-94,0.10037484381507704,2017,0.8062758200869662
53967-52,0.05088435374149662,2017,-0.8504715905404973
53969-41,0.06616257088846879,2017,0.0025411986943739
53974-45,0.12244897959183673,2017,0.42889797678638725
53974-99,0.1869834710743802,2017,2.049941993170882
53975-26,0.03718392197472108,2017,0.25449679948066156
53980-21,0.07570247933884297,2017,-0.5520790484360649
53992-27,0.0926566705113418,2017,2.5081054090917694
53997-49,0.19526627218934914,2017,0
53997-76,0.3874999999999999,2017,-1.4471969863948009
54068-23,0.140625,2017,0.8085450730202052
54079-75,0.06473829201101929,2017,-3.331355592831455
54083-62,0.05839999999999995,2017,-0.6111642084207551
54086-14,0.09728395061728397,2017,-2.4822149142904313
54094-15,0.10470671156707652,2017,-0.39565383885882904
54106-66,0.11285154859380561,2017,0.43084211044729653
54134-74,0.08799394015907086,2017,6.341624897181118e-16
54150-49,0.10204081632653059,2017,-0.7158622503226759
54161-29,0.14560000000000003,2017,0
54169-03,0.06004756242568372,2017,1.4151029605277574
54172-63,0.1913580246913581,2017,-0.027009311837794467
54173-80,0.44000000000000006,2017,-0.9590783393552621
54173-98,0.11111111111111113,2017,-1.7933126377230828
54192-61,0.11096938775510203,2017,1.6549272339297667
54195-40,0.09625,2017,-0.5319144058232087
54195-67,0.24000000000000007,2017,0
54197-38,0.0883950617283951,2017,0.8792423167824793
54201-61,0.30000000000000004,2017,0.8922221569015486
54206-74,0.3333333333333333,2017,-1.1291033426479005
54207-19,0.0808619321563182,2017,0.6356917443056428
54220-69,0.0740740740740741,2017,-1.526243215781147
54239-95,0.25,2017,-0.6901788026352749
54247-06,0.25,2017,0
54248-59,0.13580246913580246,2017,3.0615623025850778
54266-59,0.11000000000000004,2017,9.270274048355816
54287-83,0.22959183673469385,2017,-2.144918208112804
54305-83,0.08058409951325039,2017,-2.0365625999514587
54311-32,0.5,2017,0
54312-67,0.13580246913580246,2017,-2.134812166712338
54321-67,0.14878892733564014,2017,0.31875321750133895
54342-19,0.375,2017,0
54344-62,0.06462585034013606,2017,-0.39270975233304284
54346-78,0.05917159763313611,2017,0.24259480903879097
54365-95,0.14049586776859505,2017,0.03194649787218807
54367-21,0.1326530612244898,2017,0
54378-64,0.06159999999999998,2017,-1.3201340206726777
54379-54,0.08000000000000002,2017,0
54383-77,0.17901234567901242,2017,3.547687030127399
54387-82,1,2017,0
54400-78,0.0650887573964497,2017,-1.617887006673226
54413-38,0.28,2017,0
54419-50,0.125,2017,-0.24511790211524948
54440-65,0.18402777777777776,2017,-0.5182939888361281
54468-28,0.1019066403681788,2017,-0.9860670214766907
54482-95,0.1796875,2017,-0.9993021264934774
54497-26,0.12000000000000002,2017,0.0203295895548344
54501-94,0.5,2017,0
54503-74,0.0769230769230769,2017,2.777781619429517e-14
54520-03,0.06268221574344018,2017,0.942999090416234
54540-82,0.08843537414965984,2017,0.3186957993689705
54556-57,0.05035623716942399,2017,8.611077400277978e-16
54563-77,0.11771700356718191,2017,0.4793100069236046
54576-64,0.625,2017,0
54581-86,0.10743801652892562,2017,0.940426064189404
54582-49,0.20153061224489796,2017,2.0733530764801533
54582-85,0.20918367346938768,2017,-0.9300028802293789
54588-07,0.09374999999999997,2017,-1.0599506468383524
54589-15,0.06652244456462952,2017,0.015415634477065784
54595-36,0.12799167533818936,2017,1.492025009504832
54597-34,0.15555555555555559,2017,5.144974019600655
54603-91,0.07360000000000001,2017,0.4185232956821306
54604-63,0.14285714285714285,2017,0
54611-47,0.28,2017,0
54613-63,0.19008264462809918,2017,0
54613-90,0.15035401915868385,2017,0.7296623072559829
54620-92,0.1966759002770083,2017,0
54625-87,0.09228650137741048,2017,0.852410238599295
54644-95,0.2231404958677686,2017,0.21381012041669528
54660-43,0.0853658536585366,2017,-0.8387745163296332
54660-52,0.1033057851239669,2017,1.7173212936344262
54662-95,0.184,2017,-1.2490004639663752
54669-52,0.09297052154195007,2017,0
54673-30,0.12627551020408165,2017,0.14126800882836169
54677-62,0.08650519031141868,2017,0.4807128368609004
54690-22,0.06994328922495273,2017,-0.654295487220833
54704-62,0.08045789930555552,2017,0.18496908017855196
54725-05,0.3271604938271605,2017,0.0025411986943739
54726-76,0.055598808021691835,2017,0.46231750015207757
54746-20,0.125,2017,0
54775-00,0.21875,2017,-1.2988587603518977
54808-30,0.1776859504132231,2017,0.4621965427903693
54812-17,0.086933333333333307,2017,0.08494675168334273
54828-46,0.4140625,2017,-0.3024903451021389
54834-22,0.5,2017,0
54836-29,0.16049382716049382,2017,-2.6906324836197
54840-88,0.10664819944598333,2017,-0.9101716011019131
54841-42,0.0789937510014421,2017,-0.8939286035372727
54843-67,0.059302851969216835,2017,-0.20749819346944404
54845-92,0.125,2017,-1.913851348043796
54855-55,0.128099173553719,2017,1.4684540851621102
54855-64,0.10207612456747406,2017,0.03631367440553282
54858-70,0.12922748309006762,2017,0.30577382171467143
54858-79,0.07999999999999999,2017,0.551188548578244
54862-57,0.3125,2017,1.351680900667161
54880-12,0.07993129871845683,2017,-0.06708091981505501
54882-01,0.14128943758573384,2017,-1.09143037504431
54883-36,0.10016528925619832,2017,1.7058291417154967
54886-96,0.057038983673969604,2017,-0.5393296343863255
54890-38,0.14049586776859505,2017,0
54892-09,0.0737055152639568,2017,0.6361074135624782
54898-93,0.24489795918367346,2017,-1.27433291646339
54899-74,0.07270233196159119,2017,-1.9588607776820783
54942-40,0.10034602076124567,2017,0.7395300335906877
54942-85,0.11357340720221606,2017,2.9165228019124586e-14
55003-69,0.045653761869978104,2017,-2.1033355624367722
55009-81,0.6800000000000002,2017,0.7607012975126097
55017-91,0.5555555555555556,2017,0
55064-98,0.14285714285714285,2017,0
55065-07,0.13580246913580246,2017,0
55080-73,0.25,2017,0
55090-90,0.1100045269352648,2017,0.2643215631044329
55111-78,0.1033057851239669,2017,1.696139155884733
55117-63,0.17901234567901242,2017,-0.5255429800154742
55118-53,0.1875,2017,0
55121-14,0.15625,2017,0.01016479477761487
55123-03,0.09053069719042663,2017,1.0302127505607048
55123-21,0.05383700178465199,2017,1.3835940539703664
55156-33,0.09141274238227146,2017,0.09583949361642521
55156-42,0.25,2017,2.8511584895239137
55161-46,0.04536489151873771,2017,0.47284205711309213
55182-97,0.11000000000000003,2017,-0.12408363444778255
55214-02,0.31687242798353915,2017,0.6101526312275173
55224-82,0.09750566893424034,2017,0.5175513043448087
55231-75,0.625,2017,0
55254-79,0.09145880574452009,2017,-0.3502673593531932
55261-00,0.0837399136798648,2017,-0.34223175287296015
55271-44,0.05356401384083038,2017,-0.3527274452865461
55278-91,1,2017,0
55282-06,0.22666666666666668,2017,0.4115465771585681
55285-66,0.28418549346016647,2017,-4.377323669840249e-14
55290-34,0.5555555555555556,2017,-0.7816850070311804
55296-37,0.11111111111111106,2017,-2.49157102254142
55322-65,0.16049382716049382,2017,0
55329-67,0.07958477508650519,2017,0
55329-94,0.21487603305785122,2017,-1.7625160555573818
55333-36,0.13609467455621305,2017,0.8949888577412395
55346-14,0.25687880697332494,2017,1.2154346340802211
55346-23,0.09164203171190541,2017,-0.13613947014337516
55360-09,0.3333333333333333,2017,2.7105776251986846
55383-04,0.08843537414965984,2017,3.6955403643046303
55412-29,0.13580246913580246,2017,0.0025411986943739
55436-86,0.05994901455552211,2017,0.13642959696452864
55457-02,0.26984126984126977,2017,-0.5843730141687048
55459-00,0.07936507936507933,2017,0.23751241164998638
55466-02,0.11436672967863898,2017,-0.735101088827601
55469-62,0.08086785009861931,2017,0.27845731269064883
55472-14,0.19444444444444448,2017,-0.2134452152051735
55481-05,0.06227318914211057,2017,-0.16883311085620858
55482-40,0.14666666666666667,2017,0
55486-63,0.20000000000000004,2017,0
55497-61,1,2017,0
55503-73,0.26530612244897955,2017,0
55510-48,0.14000000000000004,2017,0
55515-61,0.5555555555555556,2017,0
55516-87,0.10222222222222224,2017,-1.5478990376311008
55523-80,0.08093278463648831,2017,0.61146488685251
55527-58,0.18000000000000002,2017,-0.37935818244489383
55568-62,0.12244897959183676,2017,-0.429175685749259
55580-95,0.16666666666666669,2017,0
55612-00,0.1085714285714286,2017,-0.6474845032585985
55614-16,0.16666666666666669,2017,0.010164794777585051
55614-43,0.10726643598615916,2017,-2.0920911466244408e-13
55618-12,0.06612244897959182,2017,0
55624-96,0.12802768166089964,2017,0
55646-38,0.14239999999999997,2017,-1.5081339151999467
55649-44,0.24000000000000007,2017,-1.8222328823502416
55694-08,0.15816326530612246,2017,0.8852900103075675
55701-01,0.1288888888888889,2017,-1.63748458093131
55708-75,0.2231404958677686,2017,0
55725-31,0.06441326530612246,2017,0.346103708452303
55727-29,0.06887052341597796,2017,0.5409432997063613
55747-99,0.08128544423440454,2017,0
55749-79,0.18367346938775508,2017,0
55763-56,0.09440000000000004,2017,0.002541198694455711
55763-65,0.07950243374797185,2017,0.11991314422692793
55766-17,0.15306122448979592,2017,2.637820098035604
55778-14,0.0617894216510134,2017,2.355820274538015
55787-23,0.12244897959183675,2017,0.01778839086061147
55787-59,0.0849080372889897,2017,0.7073979168045781
55803-52,0.1383975026014568,2017,0.2881788527638092
55821-43,0.08500000000000002,2017,1.6078758035886198
55821-52,0.09631391200951248,2017,-1.4935150068719032
55835-47,0.22448979591836732,2017,0.010164794777640845
55858-33,0.22448979591836732,2017,0
55869-04,0.07109879963065555,2017,-0.9440275058396058
55876-42,0.09695290858725762,2017,0
55879-21,0.06066115702479341,2017,-1.4503979917680074
55889-20,0.06523611872503725,2017,-0.5978859350035545
55891-00,0.11224489795918369,2017,0.4323419779907971
55907-29,0.08650519031141866,2017,0
55909-18,0.33333333333333337,2017,0
55910-98,0.2345679012345679,2017,0.0025411986943739
55961-83,0.08001189767995243,2017,-1.650535691689288
55968-31,0.175,2017,-0.869158289291978
55970-29,0.14878892733564014,2017,-0.06713577479789497
55984-51,0.09053069719042663,2017,-0.9815934804200406
55992-25,0.07988165680473373,2017,0.8261054823667863
55992-34,0.22222222222222227,2017,0
56000-62,1,2017,0
56004-40,0.2777777777777778,2017,-1.9766320574470853e-13
56004-85,0.07958477508650523,2017,4.796259525473843
56010-97,0.06321672231093044,2017,-0.46202535805454836
56021-59,0.11242603550295856,2017,-2.8880358895978078
56040-94,0.12000000000000002,2017,-1.1307779979708625
56041-75,0.5555555555555556,2017,0
56047-24,0.18367346938775508,2017,0.1656452078278693
56051-92,0.10018903591682422,2017,-0.08640075560868606
56056-42,0.20000000000000004,2017,0
56059-66,0.08884688090737239,2017,-0.2126664849741128
56060-38,0.17108804306036132,2017,-0.47600782993638496
56070-01,0.1527777777777778,2017,0.0025411986943739
56078-47,0.08390022675736966,2017,0.05849504979543079
56078-92,0.12962962962962962,2017,-0.6504706302469337
56084-32,0.33333333333333337,2017,0
56086-66,0.25,2017,-2.066179930925159
56093-95,0.08673469387755106,2017,0.41565568008707515
56096-29,0.0683517265930936,2017,2.3528261419130163
56103-67,0.12426035502958582,2017,0
56109-52,0.2777777777777778,2017,0
56114-47,0.22222222222222227,2017,0
56118-16,0.16000000000000003,2017,0.0025411986943739
56121-76,0.08444444444444445,2017,-0.06225936801212014
56138-77,0.42857142857142855,2017,-0.19522047768913112
56141-11,0.14049586776859505,2017,0.322040943341879
56144-62,0.09002770083102489,2017,-0.012195663119707656
56147-77,0.05867346938775511,2017,0
56147-86,0.07988165680473373,2017,0.1934137983048701
56148-13,0.10040816326530609,2017,0.9845780259631108
56151-55,0.052734375,2017,1.822518271096066
56159-02,0.09155766944114148,2017,0.20730721740049826
56177-74,0.10396975425330815,2017,0
56179-18,0.28,2017,1.756742318764826e-14
56181-16,0.06055363321799308,2017,0.005082397388723942
56192-41,0.09861212563915267,2017,-1.699490497859372
56199-52,0.05340000000000002,2017,-0.9516594543273205
56201-32,0.09695290858725764,2017,-0.40257744750798996
56216-26,0.3580246913580247,2017,1.3342779852393358
56226-79,0.10249307479224376,2017,0.00508239738871518
56252-44,0.09262759924385638,2017,-0.6785917763835119
56253-34,0.12000000000000002,2017,0
56257-66,0.22448979591836732,2017,-2.868755732580692
56260-90,0.20000000000000004,2017,0
56272-06,0.18055555555555552,2017,0.8328965069154894
56289-34,0.3877551020408163,2017,1.5659737267296097
56289-61,0.12482853223593962,2017,-0.6326694195801594
56302-03,0.10718002081165456,2017,-0.45473028086520273
56307-97,0.0899234693877551,2017,0.8607039111979933
56327-59,0.18367346938775508,2017,0.2369082961302529
56336-41,0.10969387755102042,2017,-1.9580362237434672
56336-59,0.06639999999999999,2017,-0.06263289993899855
56343-43,0.10763888888888888,2017,-1.1702087941112527
56350-00,0.1342155009451796,2017,9.678866119271277e-14
56351-53,0.10204081632653063,2017,-2.1818832196224647
56355-94,0.08723599632690542,2017,-0.7812144387325692
56369-71,0.17901234567901236,2017,1.6858749828072501
56378-35,0.3223140495867768,2017,-0.5581479355730176
56378-71,0.52,2017,0.7920772121907399
56380-87,0.07640411536515429,2017,1.1805660557373845
56383-39,0.18518518518518517,2017,0
56384-65,0.2653061224489796,2017,0.8088732579124773
56387-35,0.09400826446280991,2017,-0.4289793046199506
56397-88,0.16000000000000006,2017,-0.37724327310428685
56401-21,0.15789473684210523,2017,0.09195691182609812
56410-30,0.5555555555555556,2017,0
56411-56,0.5510204081632654,2017,0
56434-96,0.08033240997229918,2017,0
56435-32,1,2017,4.737608019231538
56446-57,0.2222222222222222,2017,-2.3857732144261665
56450-71,0.52,2017,0
56451-79,0.06448979591836736,2017,-1.0987721415713554
56460-43,0.08387864366448541,2017,-0.5247964111173942
56479-33,0.11111111111111113,2017,-1.4967879571360265
56527-21,0.3600000000000001,2017,-3.9299076776855926
56528-74,0.30000000000000004,2017,0
56552-68,0.5,2017,0
56560-42,0.3090304709141275,2017,0.10245807606535516
56575-54,0.22448979591836732,2017,0
56583-10,0.06597222222222221,2017,0
56595-16,0.06916099773242632,2017,0.4141382308465988
56595-34,0.07728894173602852,2017,0.004447097715154325
56607-22,0.14000000000000004,2017,0
56607-31,0.30000000000000004,2017,0
56607-40,0.375,2017,0
56610-55,0.10367346938775508,2017,0.738017588988991
56617-66,0.10802469135802471,2017,0.6107394970830778
56631-16,0.19111111111111112,2017,-0.11966365681140813
56637-91,0.09141274238227148,2017,0
56638-81,0.1322314049586777,2017,-0.20994655936696233
56639-53,0.09504132231404958,2017,2.5553305300613136
56660-14,0.09141274238227146,2017,0.01016479477738341
56663-20,0.18518518518518523,2017,0.0025411986943696713
56669-77,0.18518518518518517,2017,3.196435007059622
56687-50,0.22448979591836732,2017,0.027953185638131463
56693-26,0.375,2017,2.2857833480153342
56697-76,0.08621073735798622,2017,-0.5058884267116757
56718-46,0.08220093562040544,2017,-1.2873668019218392
56730-79,0.5,2017,0
56745-10,0.13988229968311455,2017,0.67143576139863
56750-86,0.18000000000000002,2017,0
56752-12,0.14152892561983477,2017,-0.06276932774136924
56768-23,0.09190672153635115,2017,-0.3033022710134525
56771-11,0.08587257617728533,2017,0.806795509747977
56771-83,0.25,2017,0.7972279631655406
56773-18,0.18367346938775508,2017,-1.2570949408313057
56810-35,0.14792899408284027,2017,-1.1421412131415014
56816-74,1,2017,0
56819-98,0.08680555555555552,2017,0.0025411986942675837
56827-00,0.135,2017,-1.8679218728348435
56829-97,0.10640495867768593,2017,0.9541701481822245
56833-03,0.06492042893244997,2017,-0.60347233100119
56841-49,0.1824417009602195,2017,1.1076826609231145
56847-16,0.11000000000000004,2017,-0.6251476994333942
56852-47,0.12471655328798184,2017,0.732548088719027
56857-15,0.19526627218934914,2017,-0.04078823870165596
56871-91,0.14559999999999998,2017,0.20498139332638815
56872-63,1,2017,-0.6066157039079366
56889-10,0.4375,2017,0.35777475027337013
56928-25,1,2017,0
56946-25,0.08480000000000003,2017,0.2335609438928874
56978-02,0.13580246913580246,2017,0.3380425969351304
57015-10,0.16666666666666669,2017,-1.0422441861928674e-13
57078-28,0.1275510204081633,2017,0.002134600178148765
57081-07,0.13580246913580246,2017,-9.626843159988935e-14
57103-39,0.11997152011391954,2017,-0.4821948086336294
57170-44,0.18000000000000005,2017,-4.0185660633294225
57189-07,0.27335640138408307,2017,0
57225-61,0.15625,2017,0.02686410048344027
57227-68,0.3333333333333333,2017,0.5804868059860256
57241-72,0.18000000000000002,2017,0
57256-66,0.14186851211072665,2017,-2.341105128595434
57270-34,0.1239669421487603,2017,2.046321642142376
57281-59,0.16897506925207756,2017,1.2437366241416856
57281-86,0.19444444444444445,2017,-1.5499371829313604
57294-55,0.12426035502958582,2017,0.6857233753093848
57296-08,0.2777777777777778,2017,-3.9299076776855926
57300-85,0.16666666666666669,2017,0.0025411986943739
