Investor_Id,hhi,year,status,first,IT,early,age
11312-56,0.21875,2007,0.1340801260564465,0,0,1,7
11312-74,0.125,2007,0.19119088199431325,0,0,1,7
11312-92,0.08844953173777313,2007,3.7980777027829897,0,0,0,9
11313-10,0.15555555555555559,2007,1.5211064209009157,0,1,1,8
11313-28,0.06512396694214874,2007,2.9882820859852384,0,1,0,8
11313-46,0.1606805293005671,2007,-1.4227261916639782,0,1,0,9
11313-82,0.15625,2007,0,0,1,0,3
11314-00,0.42857142857142855,2007,0.025737234114620786,0,0,1,4
11315-08,0.16000000000000006,2007,0.02573723411462285,1,0,1,3
11315-62,0.17006802721088435,2007,0.02573723411462285,0,1,1,3
11315-89,0.19526627218934914,2007,-0.8812296353939261,0,1,1,8
11316-34,0.18877551020408162,2007,1.1909418343901292,0,1,1,4
11316-79,0.12387543252595157,2007,-1.0113323552004163,0,0,0,11
11317-42,0.07875432525951556,2007,-2.30795006279054,0,1,0,13
11317-60,0.057655954631379944,2007,-1.4002778764569703,0,0,1,8
11318-05,0.15625,2007,0,0,1,1,5
11318-50,1,2007,0,0,1,1,0
11318-77,0.034662867996201316,2007,0.5618088866322389,0,1,1,13
11318-86,0.08744247205785666,2007,-0.6931548766049114,0,1,0,10
11319-04,0.140625,2007,-0.0523771038094619,0,1,1,7
11319-67,0.27335640138408307,2007,0,0,1,0,9
11319-85,0.16262975778546712,2007,-3.9623200603814643,0,0,1,5
11320-03,0.07491082045184304,2007,-2.889326231476236,0,0,1,7
11320-39,0.1527777777777778,2007,0.08747983592044871,0,1,1,2
11320-48,0.125,2007,-0.42883915064505923,0,1,1,7
11320-66,0.07031249999999999,2007,-1.9700304506459305,0,1,1,11
11320-93,0.2777777777777778,2007,0,1,1,1,5
11321-29,0.20987654320987653,2007,0.4807347657838375,1,0,1,2
11322-28,0.08788927335640136,2007,0.7506366013735951,0,0,0,13
11322-46,0.1015625,2007,0,0,1,0,11
11322-55,0.2222222222222222,2007,0,0,0,1,4
11323-00,0.25,2007,0,1,0,1,6
11323-45,0.18000000000000002,2007,0.4748890464134732,0,1,1,2
11323-90,0.5555555555555556,2007,0,0,0,1,3
11324-08,0.16359309934562777,2007,0,0,0,1,8
11324-26,0.14403292181069963,2007,0.7145051992541325,0,1,0,9
11324-44,0.15000000000000002,2007,-0.19105211097090796,0,0,1,8
11324-80,0.07026627218934912,2007,1.48561266859034,0,0,1,9
11324-98,1,2007,0,0,0,1,0
11325-61,0.18367346938775508,2007,3.802716388942731,1,1,1,9
11325-79,0.375,2007,0,0,0,0,9
11325-97,0.5,2007,0,1,1,0,0
11326-15,0.375,2007,0,0,1,1,4
11326-24,0.0701317194731221,2007,-0.5024722481239217,0,1,1,10
11326-33,0.0508360123897183,2007,0.623334485589581,0,1,1,14
11327-32,0.16666666666666669,2007,0.10294893645848917,0,0,1,9
11327-41,0.1015625,2007,0.07721170234385558,0,1,1,12
11327-95,0.10562414266117968,2007,1.4409094312078596,0,0,1,8
11328-13,0.14644970414201183,2007,-0.18064557627618993,0,1,0,10
11328-22,0.0803537101114956,2007,-1.716637054091455,0,0,1,7
11328-40,0.1875,2007,0.05147446822924658,0,1,1,8
11328-58,0.13306122448979593,2007,1.2495139788818792,0,0,0,7
11328-67,0.06616257088846879,2007,-0.14971359640794443,0,1,0,10
11328-76,0.14398422090729782,2007,1.039884176596616,0,1,0,10
11329-12,0.22448979591836732,2007,0,1,0,1,2
11329-21,0.0541103017689906,2007,-0.382563166243357,0,0,1,6
11329-30,0.12499999999999997,2007,-1.369772881877066,0,0,1,8
11330-02,0.10013717421124828,2007,1.4052895462327426,0,1,1,6
11330-11,0.18518518518518517,2007,-2.5357104394816874,0,0,0,4
11330-83,0.09641873278236918,2007,-2.6837116498451263,0,1,0,8
11331-01,0.08204914618908789,2007,0.11867567493484435,0,1,1,7
11331-28,0.1629013079667063,2007,0.20627158493616923,0,1,1,9
11331-37,0.04815695600475629,2007,-1.9804943240582598,0,1,0,10
11331-46,0.10743801652892562,2007,1.292479102779271,0,1,1,8
11331-91,0.06689342403628117,2007,1.548348242777465,0,0,1,10
11332-63,0.3333333333333333,2007,0,1,0,1,3
11333-26,0.0616951435064389,2007,-3.0738016777463733,0,1,1,12
11333-44,0.046874999999999986,2007,1.788713760398327,0,0,1,8
11334-61,0.2777777777777778,2007,0,0,1,1,4
11335-42,0.03150000000000002,2007,0.02573723411462285,0,1,0,13
11335-51,0.125,2007,0.7072042750948299,0,0,0,5
11335-69,0.3333333333333333,2007,-0.026925106458385608,1,0,1,3
11336-32,0.07396449704142014,2007,-0.40400652450408825,0,1,1,9
11336-68,0.32179930795847755,2007,8.842390390685011e-15,0,0,1,6
11336-77,0.1111111111111111,2007,0.16964668851975628,0,1,1,10
11336-95,0.2777777777777778,2007,0,0,1,0,6
11337-31,0.16049382716049382,2007,-1.7176707939117333,0,1,0,6
11337-76,0.10090702947845803,2007,-1.5536650657921636,0,1,1,10
11338-03,0.048888888888888905,2007,0.407607447866395,0,0,1,10
11338-12,0.06138453217955651,2007,1.1700259160982898,0,1,0,12
11338-48,0.10204081632653064,2007,1.7803660118930813,0,0,1,8
11338-84,0.11000000000000001,2007,-1.5470575169685437,0,0,0,5
11338-93,0.3333333333333333,2007,0,1,1,1,9
11339-11,0.2892561983471074,2007,-0.10677097497477485,1,1,1,4
11339-29,0.08,2007,0,0,0,0,8
11339-74,0.18055555555555555,2007,0.1811656021972391,0,0,0,8
11339-83,0.375,2007,0,0,0,0,2
11340-19,0.1171875,2007,0,0,0,1,4
11340-28,0.16666666666666669,2007,-0.10640853616285571,0,1,0,8
11341-90,0.5,2007,0,0,1,1,0
11373-85,0.07429322813938198,2007,1.1530411562690703,0,0,1,5
11381-41,0.17346938775510204,2007,1.478968815848668,0,0,0,4
11392-75,0.26530612244897955,2007,0,0,1,0,6
11409-76,0.33333333333333337,2007,-1.1279681847827494,0,1,0,6
11410-03,0.5,2007,0.5623670697473613,0,0,0,0
11435-05,0.11111111111111113,2007,1.6157293450223833,0,0,0,7
11456-92,0.5555555555555556,2007,0,0,0,0,3
11513-26,0.1326530612244898,2007,2.148338943848116,0,1,1,5
11542-60,0.1015625,2007,0.057131745212235525,0,0,0,5
11605-96,0.06519742883379245,2007,2.6464772369956315,0,0,0,9
11665-72,0.326530612244898,2007,-0.882073472723395,0,0,0,7
11851-57,0.062399999999999976,2007,-2.939978094204781,0,1,1,11
11851-66,0.06232686980609419,2007,-0.043712215062112744,0,1,1,9
11852-02,0.10763888888888885,2007,-0.9112821632266866,0,0,0,6
11852-47,0.19444444444444448,2007,0.9151518400552056,0,1,1,6
11859-67,0.19526627218934917,2007,1.1018423546884026,0,1,0,7
11867-23,0.036980968858131485,2007,-1.2436054714975622,0,0,1,11
118673-20,1,2007,0,0,0,0,1
11877-94,0.125,2007,0,0,0,1,8
11984-32,0.28125,2007,0,0,0,0,6
121784-59,0.375,2007,0,0,0,1,8
121998-61,1,2007,0,NA,NA,NA,0
122407-93,0.5,2007,0,NA,NA,NA,0
123178-15,0.25,2007,0,1,1,1,5
12478-60,0.5555555555555556,2007,0,1,1,1,2
124929-64,0.20408163265306126,2007,0.6379856305381931,0,0,1,8
125088-22,1,2007,0,NA,NA,NA,0
125953-48,0.3333333333333333,2007,0,0,1,0,3
126152-11,1,2007,0,0,1,0,0
12621-34,0.2222222222222222,2007,0,0,0,1,8
12669-31,0.1875,2007,0,0,0,0,5
12697-93,1,2007,0,1,0,0,0
12749-50,0.10775047258979208,2007,0.62697740296613,0,0,1,11
13149-82,0.625,2007,3.236604619830807,0,0,1,3
13174-21,0.5,2007,0,0,0,1,8
13175-92,1,2007,0,NA,NA,NA,0
13176-01,1,2007,0,NA,NA,NA,0
13188-34,0.25,2007,0.2058978729169828,0,0,1,2
13260-79,0.5555555555555556,2007,0,0,0,0,0
13260-88,0.5555555555555556,2007,0,0,0,1,0
133922-08,0.20000000000000004,2007,0.23163510703159063,1,1,1,1
13419-01,0.375,2007,4.778843924066973,0,0,0,0
13473-10,0.28,2007,0,0,0,0,3
14138-74,0.12426035502958582,2007,0.20589787291697834,0,0,1,7
14143-15,0.10222222222222223,2007,0.9021452539157891,0,0,0,5
14146-57,0.22222222222222227,2007,0,0,0,1,5
14149-90,0.15625,2007,0,0,1,1,5
14160-25,0.375,2007,0,1,0,1,7
14533-66,1,2007,0,1,0,0,0
14625-91,1,2007,0,1,0,0,0
14632-93,0.5555555555555556,2007,0.4262795755291166,1,0,1,4
14777-02,0.3333333333333333,2007,0,0,0,0,5
14783-59,0.1388888888888889,2007,-1.3459435595556669e-15,0,0,1,6
14784-13,0.20000000000000004,2007,0,1,0,1,1
148770-82,0.25,2007,0,1,0,1,4
149534-83,1,2007,0,NA,NA,NA,0
151204-60,1,2007,0,NA,NA,NA,0
151294-06,0.1597222222222222,2007,0,0,1,0,10
152980-03,0.3333333333333333,2007,0,0,0,1,6
154806-40,1,2007,0,0,0,0,0
156823-03,1,2007,0,NA,NA,NA,0
157001-05,1,2007,0,0,0,0,0
161348-68,0.32,2007,0,0,1,1,5
162206-74,1,2007,0,NA,NA,NA,0
16436-44,1,2007,0,0,0,0,0
167962-87,1,2007,0,NA,NA,NA,0
168558-13,1,2007,0,0,1,1,0
170583-31,0.3055555555555556,2007,0.7662174919165243,0,0,1,6
179240-41,0.17125,2007,0,0,0,1,13
182563-30,1,2007,0,NA,NA,NA,0
184229-92,0.346938775510204,2007,0,0,1,0,7
222702-04,0.5,2007,0,0,0,0,1
224381-26,0.375,2007,0,0,1,0,3
224492-59,0.2345679012345679,2007,0.02573723411462285,0,0,0,6
224539-03,0.5,2007,0,0,0,1,1
226161-01,0.14000000000000004,2007,-2.398564744620284,0,0,0,8
226559-44,0.5,2007,0,0,0,0,8
226688-23,1,2007,0,NA,NA,NA,0
226688-32,1,2007,0,NA,NA,NA,0
227395-27,1,2007,0,1,0,1,0
228319-66,0.2222222222222222,2007,-3.602919791044947,0,0,1,3
24981-04,1,2007,0,1,1,1,0
25038-19,0.21875,2007,0,1,1,1,1
25163-83,0.109261186264308,2007,0.6321126615252254,0,0,0,9
25206-31,1,2007,0.0514744682292457,NA,NA,NA,0
25255-63,1,2007,0,0,0,0,1
25257-16,0.11111111111111113,2007,-1.2087550453183586,0,0,1,7
25264-09,0.1473922902494331,2007,1.377068089068329,0,1,0,5
25267-78,0.3888888888888889,2007,0,0,0,0,5
25306-12,0.375,2007,0,0,0,1,2
25310-62,0.18518518518518517,2007,0,0,1,1,8
25332-67,0.1527777777777778,2007,-0.02862920770274457,0,0,1,5
25338-70,1,2007,0,1,0,0,0
25344-37,0.375,2007,3.8037801856500786e-14,0,0,1,3
25380-82,0.3333333333333333,2007,0,1,0,1,2
25383-79,0.16666666666666669,2007,0.02573723411462285,1,1,1,4
25592-77,0.3600000000000001,2007,1.45535091193448,0,0,1,2
25915-87,0.20000000000000004,2007,0,1,1,0,6
29407-24,0.20000000000000004,2007,0,0,0,0,8
34108-03,0.25,2007,0,0,0,0,1
39276-28,0.30864197530864196,2007,9.474617312241954e-15,0,1,1,7
39277-27,0.22448979591836732,2007,0.2250766558614451,0,0,0,3
39717-73,0.13609467455621305,2007,0.10917106172107463,1,0,1,7
39894-31,0.06365258774538964,2007,-0.22348196520622648,0,0,1,9
39895-30,0.28,2007,0,0,0,1,1
40117-96,0.5,2007,0,1,0,1,1
40376-26,0.26530612244897955,2007,-12.655789775196927,1,0,1,5
40380-04,1,2007,0,0,0,0,1
40380-22,0.25,2007,0,1,1,1,1
40380-31,0.14285714285714285,2007,0,1,0,1,5
40392-37,0.16049382716049382,2007,0,1,0,1,2
40414-78,0.3333333333333333,2007,0,0,1,1,2
40443-13,0.20833333333333334,2007,0,0,1,0,9
40450-60,1,2007,0,0,0,1,0
40668-76,0.13580246913580246,2007,0,0,1,0,14
40732-48,0.14000000000000004,2007,0,1,0,1,3
40764-07,0.0635500365230095,2007,4.970150807641038,0,1,0,7
40785-58,0.3333333333333333,2007,0,0,0,0,0
40819-51,0.20000000000000004,2007,0,0,1,1,1
40829-14,0.25,2007,0,1,0,1,7
40845-43,0.375,2007,0,0,1,1,2
40849-39,0.42857142857142855,2007,0,0,0,1,4
40850-20,0.2653061224489796,2007,-0.49313894044471585,0,0,1,5
40993-12,0.125,2007,0.8818754884121525,0,1,0,4
40995-55,0.14285714285714285,2007,-1.4517856038698251,0,1,1,10
40998-88,0.17355371900826447,2007,-1.8377639171146993,0,0,1,7
41002-75,0.52,2007,0.0643430852865728,0,1,0,7
41003-11,0.22000000000000006,2007,0,0,0,0,11
41016-79,0.25,2007,0,0,0,1,7
41017-06,0.25000000000000006,2007,-1.1732513397177687e-14,0,0,0,9
41017-24,0.46875,2007,0,0,0,0,7
41020-03,0.15277777777777776,2007,0,1,0,1,11
41021-92,0.2222222222222222,2007,-2.447539932523861,0,0,0,3
41680-18,0.154320987654321,2007,1.1524290327538285e-15,0,1,0,6
41693-68,0.1875,2007,-0.05158843443266916,1,0,1,8
41706-10,0.5555555555555556,2007,0.1429394531592878,0,0,0,3
41762-98,1,2007,0,0,0,0,0
41771-53,0.5,2007,0,0,0,1,3
41895-55,0.20000000000000004,2007,0,0,1,1,8
42143-32,1,2007,0,0,0,0,0
42155-83,0.12802768166089967,2007,0,0,0,0,6
42183-19,0.22448979591836732,2007,2.315682913620496,0,1,1,1
42189-31,1,2007,0,1,0,1,0
42202-18,0.07177734375,2007,0.6085528571706049,0,1,0,10
42202-81,0.22222222222222227,2007,0,0,0,1,3
42240-79,0.5,2007,0,0,0,1,1
42242-14,0.375,2007,0,0,0,1,7
42248-71,0.34375,2007,0,0,0,0,8
42252-85,1,2007,0,0,1,0,6
42258-16,1,2007,0,0,1,0,6
42259-06,0.21875,2007,-0.4615376510334432,0,1,1,2
42264-91,0.3203125,2007,0,0,1,0,6
42278-77,0.09695290858725761,2007,0,0,0,0,8
42278-86,0.15625,2007,0.02573723411462285,0,1,1,3
42282-37,0.44000000000000006,2007,0,1,0,1,5
42283-18,0.28,2007,3.7142518799267763,0,1,0,2
42297-04,0.16666666666666669,2007,1.7301877506341974,0,1,0,5
42300-10,0.3333333333333333,2007,0,0,0,0,3
42305-95,0.22666666666666668,2007,0,0,0,1,4
42308-83,0.5,2007,0,1,0,1,3
42326-38,0.5,2007,0,0,0,0,0
42336-37,0.08641975308641975,2007,1.055259828810418,0,1,0,8
42340-15,0.25,2007,0,1,0,1,6
42342-49,1,2007,0,0,1,0,0
42344-47,0.375,2007,0,0,0,0,9
42348-43,0.375,2007,0,0,0,0,5
42360-22,0.11418685121107267,2007,0,0,1,1,5
42360-31,0.28,2007,-2.39727309090207,0,1,1,8
42365-62,0.355,2007,-5.921203263047548,0,0,0,5
42389-47,1,2007,-1.5540912813052996,0,0,1,0
42389-74,1,2007,0,NA,NA,NA,0
42463-99,0.22448979591836732,2007,0,0,0,0,2
42465-43,0.15625000000000003,2007,0.24071246776204927,0,0,1,5
42520-24,0.25925925925925924,2007,0.02573723411462285,1,0,1,4
42711-76,0.42857142857142855,2007,0.7227391268999905,0,0,0,7
42715-00,0.12465373961218837,2007,0,1,1,1,2
42715-09,0.20987654320987653,2007,0,1,1,1,1
42723-82,0.3333333333333333,2007,0,0,0,1,2
42728-77,0.20000000000000004,2007,0,0,1,1,4
42741-91,0.2345679012345679,2007,2.393209922398829,0,1,1,5
42757-93,0.5,2007,0,0,0,0,3
42775-48,0.1527777777777778,2007,0,0,1,1,11
42784-39,0.20987654320987653,2007,0.0514744682292457,0,0,1,5
42785-11,1,2007,0,0,0,0,0
42788-17,1,2007,0,1,1,1,0
42790-60,1,2007,0,0,0,1,0
42833-44,0.375,2007,0,1,1,1,1
42834-43,0.14285714285714288,2007,-1.2062400139408107,1,0,1,2
42841-27,0.13580246913580246,2007,0,0,1,0,9
42846-31,0.2977777777777778,2007,0,0,0,1,6
42849-46,0.5,2007,0,0,1,0,7
42850-00,0.18518518518518517,2007,-0.8541039893526211,0,1,0,6
42855-58,0.25,2007,0.18433093750645316,0,1,0,1
42856-84,1,2007,0,1,1,1,0
42857-74,1,2007,0,0,0,1,0
42864-40,0.3333333333333333,2007,0,1,0,1,0
42871-51,0.07465277777777778,2007,-0.20244966652709576,0,1,1,13
42874-30,1,2007,0,0,1,0,0
42883-84,0.12426035502958582,2007,0.02573723411462285,1,0,1,2
42906-61,0.5555555555555556,2007,0,0,1,1,7
42909-13,0.14285714285714285,2007,0,1,0,1,3
42925-33,0.3333333333333333,2007,0,0,1,1,6
42926-23,0.3061224489795918,2007,4.520767424659644,0,1,1,5
42944-05,0.06666666666666667,2007,-2.106438020559902,1,0,1,11
42955-30,0.17,2007,0,1,0,1,9
42968-17,1,2007,0,0,0,0,0
42999-58,0.5,2007,0.1029489364584914,1,1,1,2
43014-79,0.18367346938775508,2007,0,1,1,1,1
43039-27,0.130859375,2007,0.4830379046722352,0,1,1,7
43058-08,0.12000000000000002,2007,0,0,0,0,4
43075-63,0.5,2007,0.045040159700589985,1,1,1,0
43081-57,0.25,2007,0,0,1,0,7
43126-03,0.2222222222222222,2007,0.19200710851438266,0,1,1,1
43133-95,0.08539944903581267,2007,-2.313088197970375,0,1,0,9
43140-61,0.16666666666666669,2007,0,0,0,0,11
44756-83,1,2007,0,1,1,1,0
44791-39,0.28,2007,0,1,1,1,8
45704-44,0.09333333333333334,2007,0,0,1,1,2
47556-19,0.5,2007,0,0,1,1,0
47659-78,0.5510204081632654,2007,-5.502652670850266,0,0,1,4
48126-25,0.25,2007,0,0,0,1,8
48176-38,0.10204081632653061,2007,0,1,1,1,2
49309-12,0.3333333333333333,2007,-0.1778502257188275,1,0,0,6
49922-29,0.5,2007,0,0,1,1,0
50883-76,1,2007,0,0,1,0,0
50893-66,0.28,2007,0,0,0,1,8
50900-41,0.16666666666666669,2007,0,0,1,0,1
50901-94,0.13000000000000003,2007,-0.023516119611815663,0,1,0,8
50906-26,0.25,2007,0,0,1,1,2
50911-84,0.44000000000000006,2007,0,0,1,1,7
50913-46,0.10743801652892562,2007,0,0,0,1,4
50917-42,0.16000000000000006,2007,-0.48727488514805495,0,0,1,4
50918-14,0.5,2007,0,0,1,0,0
50918-68,0.3333333333333333,2007,0,0,1,1,1
50925-70,0.3333333333333333,2007,0,1,0,1,3
50927-05,0.34375,2007,0,0,1,1,6
50933-17,0.25,2007,0.02573723411462285,0,0,0,4
50937-31,0.20987654320987653,2007,1.2249662417678455,1,0,1,5
50943-70,0.25,2007,0,0,1,1,0
50946-31,0.5555555555555556,2007,0,1,1,1,0
50949-10,0.5,2007,0.02573723411462285,0,0,1,0
50957-65,1,2007,0.02573723411462285,NA,NA,NA,0
50959-27,0.18367346938775508,2007,0.3499496037628646,0,1,1,2
50974-39,0.3194444444444444,2007,-3.525774433753611,0,0,0,7
50980-24,0.5,2007,0,1,0,1,2
50980-60,0.06271604938271606,2007,-1.5904310541018423e-14,0,1,1,8
50980-69,1,2007,0,0,0,1,0
50981-14,0.5,2007,0,0,1,0,0
50987-89,0.14285714285714285,2007,0,0,1,1,7
50990-59,0.15625,2007,0.02573723411462285,1,1,1,6
50991-31,0.32231404958677684,2007,-1.4381687373549406,0,1,1,4
50993-92,0.28,2007,5.084508129932585,0,0,0,11
50994-01,0.5,2007,0,0,0,0,2
51001-57,0.25,2007,0.2834151083528067,0,1,1,7
51004-09,0.5555555555555556,2007,0.02573723411462103,0,0,1,7
51004-18,0.3333333333333333,2007,0,1,1,1,5
51004-36,1,2007,0,1,0,0,0
51004-54,0.11564625850340132,2007,0.3621379828612072,0,1,0,7
51004-81,0.05500000000000002,2007,0,0,0,1,7
51005-53,1,2007,0,0,1,1,0
51005-80,0.1080332409972299,2007,-0.628122904045268,0,1,1,7
51006-25,1,2007,0,0,0,1,0
51007-51,0.25,2007,0,0,0,1,0
51009-31,0.5555555555555556,2007,0,0,1,0,2
51009-49,0.2777777777777778,2007,0,0,1,0,3
51020-65,0.12018140589569157,2007,0.5037144391004718,0,1,1,7
51021-91,0.5,2007,0,0,0,0,2
51023-17,1,2007,0,1,0,1,0
51029-47,0.375,2007,0,1,1,1,1
51032-62,1,2007,0,0,0,0,0
51035-59,1,2007,0,0,1,1,0
51037-39,0.2777777777777778,2007,1.3437594273786713,0,1,1,1
51037-48,0.625,2007,0.2209691412835253,0,0,0,3
51038-29,1,2007,0,0,0,0,7
51038-56,0.375,2007,0,0,0,1,2
51041-26,0.25,2007,0,0,1,0,9
51042-43,0.28,2007,0,0,1,1,4
51042-70,0.3333333333333333,2007,0,0,0,0,3
51042-88,1,2007,0,NA,NA,NA,0
51043-24,0.5555555555555556,2007,0,0,0,0,2
51043-51,0.5061728395061729,2007,0,0,0,1,7
51044-86,0.11500000000000005,2007,0,0,1,1,8
51048-19,1,2007,0,0,1,0,0
51048-28,0.1953125,2007,0,0,1,1,8
51048-37,0.16049382716049382,2007,1.1761341101371663,0,1,1,7
51061-60,0.18000000000000002,2007,-1.661644750466724,1,1,1,3
51062-77,0.19387755102040818,2007,1.6854820230503275e-14,0,1,1,7
51063-49,0.07333333333333333,2007,-1.498179082591047,0,1,1,7
51069-07,0.18367346938775508,2007,-5.452379882982062,0,1,1,3
51073-93,0.3333333333333333,2007,0,0,0,1,4
51076-45,0.12000000000000002,2007,0,0,1,1,8
51076-81,0.25,2007,0,0,1,0,7
51077-44,0.2231404958677686,2007,0,0,0,0,14
51084-55,0.375,2007,0,0,0,0,6
51089-77,0.34375,2007,0,0,0,0,6
51094-72,0.5,2007,0,1,1,1,5
51094-81,0.20000000000000004,2007,0,0,0,1,1
51095-62,0.5555555555555556,2007,1.0426677995162064,0,1,1,1
51099-22,0.3333333333333333,2007,0,0,0,1,2
51102-10,1,2007,0,0,1,0,0
51111-19,0.3600000000000001,2007,-1.2033064550272918,0,1,1,6
51111-37,0.375,2007,0,0,0,1,1
51116-68,0.28,2007,0.02573723411462285,1,0,0,2
51118-21,0.1458333333333333,2007,-2.018935272129425,0,1,1,7
51125-05,0.10000000000000003,2007,0,0,0,1,5
51132-34,0.3061224489795918,2007,1.5547005625359534e-15,0,0,0,4
51135-58,1,2007,0.8165020118320498,0,0,1,0
51143-68,0.5,2007,1.0553509478925334,0,0,1,2
51144-13,1,2007,0,0,0,1,0
51161-05,0.08333333333333336,2007,0,0,1,1,7
51167-44,0.12802768166089967,2007,0.01875507329555146,0,0,1,8
51167-62,0.09640831758034026,2007,1.37437380574736,0,1,1,6
51180-58,1,2007,0.02573723411462285,1,0,1,0
51181-66,0.5,2007,0,1,0,1,0
51187-33,0.3600000000000001,2007,0,0,0,1,9
51189-94,0.10059171597633138,2007,-1.3680457755079876,1,1,1,7
51191-65,0.20000000000000004,2007,0,1,1,0,10
51201-10,0.25,2007,0.053546788334905705,0,1,1,7
51209-02,0.24000000000000007,2007,0,0,1,1,4
51219-01,0.3961218836565097,2007,4.1606672963521145,0,1,0,9
51243-40,0.16049382716049382,2007,0,0,1,0,3
51249-07,0.18367346938775508,2007,0,0,1,1,8
51249-34,0.2653061224489796,2007,0.8148171769755848,0,1,1,3
51253-84,0.5,2007,0,0,0,0,1
51257-26,0.18518518518518517,2007,0,0,0,0,9
51262-57,0.2839506172839506,2007,-0.42733199179781123,0,0,0,7
51263-47,1,2007,0,0,0,1,0
51269-50,0.18367346938775508,2007,0,1,1,0,5
51273-01,0.1715976331360947,2007,-0.3752689925203385,0,1,0,7
51288-13,0.5555555555555556,2007,0.5755029347368723,0,0,0,9
51290-83,0.26530612244897955,2007,0,1,1,1,7
51296-59,0.5,2007,-0.3273989321551618,0,0,0,0
51299-20,1,2007,0,NA,NA,NA,0
51312-97,0.3333333333333333,2007,0,0,0,1,4
51313-15,0.20987654320987653,2007,0.9127272318003699,0,0,0,8
51327-55,0.5,2007,-0.47259755460391867,1,0,1,1
51375-79,1,2007,6.3549291031607344,0,0,0,0
51375-97,0.13609467455621305,2007,0.02573723411462285,0,0,0,6
51389-83,0.33333333333333337,2007,2.842789333953121e-14,0,0,0,6
51405-22,0.125,2007,0,0,1,0,5
51410-53,0.5555555555555556,2007,0,1,0,1,1
51423-40,1,2007,0,0,0,1,0
51425-20,0.5,2007,2.4589964225601064,NA,NA,NA,0
51428-17,0.5,2007,0,0,0,0,2
51435-46,1,2007,0.12868617057311219,0,0,1,0
51438-79,0.15235457063711913,2007,0,0,0,0,9
51440-95,0.11499999999999999,2007,2.7055978508122513,0,1,0,8
51441-13,0.25,2007,0.8968108313580289,0,0,0,2
51441-85,0.16444444444444445,2007,-0.876742607155852,0,1,1,8
51446-26,0.5,2007,0,0,0,0,1
51455-80,0.4074074074074074,2007,0.1837605668959126,0,1,0,6
51460-12,1,2007,0,1,1,1,0
51463-27,0.5,2007,0,0,0,1,2
51468-67,1,2007,0,0,1,1,0
51472-45,1,2007,0,0,1,1,0
51472-99,0.5,2007,0,0,0,1,0
51480-10,0.5,2007,0,NA,NA,NA,0
51480-28,0.33333333333333337,2007,0,0,0,1,0
51485-95,0.3333333333333333,2007,-0.5147904691454647,0,1,0,3
51490-27,0.28,2007,0.12225186204445854,0,0,1,4
51490-72,0.10726643598615916,2007,-0.1521129916041912,1,1,1,10
51499-90,1,2007,0,0,0,1,0
51505-39,0.625,2007,0,0,1,1,4
51507-64,1,2007,0,1,1,1,0
51508-99,1,2007,0,0,1,1,0
51509-53,0.28,2007,-0.17872669931952087,0,0,0,6
51529-33,0.3333333333333333,2007,0,0,1,0,7
51536-62,0.52,2007,1.4778603418483067,0,0,0,5
51536-80,1,2007,0,0,1,0,0
51540-85,0.375,2007,0.02573723411462285,0,0,0,2
51562-45,1,2007,0,0,1,1,1
51563-35,1,2007,0,0,1,0,0
51566-05,1,2007,0,0,0,1,0
