Investor_Id,hhi,year,status,first,IT,early,age,niche_width,mean_first,mean_early,mean_IT,mean_age,mean_status
11138-68,0.18367346938775508,2004,0,1,0,1,9,0.1941748628190123,1,1,0,5,0
11138-68,0.13580246913580246,2005,0,1,0,1,10,0.20936104709428394,1,1,0,6,0
11138-68,0.11111111111111113,2006,0,1,0,1,11,0.17015749565361926,1,1,0,6.833333333333333,0
11138-68,0.09000000000000002,2007,0,1,0,1,12,0.1580494694539154,1,1,0,7.571428571428571,0
11138-68,0.07728894173602853,2008,1.0335110902626314,1,0,1,13,0.1389306263843646,1,1,0,8.25,0.12918888628282893
11138-68,0.072265625,2009,2.97629720134283,1,0,1,14,0.12942428487766722,1,1,0,8.88888888888889,0.44553425462282903
11138-68,0.07202216066481992,2010,1.9255363418719122,0,0,1,15,0.11871069189295559,0.9,1,0,9.5,0.5935344633477373
11138-68,0.06382978723404255,2011,-0.39867621131738434,1,0,1,16,0.10624758238308209,0.9090909090909091,1,0,10.090909090909092,0.5033334929236354
11138-68,0.05624142661179699,2012,-1.6131087027269437,0,0,1,17,0.09355369949437753,0.8333333333333334,1,0,10.666666666666666,0.3269633099527538
11138-68,0.055681531872008055,2013,0.9705272103361782,0,0,1,18,0.07871218973858962,0.7692307692307693,1,0,11.23076923076923,0.37646822536686336
11138-68,0.055999999999999994,2014,0.8457444511671652,0,0,1,19,0.07111032660906835,0.7142857142857143,1,0,11.785714285714286,0.40998795578117064
11138-68,0.05139384330823092,2015,0.2563773964529492,0,0,1,20,0.067245583740578,0.6666666666666666,1,0,12.333333333333334,0.3997472518259559
11138-68,0.04696745562130176,2016,-0.484523637716954,0,0,1,21,0.06439145967913297,0.625,1,0,12.875,0.344480321229524
11138-68,0.04746943514787244,2017,-0.6362431994544371,0,0,1,22,0.06174802109399392,0.5882352941176471,1,0,13.411764705882353,0.28679070236576154
11138-68,0.04824892920131014,2018,-0.9056362525490841,0,0,1,23,0.0598270083418161,0.5555555555555556,1,0,13.944444444444445,0.2205447604260479
11138-77,1,2004,0,1,1,1,0,0,1,1,1,0,0
11138-77,0.375,2005,0,0,1,1,1,0.21247306523310516,0.5,1,1,0.5,0
11138-77,0.28,2007,0,0,1,1,3,0.13388843791507288,0.3333333333333333,1,1,1.3333333333333333,0
11138-77,0.22222222222222227,2008,0,1,1,1,4,0.11761291687771537,0.5,1,1,2,0
11138-77,0.21875,2009,0,0,1,1,5,0.10470600819151277,0.4,1,1,2.6,0
11138-77,0.18518518518518517,2010,0,0,1,1,6,0.0871242927897099,0.3333333333333333,1,1,3.1666666666666665,0
11138-77,0.16000000000000003,2012,0,0,1,1,8,0.082165355953701,0.2857142857142857,1,1,3.857142857142857,0
11138-86,0.5,2002,0,0,1,0,0,1,0,0,1,0,0
11138-86,0.28,2003,0.041526083882356866,0,1,0,1,0.2782576906954427,0,0,1,0.5,0.020763041941178433
11138-86,0.25,2004,3.3525913835950045,0,1,0,2,0.25293416014488834,0,0,1,1,1.1313724891591204
11138-86,0.125,2005,4.2966238209379,0,1,0,3,0.20008917107705979,0,0,1,1.5,1.9226853221038154
11138-86,0.13500000000000004,2006,-1.7093767400408775,0,1,0,4,0.1715112239864418,0,0,1,2,1.1962729096748768
11138-86,0.113423517169615,2007,-1.4234850151018554,0,1,0,5,0.13526596232719212,0,0,1,2.5,0.7596465888787548
11138-86,0.12653061224489792,2008,0.07947446067683317,0,1,0,6,0.1090055017196352,0,0,1,3,0.662479141992766
11138-86,0.11911357340720218,2009,0.47876253700888005,0,1,0,7,0.10014421242733573,0,0,1,3.5,0.6395145663697802
11138-86,0.1275,2010,-4.992060072025439,0,1,0,8,0.0904457292691303,0,0,1,4,0.013784050992533596
11138-86,0.12131519274376412,2011,4.603386602968995,0,1,0,9,0.08601499375405097,0,0,1,4.5,0.47274430619017976
11138-86,0.1239669421487603,2012,-2.2694033778227913,0,1,0,10,0.080987531985257,0,0,1,5,0.22345815309809147
11138-86,0.12381852551984882,2013,1.8324305980332238,0,1,0,11,0.06765026247925698,0,0,1,5.5,0.35753919017601915
11138-86,0.1226799456767768,2015,-2.151210703991348,0,1,0,13,0.049013561232831855,0,0,1,6.076923076923077,0.16455842908622165
111389-59,1,2006,0,NA,NA,NA,0,0,NA,NA,NA,0,0
11139-04,1,1994,0,1,0,1,0,0,1,1,0,0,0
11139-04,0.5,1999,0,0,0,0,5,1,0.5,0.5,0,2.5,0
11139-04,0.375,2000,0,0,0,1,6,0.37452947478312104,0.3333333333333333,0.6666666666666666,0,3.6666666666666665,0
11139-04,0.20000000000000004,2002,0.07742133172352555,0,0,1,8,0.27714622181364656,0.25,0.75,0,4.75,0.01935533293088139
11139-04,0.19526627218934914,2003,0.0037735469935898922,0,0,1,9,0.25054172178933604,0.2,0.8,0,5.6,0.01623897574342309
11139-04,0.2160493827160494,2004,1.1008888109295758,0,0,1,10,0.23016449134283715,0.16666666666666666,0.8333333333333334,0,6.333333333333333,0.19701394827444854
11139-04,0.19727891156462585,2005,1.3442780585542222,0,0,1,11,0.19991393924542633,0.14285714285714285,0.8571428571428571,0,7,0.36090882117155904
11139-04,0.19092627599243855,2006,2.2987484361354142,0,0,1,12,0.17108920770050018,0.125,0.875,0,7.625,0.603138773042041
11139-04,0.14795918367346936,2007,-0.27261857791219096,0,0,1,13,0.1412004566031321,0.1111111111111111,0.8888888888888888,0,8.222222222222221,0.5058324007137931
11139-04,0.12799167533818934,2008,-2.188933414029888,0,0,1,14,0.1552301759550292,0.1,0.9,0,8.8,0.23635581923942492
11139-04,0.12396694214876033,2009,0.8835894413287516,0,0,1,15,0.14134490132473834,0.09090909090909091,0.9090909090909091,0,9.363636363636363,0.2951952394293637
11139-04,0.11357340720221604,2010,3.6766282354577626,0,0,1,16,0.12986302409879288,0.08333333333333333,0.9166666666666666,0,9.916666666666666,0.5769813224317303
11139-04,0.10302457466918716,2011,0.9110119104827982,0,0,1,17,0.11936765474458645,0.07692307692307693,0.9230769230769231,0,10.461538461538462,0.6026759830510432
11139-04,0.0998263888888889,2012,-0.6341231947168502,0,0,1,18,0.1089102404636223,0.07142857142857142,0.9285714285714286,0,11,0.5143331846390508
11139-04,0.09190672153635117,2013,1.7449813016643316,0,0,1,19,0.09243621735815488,0.06666666666666667,0.9333333333333333,0,11.533333333333333,0.5963763924407363
11139-04,0.09202831640504767,2014,2.5998793007035634,0,0,0,20,0.08673450018951567,0.0625,0.875,0,12.0625,0.7215953242071629
11139-04,0.09055555555555558,2015,-1.0396625729053206,0,0,0,21,0.07970236078377957,0.058823529411764705,0.8235294117647058,0,12.588235294117647,0.6179919184946638
11139-04,0.0927170115560333,2017,0.5186955581254415,0,0,1,23,0.06897416797887945,0.05555555555555555,0.8333333333333334,0,13.166666666666666,0.612475454029707
11139-13,0.5,2001,0.4820433539802066,0,0,0,0,1,0,0,0,0,0.4820433539802066
11139-13,0.21875,2002,2.548473854012151,0,0,0,1,0.2265590972161388,0,0,0,0.5,1.5152586039961788
11139-13,0.2066115702479339,2003,0.13993712156850818,0,0,0,2,0.29321333355517304,0,0,0,1,1.056818109853622
11139-13,0.19387755102040816,2004,-1.7929425042337506,0,0,0,3,0.2516031988460582,0,0,0,1.5,0.34437795633177887
11139-13,0.18518518518518517,2005,-0.7729859900495837,0,0,0,4,0.2269694220711428,0,0,0,2,0.12090516705550636
11139-13,0.19,2006,-1.1584779157036014,0,0,0,5,0.2021479272492103,0,0,0,2.5,-0.09232534673767827
11139-13,0.18055555555555555,2007,0.777645326996418,0,0,0,6,0.18156414679233157,0,0,0,3,0.03195617808147834
11139-13,0.16598079561042522,2008,-1.3861899682107874,0,0,0,7,0.16311309908936977,0,0,0,3.5,-0.14531209020505487
11139-13,0.17346938775510204,2009,1.8405156681676274,0,0,0,8,0.15176023796820537,0,0,0,4,0.07533543850302094
11139-13,0.19375573921028466,2010,2.104430215289817,0,0,0,9,0.1371118976944814,0,0,0,4.5,0.27824491618170055
11139-13,0.193469387755102,2011,-0.22986936852711617,0,0,0,10,0.1207350112347142,0,0,0,5,0.232052708480899
11139-13,0.19806094182825482,2012,1.6535493791093945,0,0,0,11,0.1115955148615827,0,0,0,5.5,0.35051076436660694
11139-13,0.2044707429322814,2013,1.786345268242193,0,0,0,12,0.10081477121397987,0,0,0,6,0.4609595723570366
11139-13,0.1975,2014,2.134841005052849,0,0,0,13,0.09442826639435876,0,0,0,6.5,0.580522531835309
11139-13,0.20404521118381921,2015,-3.0443702135964728,0,0,0,14,0.08817560740483378,0,0,0,7,0.33886301547319014
111395-26,0.15625,2014,-4.247504577935941e-15,0,0,1,0,0.20194149464435548,0,1,0,0,-4.247504577935941e-15
111395-26,0.07396449704142014,2015,1.3178453763653205e-13,0,0,1,1,0.10422944175817361,0,1,0,0.5,6.376851652929806e-14
111395-26,0.07958477508650517,2016,0,0,1,1,2,0.08712376429553059,0,1,0.3333333333333333,1,4.251234435286537e-14
111395-26,0.08244897959183672,2017,-9.339339136804061e-15,0,1,1,3,0.07983176416676853,0,1,0.5,1.5,2.954942348044801e-14
111395-26,0.08179012345679017,2018,-1.5115861714804474e-14,0,1,1,4,0.0760252316454494,0,1,0.6,2,2.0616366441397514e-14
11140-03,1,2000,0,0,0,0,0,0,0,0,0,0,0
11140-03,0.5,2001,0,0,0,0,1,1,0,0,0,0.5,0
11140-03,0.3827160493827161,2002,0,0,0,0,2,0.24740686444181137,0,0,0,1,0
11140-03,0.3553719008264462,2003,0,0,0,0,3,0.3085105418516607,0,0,0,1.5,0
11140-03,0.38888888888888895,2004,-3.713849808028689e-15,0,0,0,4,0.2904088217877815,0,0,0,2,-7.427699616057378e-16
11140-03,0.3609467455621302,2005,0,0,0,0,5,0.2728277852147377,0,0,0,2.5,-6.189749680047815e-16
11140-03,0.3469387755102041,2006,-7.651000503830714e-15,0,0,0,6,0.24341862912465698,0,0,0,3,-1.6235500445513432e-15
11140-03,0.3688888888888889,2008,0,0,0,0,8,0.2053588956435433,0,0,0,3.625,-1.4206062889824253e-15
11140-03,0.390625,2012,0,0,0,0,12,0.16268876177584468,0,0,0,4.555555555555555,-1.2627611457621558e-15
11140-03,0.345679012345679,2013,5.79229793689116e-14,0,0,1,13,0.14274833503456552,0,0.1,0,5.4,4.65581290570522e-15
11140-03,0.3130193905817174,2015,1.7395485805301636e-14,0,0,1,15,0.12738742732677777,0,0.18181818181818182,0,6.2727272727272725,5.813964987486712e-15
11140-03,0.2698412698412698,2016,0,0,0,1,16,0.12622967170256086,0,0.25,0,7.083333333333333,5.329467905196153e-15
11140-03,0.25206611570247933,2017,1.0820651128875153e-14,0,0,1,17,0.11437925339647549,0,0.3076923076923077,0,7.846153846153846,5.751866614709923e-15
11140-12,1,2004,0,0,0,1,0,0.4087289911338433,0,1,0,0,0
11140-12,0.3333333333333333,2010,0,0,0,1,6,0.12260077048486463,0,1,0,3,0
11140-12,0.375,2011,0,0,0,1,7,0.10594694356757328,0,1,0,4.333333333333333,0
11140-30,1,2001,0,1,0,0,0,0,1,0,0,0,0
11140-30,0.5510204081632654,2007,0,0,0,0,6,0.13638384159600137,0.5,0,0,3,0
11140-75,1,2007,0.0514744682292457,1,0,1,0,0,1,1,0,0,0.0514744682292457
11140-75,0.5555555555555556,2008,-5.128854522401097,1,0,1,1,0.20082813467047145,1,1,0,0.5,-2.538690027085926
11140-75,0.625,2009,-0.4974173420020621,1,0,1,2,0.1555548868592993,1,1,0,1,-1.8582657987246378
11140-75,0.44000000000000006,2010,-1.0611034571590503,1,0,1,3,0.12189817566302065,1,1,0,1.5,-1.658975213333241
11140-75,0.33333333333333337,2012,0.727265505600434,1,0,1,5,0.12182495554243723,1,1,0,2.2,-1.1817270695465059
11140-75,0.3553719008264462,2013,-0.5186465748368619,1,0,1,6,0.10117134593316825,1,1,0,2.8333333333333335,-1.0712136537615653
11140-75,0.37755102040816324,2014,-0.45404404614517846,1,0,1,7,0.08760557594182307,1,1,0,3.4285714285714284,-0.9830465669592243
11140-75,0.38666666666666666,2015,-0.24191007226491926,1,0,1,8,0.07661991157707992,1,1,0,4,-0.8904045051224362
11140-75,0.37000000000000005,2017,0.3337324745122754,1,0,1,10,0.06328241738242524,1,1,0,4.666666666666667,-0.7543892851630238
11140-75,0.3786848072562357,2018,-0.3101952002755423,1,0,1,11,0.0585301610805663,1,1,0,5.3,-0.7099698766742757
11140-84,1,2005,0,NA,NA,NA,0,0,NA,NA,NA,0,0
11140-93,1,2003,0,1,0,1,0,1,1,1,0,0,0
11140-93,0.5,2004,0,1,0,1,1,0.3407495392810196,1,1,0,0.5,0
11140-93,0.25,2005,-0.18267273145956286,1,0,1,2,0.2719505482877985,1,1,0,1,-0.060890910486520955
11140-93,0.22222222222222227,2006,-0.5862055623631915,1,0,1,3,0.23350964899790186,1,1,0,1.5,-0.1922195734556886
11140-93,0.15702479338842976,2007,1.1427123227703913,1,0,1,4,0.1738487064265265,1,1,0,2,0.07476680578952737
11140-93,0.12465373961218837,2008,-1.1781164317966626,1,0,1,5,0.20528283781488466,1,1,0,2.5,-0.1340470671415043
11140-93,0.1033057851239669,2009,-1.1171387021937016,1,0,1,6,0.1876277558842392,1,1,0,3,-0.2744887292918182
11140-93,0.11058263971462544,2010,-3.6002828919480723,1,0,1,7,0.15662680570527546,1,1,0,3.5,-0.69021299962385
11140-93,0.09825528007346196,2011,0.04261738186463403,1,0,1,8,0.13932491586309478,1,1,0,4,-0.6087874016806851
11140-93,0.10059171597633133,2012,0.11025133246874418,0,0,0,9,0.12045347623676761,0.9,0.9,0,4.5,-0.5368835282657421
11140-93,0.09823449524671794,2013,2.2615474497766916,0,0,0,10,0.10425871500927365,0.8181818181818182,0.8181818181818182,0,5,-0.28248071208006637
11140-93,0.10069444444444442,2014,1.0317120019958614,0,0,0,11,0.09609055262182042,0.75,0.75,0,5.5,-0.17296465257373905
11140-93,0.09839999999999997,2015,-1.8804449807467305,0,0,0,12,0.08758001786760784,0.6923076923076923,0.6923076923076923,0,6,-0.30430929320243066
11140-93,0.1057692307692308,2016,1.157111389164614,0,0,0,13,0.07881701670244069,0.6428571428571429,0.6428571428571429,0,6.5,-0.19992210160478466
11140-93,0.11454046639231825,2017,1.1809454407935651,0,0,0,14,0.07377826441108881,0.6,0.6,0,7,-0.10786426544489466
11140-93,0.10463733650416165,2018,-0.9190877776947909,0,0,0,15,0.07068251359904243,0.5625,0.5625,0,7.5,-0.15856573496051318
11141-11,0.5,2003,0,1,0,1,0,1,1,1,0,0,0
11141-11,0.3600000000000001,2004,9.026864658781527e-15,0,0,1,1,0.24205432179499642,0.5,1,0,0.5,4.5134323293907635e-15
11141-11,0.34375,2005,0,0,0,0,2,0.21781383738583338,0.3333333333333333,0.6666666666666666,0,1,3.008954886260509e-15
11141-11,0.3400000000000001,2006,1.7597786443593734e-15,0,0,0,3,0.18778940295523017,0.25,0.5,0,1.5,2.6966608257852252e-15
11141-11,0.3472222222222222,2007,5.609414015965898e-15,0,0,0,4,0.17103902912869362,0.2,0.4,0,2,3.2792114638213598e-15
11141-11,0.2734375,2008,0,0,0,0,5,0.14699965255276137,0.16666666666666666,0.3333333333333333,0,2.5,2.7326762198511332e-15
11141-11,0.24691358024691357,2009,0,0,0,1,6,0.1333621263317635,0.14285714285714285,0.42857142857142855,0,3,2.342293902729543e-15
11141-11,0.21,2010,0,0,0,1,7,0.1164167132533388,0.125,0.5,0,3.5,2.04950716488835e-15
11141-11,0.19008264462809918,2011,3.7207485947060164,0,0,1,8,0.1058523117574558,0.1111111111111111,0.5555555555555556,0,4,0.4134165105228925
11141-11,0.18055555555555558,2012,-2.6167850344751185,0,0,1,9,0.10000818478972749,0.1,0.6,0,4.5,0.11039635602309143
11141-11,0.16863905325443787,2013,-0.8221953020638487,0,0,1,10,0.08256031925283548,0.09090909090909091,0.6363636363636364,0,5,0.025615296197005966
11141-11,0.15777777777777782,2014,-2.560237363697461,0,0,1,11,0.08108215129589202,0.08333333333333333,0.6666666666666666,0,5.5,-0.18987242546086627
11141-11,0.162109375,2015,0.6736302383107007,0,0,1,12,0.07324077105058624,0.07692307692307693,0.6923076923076923,0,6,-0.12344914363228421
11141-11,0.16571428571428573,2016,0.3706900036611708,0,0,1,13,0.06732959758280367,0.07142857142857142,0.7142857142857143,0,6.5,-0.08815349025418029
11141-38,1,2000,0,1,1,1,0,0,1,1,1,0,0
11141-38,0.5555555555555556,2001,0,1,1,1,1,0.5,1,1,1,0.5,0
11141-38,0.44,2002,0,0,1,1,2,0.3208414013863916,0.6666666666666666,1,1,1,0
11141-38,0.3877551020408163,2003,0,0,1,1,3,0.23007517616059395,0.5,1,1,1.5,0
11141-38,0.2231404958677686,2004,0,0,1,0,4,0.2325428296115486,0.4,0.8,1,2,0
11141-38,0.1695501730103806,2005,0.0684966752716014,0,1,0,5,0.2601589051397998,0.3333333333333333,0.6666666666666666,1,2.5,0.0114161125452669
11141-38,0.1264,2006,0.05710773346429311,0,1,0,6,0.23999636717841547,0.2857142857142857,0.5714285714285714,1,3,0.017943486962270643
11141-38,0.11111111111111112,2007,0.051474468229257025,0,1,0,7,0.20504381000679808,0.25,0.5,1,3.5,0.022134859620643942
11141-38,0.10030864197530867,2008,0.07795881068788493,0,1,0,8,0.17821956884553417,0.2222222222222222,0.4444444444444444,1,4,0.028337520850337385
11141-38,0.0929705215419501,2009,0.13263158393417776,0,1,0,9,0.1709578010713593,0.2,0.4,1,4.5,0.03876692715872142
11141-38,0.08374830239927569,2010,0.01071243240611376,0,1,0,10,0.16320156965054802,0.18181818181818182,0.36363636363636365,1,5,0.036216518544847996
11141-38,0.07725169099323602,2011,0.509448357627386,0,1,1,11,0.15416917010194908,0.16666666666666666,0.4166666666666667,1,5.5,0.0756525051350595
11141-38,0.07550535077288942,2012,0.5111075260455976,0,1,1,12,0.14335416005847945,0.15384615384615385,0.46153846153846156,1,6,0.10914904520510091
11141-38,0.06979087931468884,2013,-0.9822678456009479,0,1,1,13,0.12313183052601596,0.14285714285714285,0.5,1,6.5,0.0311906958618117
11141-38,0.06444636678200694,2014,-0.6919972494505479,0,1,1,14,0.11942062144957123,0.13333333333333333,0.5333333333333333,1,7,-0.01702183382567894
11141-38,0.06023644210921373,2015,-0.4965626292135683,0,0,1,15,0.11152053156913788,0.125,0.5625,0.9375,7.5,-0.04699313353742202
11141-38,0.059897735573411263,2016,0.40653273498608566,0,1,1,16,0.10723306691698409,0.11764705882352941,0.5882352941176471,0.9411764705882353,8,-0.020315141271333336
11141-56,1,2007,0,1,0,0,0,0.4341637010676157,1,0,0,0,0
11141-56,1,2008,0,1,0,0,1,0.278805120910384,1,0,0,0.5,0
11141-56,1,2010,0,1,0,0,3,0.1976736930387718,1,0,0,1.3333333333333333,0
11141-56,0.5510204081632654,2011,0,0,0,0,4,0.10214539940901801,0.75,0,0,2,0
11141-56,0.3580246913580247,2013,0,0,0,0,6,0.08041961608074266,0.6,0,0,2.8,0
11141-56,0.2727272727272727,2014,-1.5216376440852246,0,0,0,7,0.06787406390408414,0.5,0,0,3.5,-0.2536062740142041
11141-56,0.2177777777777778,2015,6.548947499473374,0,0,0,8,0.07665638584490564,0.42857142857142855,0,0,4.142857142857143,0.718187122198307
11141-56,0.22000000000000003,2016,0.6612916464351234,0,0,0,9,0.07239084556169796,0.375,0,0,4.75,0.7110751877279091
11141-56,0.1550068587105624,2017,0.028518131699846454,0,0,0,10,0.08762795049948224,0.3333333333333333,0,0,5.333333333333333,0.6352355148359021
11141-56,0.13912009512485138,2018,1.0558306498609442,0,0,0,11,0.08346276277068276,0.3,0,0,5.9,0.6772950283384064
11141-65,1,1996,0,0,0,1,0,0,0,1,0,0,0
11141-65,0.3333333333333333,1999,0,0,0,1,3,0.36850951108384217,0,1,0,1.5,0
11141-65,0.14285714285714285,2000,0,0,0,1,4,0.35265561384567357,0,1,0,2.3333333333333335,0
11141-65,0.15625,2001,0,0,0,1,5,0.32378080881982585,0,1,0,3,0
11141-65,0.13580246913580246,2002,0,0,0,1,6,0.2941827443745786,0,1,0,3.6,0
11141-65,0.10743801652892562,2004,0,0,0,1,8,0.249659408878577,0,1,0,4.333333333333333,0
11141-65,0.12426035502958582,2005,0,0,0,1,9,0.22310994977379658,0,1,0,5,0
11141-65,0.12244897959183673,2010,0,0,0,1,14,0.11081642650521129,0,1,0,6.125,0
11141-65,0.11418685121107265,2012,0.6121668624979093,0,0,1,16,0.09558696481146844,0,1,0,7.222222222222222,0.06801854027754548
11142-19,1,1996,0,1,1,1,0,1,1,1,1,0,0
11142-19,0.3333333333333333,1997,0,1,1,1,1,0.4827674153673508,1,1,1,0.5,0
11142-19,0.375,1999,0,1,1,1,3,0.4038413870563574,1,1,1,1.3333333333333333,0
11142-19,0.1875,2000,0.03780168028794221,1,1,1,4,0.30558883100389655,1,1,1,2,0.009450420071985552
11142-19,0.11224489795918366,2001,4.286356617515538,1,1,1,5,0.2793910079927292,1,1,1,2.6,0.8648316595606961
11142-19,0.12110726643598617,2002,-0.22537657598012234,0,1,1,6,0.2629327601929731,0.8333333333333334,1,1,3.1666666666666665,0.6831302869705597
11142-19,0.12500000000000003,2003,-0.07200304344053024,0,1,1,7,0.23414252357824317,0.7142857142857143,1,1,3.7142857142857144,0.5752540969118326
11142-19,0.1239669421487603,2004,-0.32684651610850884,0,1,1,8,0.20864587850307426,0.625,1,1,4.25,0.4624915202842899
11142-19,0.10459183673469388,2005,0.11074276005581421,0,1,1,9,0.1881955410889753,0.5555555555555556,1,1,4.777777777777778,0.4234083247033482
11142-19,0.09765625,2006,-0.994201576196517,0,1,1,10,0.15886047556432736,0.5,1,1,5.3,0.28164733461336167
11142-19,0.10453648915187375,2007,0.6643664445296137,0,1,1,11,0.1348114382748108,0.45454545454545453,1,1,5.818181818181818,0.3164399809693846
11142-19,0.09985207100591718,2008,1.036475302776452,0,1,1,12,0.11121735429925685,0.4166666666666667,1,1,6.333333333333333,0.3764429244533069
11142-19,0.1068020929516774,2009,0.44724848823659363,0,1,1,13,0.09575752593101361,0.38461538461538464,1,1,6.846153846153846,0.38188950628279045
11142-19,0.1129032258064516,2010,-0.40964920750022704,0,1,1,14,0.08566863695935868,0.35714285714285715,1,1,7.357142857142857,0.32535102672686067
11142-19,0.1171875,2011,-3.005736928625561,0,1,1,15,0.08977332611951405,0.3333333333333333,1,1,7.866666666666666,0.10327849637003256
11142-19,0.12240484429065747,2012,-0.9037515848909626,0,1,1,16,0.08279888918296052,0.3125,1,1,8.375,0.040339116291220355
11142-19,0.12553950084443607,2013,-0.5492055466058202,0,1,1,17,0.07568177464219218,0.29411764705882354,1,1,8.882352941176471,0.00566001847374738
11142-19,0.1322714681440443,2014,0.8711824945492923,0,1,1,18,0.06910739625874229,0.2777777777777778,1,1,9.38888888888889,0.05374460047794432
11142-19,0.1406969099276792,2015,-0.17051836448507715,0,1,1,19,0.06540720711888283,0.2631578947368421,1,1,9.894736842105264,0.04194128653252214
